1, gpu_percent:    3% | 157MB
271, gpu_percent:   89% | 537MB
272, gpu_percent:   88% | 537MB
273, gpu_percent:   88% | 537MB
274, gpu_percent:   83% | 537MB
275, gpu_percent:   88% | 537MB
276, gpu_percent:   89% | 537MB
277, gpu_percent:   89% | 537MB
278, gpu_percent:   90% | 537MB
279, gpu_percent:   89% | 537MB
280, gpu_percent:   89% | 537MB
281, gpu_percent:   89% | 537MB
282, gpu_percent:   89% | 537MB
283, gpu_percent:   77% | 537MB
284, gpu_percent:   90% | 537MB
285, gpu_percent:   89% | 537MB
286, gpu_percent:   89% | 537MB
287, gpu_percent:   89% | 537MB
288, gpu_percent:   90% | 537MB
289, gpu_percent:   88% | 537MB
290, gpu_percent:   89% | 537MB
291, gpu_percent:   89% | 537MB
292, gpu_percent:   77% | 537MB
293, gpu_percent:   89% | 537MB
294, gpu_percent:   88% | 537MB
295, gpu_percent:   88% | 537MB
296, gpu_percent:   89% | 537MB
297, gpu_percent:   89% | 537MB
298, gpu_percent:   89% | 537MB
299, gpu_percent:   89% | 537MB
300, gpu_percent:   89% | 537MB
301, gpu_percent:   76% | 537MB
302, gpu_percent:   88% | 537MB
303, gpu_percent:   88% | 537MB
304, gpu_percent:   89% | 537MB
305, gpu_percent:   89% | 537MB
306, gpu_percent:   88% | 537MB
307, gpu_percent:   89% | 537MB
308, gpu_percent:   89% | 537MB
309, gpu_percent:   88% | 537MB
310, gpu_percent:   75% | 537MB
311, gpu_percent:   89% | 537MB
312, gpu_percent:   89% | 537MB
313, gpu_percent:   88% | 537MB
314, gpu_percent:   89% | 537MB
315, gpu_percent:   88% | 537MB
316, gpu_percent:   89% | 537MB
317, gpu_percent:   89% | 537MB
318, gpu_percent:   88% | 537MB
319, gpu_percent:   87% | 537MB
320, gpu_percent:   89% | 537MB
321, gpu_percent:   89% | 537MB
322, gpu_percent:   89% | 537MB
323, gpu_percent:   90% | 537MB
324, gpu_percent:   88% | 537MB
325, gpu_percent:   89% | 537MB
326, gpu_percent:   90% | 537MB
327, gpu_percent:   89% | 537MB
328, gpu_percent:   85% | 537MB
329, gpu_percent:   89% | 537MB
330, gpu_percent:   89% | 537MB
331, gpu_percent:   89% | 537MB
332, gpu_percent:   89% | 537MB
333, gpu_percent:   78% | 537MB
334, gpu_percent:   88% | 537MB
335, gpu_percent:   89% | 537MB
336, gpu_percent:   88% | 537MB
337, gpu_percent:   89% | 537MB
338, gpu_percent:   89% | 537MB
339, gpu_percent:   88% | 537MB
340, gpu_percent:   89% | 537MB
341, gpu_percent:   89% | 537MB
342, gpu_percent:   79% | 537MB
343, gpu_percent:   88% | 537MB
344, gpu_percent:   89% | 537MB
345, gpu_percent:   88% | 537MB
346, gpu_percent:   89% | 537MB
347, gpu_percent:   88% | 537MB
348, gpu_percent:   89% | 537MB
349, gpu_percent:   89% | 537MB
350, gpu_percent:   89% | 537MB
351, gpu_percent:   76% | 537MB
352, gpu_percent:   89% | 537MB
353, gpu_percent:   89% | 537MB
354, gpu_percent:   89% | 537MB
355, gpu_percent:   88% | 537MB
356, gpu_percent:   89% | 537MB
357, gpu_percent:   89% | 537MB
358, gpu_percent:   89% | 537MB
359, gpu_percent:   89% | 537MB
360, gpu_percent:   79% | 537MB
361, gpu_percent:   90% | 537MB
362, gpu_percent:   89% | 537MB
363, gpu_percent:   90% | 537MB
364, gpu_percent:   90% | 537MB
365, gpu_percent:   89% | 537MB
366, gpu_percent:   89% | 537MB
367, gpu_percent:   88% | 537MB
368, gpu_percent:   89% | 537MB
369, gpu_percent:   76% | 537MB
370, gpu_percent:   89% | 537MB
371, gpu_percent:   89% | 537MB
372, gpu_percent:   89% | 537MB
373, gpu_percent:   89% | 537MB
374, gpu_percent:   89% | 537MB
375, gpu_percent:   89% | 537MB
376, gpu_percent:   88% | 537MB
377, gpu_percent:   89% | 537MB
378, gpu_percent:   81% | 537MB
379, gpu_percent:   88% | 537MB
380, gpu_percent:   90% | 537MB
381, gpu_percent:   90% | 537MB
382, gpu_percent:   89% | 537MB
383, gpu_percent:   89% | 537MB
384, gpu_percent:   89% | 537MB
385, gpu_percent:   90% | 537MB
386, gpu_percent:   89% | 537MB
387, gpu_percent:   89% | 537MB
388, gpu_percent:   89% | 537MB
389, gpu_percent:   89% | 537MB
390, gpu_percent:   89% | 537MB
391, gpu_percent:   88% | 537MB
392, gpu_percent:   88% | 537MB
393, gpu_percent:   89% | 537MB
394, gpu_percent:   89% | 537MB
395, gpu_percent:   89% | 537MB
396, gpu_percent:   88% | 537MB
397, gpu_percent:   89% | 537MB
398, gpu_percent:   88% | 537MB
399, gpu_percent:   89% | 537MB
400, gpu_percent:   88% | 537MB
401, gpu_percent:   76% | 537MB
402, gpu_percent:   89% | 537MB
403, gpu_percent:   89% | 537MB
404, gpu_percent:   88% | 537MB
405, gpu_percent:   89% | 537MB
406, gpu_percent:   89% | 537MB
407, gpu_percent:   88% | 537MB
408, gpu_percent:   88% | 537MB
409, gpu_percent:   89% | 537MB
410, gpu_percent:   76% | 537MB
411, gpu_percent:   88% | 537MB
412, gpu_percent:   88% | 537MB
413, gpu_percent:   89% | 537MB
414, gpu_percent:   89% | 537MB
415, gpu_percent:   90% | 537MB
416, gpu_percent:   89% | 537MB
417, gpu_percent:   89% | 537MB
418, gpu_percent:   90% | 537MB
419, gpu_percent:   78% | 537MB
420, gpu_percent:   88% | 537MB
421, gpu_percent:   87% | 537MB
422, gpu_percent:   89% | 537MB
423, gpu_percent:   89% | 537MB
424, gpu_percent:   88% | 537MB
425, gpu_percent:   89% | 537MB
426, gpu_percent:   90% | 537MB
427, gpu_percent:   90% | 537MB
428, gpu_percent:   77% | 537MB
429, gpu_percent:   88% | 537MB
430, gpu_percent:   88% | 537MB
431, gpu_percent:   88% | 537MB
432, gpu_percent:   88% | 537MB
433, gpu_percent:   88% | 537MB
434, gpu_percent:   89% | 537MB
435, gpu_percent:   89% | 537MB
436, gpu_percent:   89% | 537MB
437, gpu_percent:   77% | 537MB
438, gpu_percent:   90% | 537MB
439, gpu_percent:   89% | 537MB
440, gpu_percent:   89% | 537MB
441, gpu_percent:   88% | 537MB
442, gpu_percent:   90% | 537MB
443, gpu_percent:   89% | 537MB
444, gpu_percent:   88% | 537MB
445, gpu_percent:   90% | 537MB
446, gpu_percent:   83% | 537MB
447, gpu_percent:   89% | 537MB
448, gpu_percent:   90% | 537MB
449, gpu_percent:   88% | 537MB
450, gpu_percent:   88% | 537MB
451, gpu_percent:   85% | 537MB
452, gpu_percent:   89% | 537MB
453, gpu_percent:   87% | 537MB
454, gpu_percent:   90% | 537MB
455, gpu_percent:   89% | 537MB
456, gpu_percent:   89% | 537MB
457, gpu_percent:   89% | 537MB
458, gpu_percent:   89% | 537MB
459, gpu_percent:   88% | 537MB
460, gpu_percent:   83% | 537MB
461, gpu_percent:   89% | 537MB
462, gpu_percent:   89% | 537MB
463, gpu_percent:   89% | 537MB
464, gpu_percent:   90% | 537MB
465, gpu_percent:   89% | 537MB
466, gpu_percent:   89% | 537MB
467, gpu_percent:   89% | 537MB
468, gpu_percent:   89% | 537MB
469, gpu_percent:   76% | 537MB
470, gpu_percent:   88% | 537MB
471, gpu_percent:   89% | 537MB
472, gpu_percent:   90% | 537MB
473, gpu_percent:   90% | 537MB
474, gpu_percent:   89% | 537MB
475, gpu_percent:   88% | 537MB
476, gpu_percent:   88% | 537MB
477, gpu_percent:   89% | 537MB
478, gpu_percent:   75% | 537MB
479, gpu_percent:   88% | 537MB
480, gpu_percent:   88% | 537MB
481, gpu_percent:   90% | 537MB
482, gpu_percent:   88% | 537MB
483, gpu_percent:   88% | 537MB
484, gpu_percent:   89% | 537MB
485, gpu_percent:   88% | 537MB
486, gpu_percent:   89% | 537MB
487, gpu_percent:   75% | 537MB
488, gpu_percent:   88% | 537MB
489, gpu_percent:   87% | 537MB
490, gpu_percent:   88% | 537MB
491, gpu_percent:   87% | 537MB
492, gpu_percent:   88% | 537MB
493, gpu_percent:   87% | 537MB
494, gpu_percent:   88% | 537MB
495, gpu_percent:   88% | 537MB
496, gpu_percent:   87% | 537MB
497, gpu_percent:   88% | 537MB
498, gpu_percent:   87% | 537MB
499, gpu_percent:   88% | 537MB
500, gpu_percent:   88% | 537MB
501, gpu_percent:   88% | 537MB
502, gpu_percent:   89% | 537MB
503, gpu_percent:   88% | 537MB
504, gpu_percent:   90% | 537MB
505, gpu_percent:   88% | 537MB
506, gpu_percent:   88% | 537MB
507, gpu_percent:   89% | 537MB
508, gpu_percent:   88% | 537MB
509, gpu_percent:   89% | 537MB
510, gpu_percent:   79% | 537MB
511, gpu_percent:   90% | 537MB
512, gpu_percent:   88% | 537MB
513, gpu_percent:   88% | 537MB
514, gpu_percent:   89% | 537MB
515, gpu_percent:   88% | 537MB
516, gpu_percent:   91% | 537MB
517, gpu_percent:   89% | 537MB
518, gpu_percent:   89% | 537MB
519, gpu_percent:   75% | 537MB
520, gpu_percent:   90% | 537MB
521, gpu_percent:   90% | 537MB
522, gpu_percent:   88% | 537MB
523, gpu_percent:   88% | 537MB
524, gpu_percent:   88% | 537MB
525, gpu_percent:   89% | 537MB
526, gpu_percent:   88% | 537MB
527, gpu_percent:   89% | 537MB
528, gpu_percent:   75% | 537MB
529, gpu_percent:   88% | 537MB
530, gpu_percent:   90% | 537MB
531, gpu_percent:   90% | 537MB
532, gpu_percent:   90% | 537MB
533, gpu_percent:   89% | 537MB
534, gpu_percent:   88% | 537MB
535, gpu_percent:   89% | 537MB
536, gpu_percent:   89% | 537MB
537, gpu_percent:   79% | 537MB
538, gpu_percent:   89% | 537MB
539, gpu_percent:   90% | 537MB
540, gpu_percent:   88% | 537MB
541, gpu_percent:   89% | 537MB
542, gpu_percent:   89% | 537MB
543, gpu_percent:   88% | 537MB
544, gpu_percent:   89% | 537MB
545, gpu_percent:   88% | 537MB
546, gpu_percent:   77% | 537MB
547, gpu_percent:   88% | 537MB
548, gpu_percent:   88% | 537MB
549, gpu_percent:   89% | 537MB
550, gpu_percent:   88% | 537MB
551, gpu_percent:   88% | 537MB
552, gpu_percent:   89% | 537MB
553, gpu_percent:   89% | 537MB
554, gpu_percent:   89% | 537MB
555, gpu_percent:   88% | 537MB
556, gpu_percent:   89% | 537MB
557, gpu_percent:   89% | 537MB
558, gpu_percent:   88% | 537MB
559, gpu_percent:   89% | 537MB
560, gpu_percent:   77% | 537MB
561, gpu_percent:   89% | 537MB
562, gpu_percent:   89% | 537MB
563, gpu_percent:   88% | 537MB
564, gpu_percent:   89% | 537MB
565, gpu_percent:   89% | 537MB
566, gpu_percent:   88% | 537MB
567, gpu_percent:   88% | 537MB
568, gpu_percent:   90% | 537MB
569, gpu_percent:   80% | 537MB
570, gpu_percent:   89% | 537MB
571, gpu_percent:   88% | 537MB
572, gpu_percent:   90% | 537MB
573, gpu_percent:   89% | 537MB
574, gpu_percent:   88% | 537MB
575, gpu_percent:   89% | 537MB
576, gpu_percent:   89% | 537MB
577, gpu_percent:   88% | 537MB
578, gpu_percent:   76% | 537MB
579, gpu_percent:   89% | 537MB
580, gpu_percent:   90% | 537MB
581, gpu_percent:   88% | 537MB
582, gpu_percent:   88% | 537MB
583, gpu_percent:   89% | 537MB
584, gpu_percent:   88% | 537MB
585, gpu_percent:   88% | 537MB
586, gpu_percent:   88% | 537MB
587, gpu_percent:   76% | 537MB
588, gpu_percent:   89% | 537MB
589, gpu_percent:   88% | 537MB
590, gpu_percent:   88% | 537MB
591, gpu_percent:   88% | 537MB
592, gpu_percent:   90% | 537MB
593, gpu_percent:   88% | 537MB
594, gpu_percent:   89% | 537MB
595, gpu_percent:   89% | 537MB
596, gpu_percent:   77% | 537MB
597, gpu_percent:   90% | 537MB
598, gpu_percent:   89% | 537MB
599, gpu_percent:   89% | 537MB
600, gpu_percent:   89% | 537MB
601, gpu_percent:   90% | 537MB
602, gpu_percent:   89% | 537MB
603, gpu_percent:   89% | 537MB
604, gpu_percent:   89% | 537MB
605, gpu_percent:   85% | 537MB
606, gpu_percent:   88% | 537MB
607, gpu_percent:   88% | 537MB
608, gpu_percent:   89% | 537MB
609, gpu_percent:   89% | 537MB
610, gpu_percent:   87% | 537MB
611, gpu_percent:   89% | 537MB
612, gpu_percent:   90% | 537MB
613, gpu_percent:   89% | 537MB
614, gpu_percent:   83% | 537MB
615, gpu_percent:   90% | 537MB
616, gpu_percent:   90% | 537MB
617, gpu_percent:   90% | 537MB
618, gpu_percent:   90% | 537MB
619, gpu_percent:   86% | 537MB
620, gpu_percent:   89% | 537MB
621, gpu_percent:   88% | 537MB
622, gpu_percent:   89% | 537MB
623, gpu_percent:   90% | 537MB
624, gpu_percent:   89% | 537MB
625, gpu_percent:   89% | 537MB
626, gpu_percent:   90% | 537MB
627, gpu_percent:   90% | 537MB
628, gpu_percent:   78% | 537MB
629, gpu_percent:   89% | 537MB
630, gpu_percent:   90% | 537MB
631, gpu_percent:   89% | 537MB
632, gpu_percent:   84% | 537MB
633, gpu_percent:   90% | 537MB
634, gpu_percent:   90% | 537MB
635, gpu_percent:   90% | 537MB
636, gpu_percent:   89% | 537MB
637, gpu_percent:   83% | 537MB
638, gpu_percent:   90% | 537MB
639, gpu_percent:   89% | 537MB
640, gpu_percent:   89% | 537MB
641, gpu_percent:   90% | 537MB
642, gpu_percent:   88% | 537MB
643, gpu_percent:   88% | 537MB
644, gpu_percent:   88% | 537MB
645, gpu_percent:   88% | 537MB
646, gpu_percent:   78% | 537MB
647, gpu_percent:   89% | 537MB
648, gpu_percent:   89% | 537MB
649, gpu_percent:   88% | 537MB
650, gpu_percent:   88% | 537MB
651, gpu_percent:   89% | 537MB
652, gpu_percent:   89% | 537MB
653, gpu_percent:   89% | 537MB
654, gpu_percent:   90% | 537MB
655, gpu_percent:   76% | 537MB
656, gpu_percent:   89% | 537MB
657, gpu_percent:   88% | 537MB
658, gpu_percent:   89% | 537MB
659, gpu_percent:   88% | 537MB
660, gpu_percent:   88% | 537MB
661, gpu_percent:   89% | 537MB
662, gpu_percent:   89% | 537MB
663, gpu_percent:   88% | 537MB
664, gpu_percent:   76% | 537MB
665, gpu_percent:   89% | 537MB
666, gpu_percent:   88% | 537MB
667, gpu_percent:   89% | 537MB
668, gpu_percent:   88% | 537MB
669, gpu_percent:   89% | 537MB
670, gpu_percent:   90% | 537MB
671, gpu_percent:   88% | 537MB
672, gpu_percent:   88% | 537MB
673, gpu_percent:   81% | 537MB
674, gpu_percent:   89% | 537MB
675, gpu_percent:   88% | 537MB
676, gpu_percent:   88% | 537MB
677, gpu_percent:   89% | 537MB
678, gpu_percent:   89% | 537MB
679, gpu_percent:   89% | 537MB
680, gpu_percent:   88% | 537MB
681, gpu_percent:   88% | 537MB
682, gpu_percent:   82% | 537MB
683, gpu_percent:   88% | 537MB
684, gpu_percent:   88% | 537MB
685, gpu_percent:   89% | 537MB
686, gpu_percent:   89% | 537MB
687, gpu_percent:   81% | 537MB
688, gpu_percent:   88% | 537MB
689, gpu_percent:   88% | 537MB
690, gpu_percent:   87% | 537MB
691, gpu_percent:   88% | 537MB
692, gpu_percent:   88% | 537MB
693, gpu_percent:   90% | 537MB
694, gpu_percent:   89% | 537MB
695, gpu_percent:   90% | 537MB
696, gpu_percent:   76% | 537MB
697, gpu_percent:   89% | 537MB
698, gpu_percent:   88% | 537MB
699, gpu_percent:   89% | 537MB
700, gpu_percent:   89% | 537MB
701, gpu_percent:   88% | 537MB
702, gpu_percent:   88% | 537MB
703, gpu_percent:   88% | 537MB
704, gpu_percent:   89% | 537MB
705, gpu_percent:   76% | 537MB
706, gpu_percent:   88% | 537MB
707, gpu_percent:   88% | 537MB
708, gpu_percent:   88% | 537MB
709, gpu_percent:   88% | 537MB
710, gpu_percent:   89% | 537MB
711, gpu_percent:   90% | 537MB
712, gpu_percent:   89% | 537MB
713, gpu_percent:   88% | 537MB
714, gpu_percent:   76% | 537MB
715, gpu_percent:   89% | 537MB
716, gpu_percent:   89% | 537MB
717, gpu_percent:   89% | 537MB
718, gpu_percent:   89% | 537MB
719, gpu_percent:   88% | 537MB
720, gpu_percent:   89% | 537MB
721, gpu_percent:   88% | 537MB
722, gpu_percent:   88% | 537MB
723, gpu_percent:   76% | 537MB
724, gpu_percent:   89% | 537MB
725, gpu_percent:   88% | 537MB
726, gpu_percent:   88% | 537MB
727, gpu_percent:   88% | 537MB
728, gpu_percent:   88% | 537MB
729, gpu_percent:   89% | 537MB
730, gpu_percent:   88% | 537MB
731, gpu_percent:   90% | 537MB
732, gpu_percent:   84% | 537MB
733, gpu_percent:   89% | 537MB
734, gpu_percent:   88% | 537MB
735, gpu_percent:   88% | 537MB
736, gpu_percent:   89% | 537MB
737, gpu_percent:   78% | 537MB
738, gpu_percent:   90% | 537MB
739, gpu_percent:   88% | 537MB
740, gpu_percent:   89% | 537MB
741, gpu_percent:   86% | 537MB
742, gpu_percent:   88% | 537MB
743, gpu_percent:   88% | 537MB
744, gpu_percent:   88% | 537MB
745, gpu_percent:   88% | 537MB
746, gpu_percent:   77% | 537MB
747, gpu_percent:   90% | 537MB
748, gpu_percent:   89% | 537MB
749, gpu_percent:   90% | 537MB
750, gpu_percent:   90% | 537MB
751, gpu_percent:   90% | 537MB
752, gpu_percent:   90% | 537MB
753, gpu_percent:   89% | 537MB
754, gpu_percent:   89% | 537MB
755, gpu_percent:   78% | 537MB
756, gpu_percent:   89% | 537MB
757, gpu_percent:   90% | 537MB
758, gpu_percent:   90% | 537MB
759, gpu_percent:   88% | 537MB
760, gpu_percent:   88% | 537MB
761, gpu_percent:   88% | 537MB
762, gpu_percent:   88% | 537MB
763, gpu_percent:   88% | 537MB
764, gpu_percent:   79% | 537MB
765, gpu_percent:   89% | 537MB
766, gpu_percent:   89% | 537MB
767, gpu_percent:   88% | 537MB
768, gpu_percent:   88% | 537MB
769, gpu_percent:   89% | 537MB
770, gpu_percent:   88% | 537MB
771, gpu_percent:   89% | 537MB
772, gpu_percent:   89% | 537MB
773, gpu_percent:   77% | 537MB
774, gpu_percent:   89% | 537MB
775, gpu_percent:   89% | 537MB
776, gpu_percent:   89% | 537MB
