1, gpu_percent:    2% | 781MB
278, gpu_percent:   53% | 889MB
279, gpu_percent:   52% | 889MB
280, gpu_percent:   52% | 889MB
281, gpu_percent:   54% | 889MB
282, gpu_percent:   53% | 889MB
283, gpu_percent:   51% | 889MB
284, gpu_percent:   53% | 889MB
285, gpu_percent:   52% | 889MB
286, gpu_percent:   53% | 889MB
287, gpu_percent:   54% | 889MB
288, gpu_percent:   51% | 889MB
289, gpu_percent:   52% | 889MB
290, gpu_percent:   40% | 889MB
291, gpu_percent:   40% | 889MB
292, gpu_percent:   40% | 889MB
293, gpu_percent:   40% | 889MB
294, gpu_percent:   41% | 889MB
295, gpu_percent:   41% | 889MB
296, gpu_percent:   51% | 889MB
297, gpu_percent:   52% | 889MB
298, gpu_percent:   54% | 889MB
299, gpu_percent:   53% | 889MB
300, gpu_percent:   54% | 889MB
301, gpu_percent:   54% | 889MB
302, gpu_percent:   56% | 889MB
303, gpu_percent:   56% | 889MB
304, gpu_percent:   54% | 889MB
305, gpu_percent:   54% | 889MB
306, gpu_percent:   54% | 889MB
307, gpu_percent:   51% | 921MB
308, gpu_percent:   55% | 921MB
309, gpu_percent:   42% | 921MB
310, gpu_percent:   41% | 921MB
311, gpu_percent:   41% | 921MB
312, gpu_percent:   41% | 921MB
313, gpu_percent:   40% | 921MB
314, gpu_percent:   41% | 921MB
315, gpu_percent:   53% | 921MB
316, gpu_percent:   54% | 921MB
317, gpu_percent:   52% | 921MB
318, gpu_percent:   51% | 921MB
319, gpu_percent:   52% | 921MB
320, gpu_percent:   52% | 921MB
321, gpu_percent:   53% | 921MB
322, gpu_percent:   52% | 921MB
323, gpu_percent:   54% | 921MB
324, gpu_percent:   52% | 921MB
325, gpu_percent:   55% | 921MB
326, gpu_percent:   52% | 921MB
327, gpu_percent:   52% | 921MB
328, gpu_percent:   52% | 921MB
329, gpu_percent:   42% | 921MB
330, gpu_percent:   42% | 921MB
331, gpu_percent:   41% | 921MB
332, gpu_percent:   42% | 921MB
333, gpu_percent:   40% | 921MB
334, gpu_percent:   42% | 921MB
335, gpu_percent:   55% | 921MB
336, gpu_percent:   54% | 921MB
337, gpu_percent:   56% | 921MB
338, gpu_percent:   53% | 921MB
339, gpu_percent:   52% | 921MB
340, gpu_percent:   52% | 921MB
341, gpu_percent:   52% | 921MB
342, gpu_percent:   54% | 921MB
343, gpu_percent:   54% | 921MB
344, gpu_percent:   53% | 921MB
345, gpu_percent:   52% | 921MB
346, gpu_percent:   52% | 921MB
347, gpu_percent:   54% | 921MB
348, gpu_percent:   48% | 921MB
349, gpu_percent:   40% | 921MB
350, gpu_percent:   42% | 921MB
351, gpu_percent:   41% | 921MB
352, gpu_percent:   41% | 921MB
353, gpu_percent:   41% | 921MB
354, gpu_percent:   45% | 921MB
355, gpu_percent:   54% | 921MB
356, gpu_percent:   55% | 921MB
357, gpu_percent:   53% | 921MB
358, gpu_percent:   54% | 921MB
359, gpu_percent:   54% | 921MB
360, gpu_percent:   52% | 921MB
361, gpu_percent:   53% | 921MB
362, gpu_percent:   51% | 921MB
363, gpu_percent:   51% | 921MB
364, gpu_percent:   53% | 921MB
365, gpu_percent:   54% | 921MB
366, gpu_percent:   56% | 921MB
367, gpu_percent:   54% | 921MB
368, gpu_percent:   42% | 921MB
369, gpu_percent:   42% | 921MB
370, gpu_percent:   42% | 921MB
371, gpu_percent:   40% | 921MB
372, gpu_percent:   40% | 921MB
373, gpu_percent:   41% | 921MB
374, gpu_percent:   54% | 921MB
375, gpu_percent:   52% | 921MB
376, gpu_percent:   51% | 921MB
377, gpu_percent:   51% | 921MB
378, gpu_percent:   52% | 921MB
379, gpu_percent:   54% | 921MB
380, gpu_percent:   52% | 921MB
381, gpu_percent:   51% | 921MB
382, gpu_percent:   55% | 921MB
383, gpu_percent:   54% | 921MB
384, gpu_percent:   55% | 921MB
385, gpu_percent:   54% | 921MB
386, gpu_percent:   54% | 921MB
387, gpu_percent:   52% | 921MB
388, gpu_percent:   41% | 921MB
389, gpu_percent:   41% | 921MB
390, gpu_percent:   41% | 921MB
391, gpu_percent:   42% | 921MB
392, gpu_percent:   41% | 921MB
393, gpu_percent:   41% | 921MB
394, gpu_percent:   52% | 921MB
395, gpu_percent:   51% | 921MB
396, gpu_percent:   52% | 921MB
397, gpu_percent:   55% | 921MB
398, gpu_percent:   52% | 921MB
399, gpu_percent:   54% | 921MB
400, gpu_percent:   56% | 921MB
401, gpu_percent:   55% | 921MB
402, gpu_percent:   56% | 921MB
403, gpu_percent:   52% | 921MB
404, gpu_percent:   56% | 921MB
405, gpu_percent:   52% | 921MB
406, gpu_percent:   53% | 921MB
407, gpu_percent:   50% | 921MB
408, gpu_percent:   41% | 921MB
409, gpu_percent:   41% | 921MB
410, gpu_percent:   41% | 921MB
411, gpu_percent:   41% | 921MB
412, gpu_percent:   40% | 921MB
413, gpu_percent:   48% | 921MB
414, gpu_percent:   53% | 921MB
415, gpu_percent:   51% | 921MB
416, gpu_percent:   51% | 921MB
417, gpu_percent:   51% | 921MB
418, gpu_percent:   51% | 921MB
419, gpu_percent:   50% | 921MB
420, gpu_percent:   51% | 921MB
421, gpu_percent:   51% | 921MB
422, gpu_percent:   51% | 921MB
423, gpu_percent:   52% | 921MB
424, gpu_percent:   53% | 921MB
425, gpu_percent:   55% | 921MB
426, gpu_percent:   54% | 921MB
427, gpu_percent:   41% | 921MB
428, gpu_percent:   39% | 921MB
429, gpu_percent:   42% | 921MB
430, gpu_percent:   43% | 921MB
431, gpu_percent:   43% | 921MB
432, gpu_percent:   42% | 921MB
433, gpu_percent:   54% | 921MB
434, gpu_percent:   54% | 921MB
435, gpu_percent:   52% | 921MB
436, gpu_percent:   55% | 921MB
437, gpu_percent:   53% | 921MB
438, gpu_percent:   52% | 921MB
439, gpu_percent:   53% | 921MB
440, gpu_percent:   54% | 921MB
441, gpu_percent:   54% | 921MB
442, gpu_percent:   51% | 921MB
443, gpu_percent:   54% | 921MB
444, gpu_percent:   53% | 921MB
445, gpu_percent:   52% | 921MB
446, gpu_percent:   51% | 921MB
447, gpu_percent:   41% | 921MB
448, gpu_percent:   41% | 921MB
449, gpu_percent:   41% | 921MB
450, gpu_percent:   42% | 921MB
451, gpu_percent:   41% | 921MB
452, gpu_percent:   41% | 921MB
453, gpu_percent:   55% | 921MB
454, gpu_percent:   52% | 921MB
455, gpu_percent:   51% | 921MB
456, gpu_percent:   51% | 921MB
457, gpu_percent:   51% | 921MB
458, gpu_percent:   50% | 921MB
459, gpu_percent:   50% | 921MB
460, gpu_percent:   53% | 921MB
461, gpu_percent:   54% | 921MB
462, gpu_percent:   54% | 921MB
463, gpu_percent:   55% | 921MB
464, gpu_percent:   55% | 921MB
465, gpu_percent:   52% | 921MB
466, gpu_percent:   51% | 921MB
467, gpu_percent:   41% | 921MB
468, gpu_percent:   40% | 921MB
469, gpu_percent:   41% | 921MB
470, gpu_percent:   40% | 921MB
471, gpu_percent:   42% | 921MB
472, gpu_percent:   50% | 921MB
473, gpu_percent:   50% | 921MB
474, gpu_percent:   51% | 921MB
475, gpu_percent:   51% | 921MB
476, gpu_percent:   52% | 921MB
477, gpu_percent:   51% | 921MB
478, gpu_percent:   50% | 921MB
479, gpu_percent:   50% | 921MB
480, gpu_percent:   51% | 921MB
481, gpu_percent:   51% | 921MB
482, gpu_percent:   55% | 921MB
483, gpu_percent:   54% | 921MB
484, gpu_percent:   53% | 921MB
485, gpu_percent:   52% | 921MB
486, gpu_percent:   41% | 921MB
487, gpu_percent:   40% | 921MB
488, gpu_percent:   42% | 921MB
489, gpu_percent:   41% | 921MB
490, gpu_percent:   42% | 921MB
491, gpu_percent:   41% | 921MB
492, gpu_percent:   54% | 921MB
493, gpu_percent:   55% | 921MB
494, gpu_percent:   54% | 921MB
495, gpu_percent:   56% | 921MB
496, gpu_percent:   54% | 921MB
497, gpu_percent:   55% | 921MB
498, gpu_percent:   52% | 921MB
499, gpu_percent:   53% | 921MB
500, gpu_percent:   52% | 921MB
501, gpu_percent:   52% | 921MB
502, gpu_percent:   53% | 921MB
503, gpu_percent:   52% | 921MB
504, gpu_percent:   53% | 921MB
505, gpu_percent:   52% | 921MB
506, gpu_percent:   40% | 921MB
507, gpu_percent:   41% | 921MB
508, gpu_percent:   40% | 921MB
509, gpu_percent:   40% | 921MB
510, gpu_percent:   40% | 921MB
511, gpu_percent:   41% | 921MB
512, gpu_percent:   53% | 921MB
513, gpu_percent:   51% | 921MB
514, gpu_percent:   52% | 921MB
515, gpu_percent:   52% | 921MB
516, gpu_percent:   52% | 921MB
517, gpu_percent:   53% | 921MB
518, gpu_percent:   55% | 921MB
519, gpu_percent:   52% | 921MB
520, gpu_percent:   52% | 921MB
521, gpu_percent:   54% | 921MB
522, gpu_percent:   51% | 921MB
523, gpu_percent:   54% | 921MB
524, gpu_percent:   54% | 921MB
525, gpu_percent:   42% | 921MB
526, gpu_percent:   43% | 921MB
527, gpu_percent:   43% | 921MB
528, gpu_percent:   42% | 921MB
529, gpu_percent:   42% | 921MB
530, gpu_percent:   41% | 921MB
531, gpu_percent:   54% | 921MB
532, gpu_percent:   53% | 921MB
533, gpu_percent:   51% | 921MB
534, gpu_percent:   51% | 921MB
535, gpu_percent:   55% | 921MB
536, gpu_percent:   52% | 921MB
537, gpu_percent:   51% | 921MB
538, gpu_percent:   53% | 921MB
539, gpu_percent:   52% | 921MB
540, gpu_percent:   52% | 921MB
541, gpu_percent:   52% | 921MB
542, gpu_percent:   54% | 921MB
543, gpu_percent:   51% | 921MB
544, gpu_percent:   51% | 921MB
545, gpu_percent:   41% | 921MB
546, gpu_percent:   41% | 921MB
547, gpu_percent:   41% | 921MB
548, gpu_percent:   41% | 921MB
549, gpu_percent:   41% | 921MB
550, gpu_percent:   42% | 921MB
551, gpu_percent:   52% | 921MB
552, gpu_percent:   52% | 921MB
553, gpu_percent:   55% | 921MB
554, gpu_percent:   53% | 921MB
555, gpu_percent:   52% | 921MB
556, gpu_percent:   54% | 921MB
557, gpu_percent:   54% | 921MB
558, gpu_percent:   55% | 921MB
559, gpu_percent:   54% | 921MB
560, gpu_percent:   55% | 921MB
561, gpu_percent:   55% | 921MB
562, gpu_percent:   55% | 921MB
563, gpu_percent:   53% | 921MB
564, gpu_percent:   41% | 921MB
565, gpu_percent:   40% | 921MB
566, gpu_percent:   41% | 921MB
567, gpu_percent:   42% | 921MB
568, gpu_percent:   41% | 921MB
569, gpu_percent:   41% | 921MB
570, gpu_percent:   52% | 921MB
571, gpu_percent:   52% | 921MB
572, gpu_percent:   51% | 921MB
573, gpu_percent:   52% | 921MB
574, gpu_percent:   52% | 921MB
575, gpu_percent:   52% | 921MB
576, gpu_percent:   55% | 921MB
577, gpu_percent:   53% | 921MB
578, gpu_percent:   54% | 921MB
579, gpu_percent:   52% | 921MB
580, gpu_percent:   55% | 921MB
581, gpu_percent:   54% | 921MB
582, gpu_percent:   51% | 921MB
583, gpu_percent:   52% | 921MB
584, gpu_percent:   41% | 921MB
585, gpu_percent:   41% | 921MB
586, gpu_percent:   41% | 921MB
587, gpu_percent:   42% | 921MB
588, gpu_percent:   41% | 921MB
589, gpu_percent:   41% | 921MB
590, gpu_percent:   53% | 921MB
591, gpu_percent:   54% | 921MB
592, gpu_percent:   55% | 921MB
593, gpu_percent:   55% | 921MB
594, gpu_percent:   54% | 921MB
595, gpu_percent:   54% | 921MB
596, gpu_percent:   56% | 921MB
597, gpu_percent:   51% | 921MB
598, gpu_percent:   51% | 921MB
599, gpu_percent:   50% | 921MB
600, gpu_percent:   53% | 921MB
601, gpu_percent:   52% | 921MB
602, gpu_percent:   52% | 921MB
603, gpu_percent:   44% | 921MB
604, gpu_percent:   39% | 921MB
605, gpu_percent:   39% | 921MB
606, gpu_percent:   39% | 921MB
607, gpu_percent:   40% | 921MB
608, gpu_percent:   40% | 921MB
609, gpu_percent:   45% | 921MB
610, gpu_percent:   52% | 921MB
611, gpu_percent:   53% | 921MB
612, gpu_percent:   53% | 921MB
613, gpu_percent:   52% | 921MB
614, gpu_percent:   52% | 921MB
615, gpu_percent:   54% | 921MB
616, gpu_percent:   52% | 921MB
617, gpu_percent:   53% | 921MB
618, gpu_percent:   51% | 921MB
619, gpu_percent:   55% | 921MB
620, gpu_percent:   51% | 921MB
621, gpu_percent:   53% | 921MB
622, gpu_percent:   54% | 921MB
623, gpu_percent:   42% | 921MB
624, gpu_percent:   43% | 921MB
625, gpu_percent:   43% | 921MB
626, gpu_percent:   42% | 921MB
627, gpu_percent:   43% | 921MB
628, gpu_percent:   43% | 921MB
629, gpu_percent:   55% | 921MB
630, gpu_percent:   56% | 921MB
631, gpu_percent:   55% | 921MB
632, gpu_percent:   55% | 921MB
633, gpu_percent:   53% | 921MB
634, gpu_percent:   53% | 921MB
635, gpu_percent:   54% | 921MB
636, gpu_percent:   52% | 921MB
637, gpu_percent:   52% | 921MB
638, gpu_percent:   54% | 921MB
639, gpu_percent:   52% | 921MB
640, gpu_percent:   54% | 921MB
641, gpu_percent:   52% | 921MB
642, gpu_percent:   49% | 921MB
643, gpu_percent:   40% | 921MB
644, gpu_percent:   41% | 921MB
645, gpu_percent:   42% | 921MB
646, gpu_percent:   40% | 921MB
647, gpu_percent:   40% | 921MB
648, gpu_percent:   45% | 921MB
649, gpu_percent:   52% | 921MB
650, gpu_percent:   53% | 921MB
651, gpu_percent:   52% | 921MB
652, gpu_percent:   52% | 921MB
653, gpu_percent:   52% | 921MB
654, gpu_percent:   53% | 921MB
655, gpu_percent:   51% | 921MB
656, gpu_percent:   55% | 921MB
657, gpu_percent:   54% | 921MB
658, gpu_percent:   52% | 921MB
659, gpu_percent:   52% | 921MB
660, gpu_percent:   55% | 921MB
661, gpu_percent:   55% | 921MB
662, gpu_percent:   42% | 921MB
663, gpu_percent:   44% | 921MB
664, gpu_percent:   42% | 921MB
665, gpu_percent:   42% | 921MB
666, gpu_percent:   42% | 921MB
667, gpu_percent:   41% | 921MB
668, gpu_percent:   52% | 921MB
669, gpu_percent:   52% | 921MB
670, gpu_percent:   51% | 921MB
671, gpu_percent:   51% | 921MB
672, gpu_percent:   51% | 921MB
673, gpu_percent:   54% | 921MB
674, gpu_percent:   53% | 921MB
675, gpu_percent:   52% | 921MB
676, gpu_percent:   51% | 921MB
677, gpu_percent:   51% | 921MB
678, gpu_percent:   53% | 921MB
679, gpu_percent:   54% | 921MB
680, gpu_percent:   52% | 921MB
681, gpu_percent:   52% | 921MB
682, gpu_percent:   41% | 921MB
683, gpu_percent:   42% | 921MB
684, gpu_percent:   41% | 921MB
685, gpu_percent:   41% | 921MB
686, gpu_percent:   41% | 921MB
687, gpu_percent:   41% | 921MB
688, gpu_percent:   53% | 921MB
689, gpu_percent:   51% | 921MB
690, gpu_percent:   51% | 921MB
691, gpu_percent:   51% | 921MB
692, gpu_percent:   50% | 921MB
693, gpu_percent:   52% | 921MB
694, gpu_percent:   54% | 921MB
695, gpu_percent:   54% | 921MB
696, gpu_percent:   54% | 921MB
697, gpu_percent:   55% | 921MB
698, gpu_percent:   52% | 921MB
699, gpu_percent:   51% | 921MB
700, gpu_percent:   51% | 921MB
701, gpu_percent:   48% | 921MB
702, gpu_percent:   40% | 921MB
703, gpu_percent:   40% | 921MB
704, gpu_percent:   40% | 921MB
705, gpu_percent:   40% | 921MB
706, gpu_percent:   41% | 921MB
707, gpu_percent:   55% | 921MB
708, gpu_percent:   51% | 921MB
709, gpu_percent:   54% | 921MB
710, gpu_percent:   54% | 921MB
711, gpu_percent:   53% | 921MB
712, gpu_percent:   52% | 921MB
713, gpu_percent:   52% | 921MB
714, gpu_percent:   52% | 921MB
715, gpu_percent:   53% | 921MB
716, gpu_percent:   54% | 921MB
717, gpu_percent:   54% | 921MB
718, gpu_percent:   52% | 921MB
719, gpu_percent:   51% | 921MB
720, gpu_percent:   54% | 921MB
721, gpu_percent:   41% | 921MB
722, gpu_percent:   40% | 921MB
723, gpu_percent:   41% | 921MB
724, gpu_percent:   41% | 921MB
725, gpu_percent:   42% | 921MB
726, gpu_percent:   43% | 921MB
727, gpu_percent:   51% | 921MB
728, gpu_percent:   51% | 921MB
729, gpu_percent:   52% | 921MB
730, gpu_percent:   51% | 921MB
731, gpu_percent:   52% | 921MB
732, gpu_percent:   51% | 921MB
733, gpu_percent:   51% | 921MB
734, gpu_percent:   55% | 921MB
735, gpu_percent:   53% | 921MB
736, gpu_percent:   51% | 921MB
737, gpu_percent:   51% | 921MB
738, gpu_percent:   51% | 921MB
739, gpu_percent:   51% | 921MB
740, gpu_percent:   52% | 921MB
741, gpu_percent:   42% | 921MB
742, gpu_percent:   41% | 921MB
743, gpu_percent:   41% | 921MB
744, gpu_percent:   42% | 921MB
745, gpu_percent:   41% | 921MB
746, gpu_percent:   42% | 921MB
747, gpu_percent:   53% | 921MB
748, gpu_percent:   51% | 921MB
749, gpu_percent:   52% | 921MB
750, gpu_percent:   51% | 921MB
751, gpu_percent:   52% | 921MB
752, gpu_percent:   54% | 921MB
753, gpu_percent:   55% | 921MB
754, gpu_percent:   55% | 921MB
755, gpu_percent:   53% | 921MB
756, gpu_percent:   53% | 921MB
757, gpu_percent:   54% | 921MB
758, gpu_percent:   54% | 921MB
759, gpu_percent:   54% | 921MB
760, gpu_percent:   54% | 921MB
761, gpu_percent:   41% | 921MB
762, gpu_percent:   42% | 921MB
763, gpu_percent:   43% | 921MB
764, gpu_percent:   42% | 921MB
765, gpu_percent:   41% | 921MB
766, gpu_percent:   42% | 921MB
767, gpu_percent:   51% | 921MB
768, gpu_percent:   52% | 921MB
769, gpu_percent:   52% | 921MB
770, gpu_percent:   53% | 921MB
771, gpu_percent:   54% | 921MB
772, gpu_percent:   54% | 921MB
773, gpu_percent:   55% | 921MB
774, gpu_percent:   54% | 921MB
775, gpu_percent:   51% | 921MB
776, gpu_percent:   51% | 921MB
