1, gpu_percent:    0% | 147MB
86, gpu_percent:   96% | 595MB
87, gpu_percent:   96% | 595MB
88, gpu_percent:   96% | 595MB
89, gpu_percent:   96% | 595MB
90, gpu_percent:   96% | 595MB
91, gpu_percent:   96% | 595MB
92, gpu_percent:   96% | 595MB
93, gpu_percent:   96% | 595MB
94, gpu_percent:   96% | 595MB
95, gpu_percent:   96% | 595MB
96, gpu_percent:   96% | 595MB
97, gpu_percent:   96% | 595MB
98, gpu_percent:   96% | 595MB
99, gpu_percent:   96% | 595MB
100, gpu_percent:   96% | 595MB
101, gpu_percent:   96% | 595MB
102, gpu_percent:   96% | 595MB
103, gpu_percent:   96% | 595MB
104, gpu_percent:   96% | 595MB
105, gpu_percent:   96% | 595MB
106, gpu_percent:   96% | 595MB
107, gpu_percent:   96% | 595MB
108, gpu_percent:   96% | 595MB
109, gpu_percent:   96% | 595MB
110, gpu_percent:   96% | 595MB
111, gpu_percent:   96% | 595MB
112, gpu_percent:   96% | 595MB
113, gpu_percent:   96% | 595MB
114, gpu_percent:   96% | 595MB
115, gpu_percent:   96% | 595MB
116, gpu_percent:   96% | 595MB
117, gpu_percent:   96% | 595MB
118, gpu_percent:   96% | 595MB
119, gpu_percent:   96% | 595MB
120, gpu_percent:   96% | 595MB
121, gpu_percent:   96% | 595MB
122, gpu_percent:   96% | 595MB
123, gpu_percent:   96% | 595MB
124, gpu_percent:   96% | 595MB
125, gpu_percent:   96% | 595MB
126, gpu_percent:   96% | 595MB
127, gpu_percent:   96% | 595MB
128, gpu_percent:   96% | 595MB
129, gpu_percent:   96% | 595MB
130, gpu_percent:   96% | 595MB
131, gpu_percent:   96% | 595MB
132, gpu_percent:   96% | 595MB
133, gpu_percent:   96% | 595MB
134, gpu_percent:   96% | 595MB
135, gpu_percent:   96% | 595MB
136, gpu_percent:   96% | 595MB
137, gpu_percent:   96% | 595MB
138, gpu_percent:   96% | 595MB
139, gpu_percent:   86% | 701MB
140, gpu_percent:   86% | 701MB
141, gpu_percent:   96% | 701MB
142, gpu_percent:   96% | 701MB
143, gpu_percent:   96% | 701MB
144, gpu_percent:   95% | 701MB
145, gpu_percent:   96% | 701MB
146, gpu_percent:   96% | 701MB
147, gpu_percent:   96% | 701MB
148, gpu_percent:   96% | 701MB
149, gpu_percent:   96% | 701MB
150, gpu_percent:   96% | 701MB
151, gpu_percent:   96% | 701MB
152, gpu_percent:   96% | 701MB
153, gpu_percent:   96% | 701MB
154, gpu_percent:   96% | 701MB
155, gpu_percent:   96% | 701MB
156, gpu_percent:   96% | 701MB
157, gpu_percent:   96% | 701MB
158, gpu_percent:   96% | 701MB
159, gpu_percent:   96% | 701MB
160, gpu_percent:   96% | 701MB
161, gpu_percent:   96% | 701MB
162, gpu_percent:   96% | 701MB
163, gpu_percent:   96% | 701MB
164, gpu_percent:   96% | 701MB
165, gpu_percent:   96% | 701MB
166, gpu_percent:   96% | 701MB
167, gpu_percent:   96% | 701MB
168, gpu_percent:   96% | 701MB
169, gpu_percent:   96% | 701MB
170, gpu_percent:   96% | 701MB
171, gpu_percent:   96% | 701MB
172, gpu_percent:   96% | 701MB
173, gpu_percent:   96% | 701MB
174, gpu_percent:   96% | 701MB
175, gpu_percent:   96% | 701MB
176, gpu_percent:   96% | 701MB
177, gpu_percent:   96% | 701MB
178, gpu_percent:   96% | 701MB
179, gpu_percent:   96% | 701MB
180, gpu_percent:   95% | 701MB
181, gpu_percent:   96% | 701MB
182, gpu_percent:   96% | 701MB
183, gpu_percent:   96% | 701MB
184, gpu_percent:   96% | 701MB
185, gpu_percent:   96% | 701MB
186, gpu_percent:   96% | 701MB
187, gpu_percent:   96% | 701MB
188, gpu_percent:   96% | 701MB
189, gpu_percent:   96% | 701MB
190, gpu_percent:   96% | 701MB
191, gpu_percent:   96% | 701MB
192, gpu_percent:   96% | 701MB
193, gpu_percent:   96% | 701MB
194, gpu_percent:   96% | 701MB
195, gpu_percent:   96% | 701MB
196, gpu_percent:   96% | 701MB
197, gpu_percent:   96% | 701MB
198, gpu_percent:   96% | 701MB
199, gpu_percent:   96% | 701MB
200, gpu_percent:   96% | 701MB
201, gpu_percent:   96% | 701MB
202, gpu_percent:   96% | 701MB
203, gpu_percent:   95% | 701MB
204, gpu_percent:   96% | 701MB
205, gpu_percent:   96% | 701MB
206, gpu_percent:   96% | 701MB
207, gpu_percent:   96% | 701MB
208, gpu_percent:   96% | 701MB
209, gpu_percent:   95% | 701MB
210, gpu_percent:   96% | 701MB
211, gpu_percent:   96% | 701MB
212, gpu_percent:   96% | 701MB
213, gpu_percent:   96% | 701MB
214, gpu_percent:   96% | 701MB
215, gpu_percent:   96% | 701MB
216, gpu_percent:   96% | 701MB
217, gpu_percent:   96% | 701MB
218, gpu_percent:   96% | 701MB
219, gpu_percent:   96% | 701MB
220, gpu_percent:   96% | 701MB
221, gpu_percent:   96% | 701MB
222, gpu_percent:   96% | 701MB
223, gpu_percent:   96% | 701MB
224, gpu_percent:   96% | 701MB
225, gpu_percent:   96% | 701MB
226, gpu_percent:   96% | 701MB
227, gpu_percent:   96% | 701MB
228, gpu_percent:   96% | 701MB
229, gpu_percent:   96% | 701MB
230, gpu_percent:   96% | 701MB
231, gpu_percent:   96% | 701MB
232, gpu_percent:   96% | 701MB
233, gpu_percent:   96% | 701MB
234, gpu_percent:   96% | 701MB
235, gpu_percent:   96% | 701MB
236, gpu_percent:   96% | 701MB
237, gpu_percent:   96% | 701MB
238, gpu_percent:   96% | 701MB
239, gpu_percent:   96% | 701MB
240, gpu_percent:   96% | 701MB
241, gpu_percent:   96% | 701MB
242, gpu_percent:   96% | 701MB
243, gpu_percent:   96% | 701MB
244, gpu_percent:   96% | 701MB
245, gpu_percent:   96% | 701MB
246, gpu_percent:   96% | 701MB
247, gpu_percent:   96% | 701MB
248, gpu_percent:   96% | 701MB
249, gpu_percent:   95% | 701MB
250, gpu_percent:   96% | 701MB
251, gpu_percent:   96% | 701MB
252, gpu_percent:   96% | 701MB
253, gpu_percent:   96% | 701MB
254, gpu_percent:   96% | 701MB
255, gpu_percent:   96% | 701MB
256, gpu_percent:   96% | 701MB
257, gpu_percent:   96% | 701MB
258, gpu_percent:   96% | 701MB
259, gpu_percent:   96% | 701MB
260, gpu_percent:   96% | 701MB
261, gpu_percent:   96% | 701MB
262, gpu_percent:   96% | 701MB
263, gpu_percent:   96% | 701MB
264, gpu_percent:   96% | 701MB
265, gpu_percent:   96% | 701MB
266, gpu_percent:   96% | 701MB
267, gpu_percent:   96% | 701MB
268, gpu_percent:   96% | 701MB
269, gpu_percent:   96% | 701MB
270, gpu_percent:   96% | 701MB
271, gpu_percent:   96% | 701MB
272, gpu_percent:   96% | 701MB
273, gpu_percent:   96% | 701MB
274, gpu_percent:   96% | 701MB
275, gpu_percent:   96% | 701MB
276, gpu_percent:   96% | 701MB
277, gpu_percent:   87% | 725MB
278, gpu_percent:   86% | 725MB
279, gpu_percent:   96% | 725MB
280, gpu_percent:   96% | 725MB
281, gpu_percent:   96% | 725MB
282, gpu_percent:   96% | 725MB
283, gpu_percent:   95% | 725MB
284, gpu_percent:   96% | 725MB
285, gpu_percent:   96% | 725MB
286, gpu_percent:   95% | 725MB
287, gpu_percent:   96% | 725MB
288, gpu_percent:   96% | 725MB
289, gpu_percent:   95% | 725MB
290, gpu_percent:   96% | 725MB
291, gpu_percent:   96% | 725MB
292, gpu_percent:   95% | 725MB
293, gpu_percent:   96% | 725MB
294, gpu_percent:   96% | 725MB
295, gpu_percent:   96% | 725MB
296, gpu_percent:   96% | 725MB
297, gpu_percent:   96% | 725MB
298, gpu_percent:   96% | 725MB
299, gpu_percent:   95% | 725MB
300, gpu_percent:   96% | 725MB
301, gpu_percent:   96% | 725MB
302, gpu_percent:   96% | 725MB
303, gpu_percent:   96% | 725MB
304, gpu_percent:   96% | 725MB
305, gpu_percent:   96% | 725MB
306, gpu_percent:   96% | 725MB
307, gpu_percent:   96% | 725MB
308, gpu_percent:   96% | 725MB
309, gpu_percent:   96% | 725MB
310, gpu_percent:   96% | 725MB
311, gpu_percent:   96% | 725MB
312, gpu_percent:   96% | 725MB
313, gpu_percent:   96% | 725MB
314, gpu_percent:   96% | 725MB
315, gpu_percent:   96% | 725MB
316, gpu_percent:   96% | 725MB
317, gpu_percent:   96% | 725MB
318, gpu_percent:   96% | 725MB
319, gpu_percent:   96% | 725MB
320, gpu_percent:   96% | 725MB
321, gpu_percent:   96% | 725MB
322, gpu_percent:   96% | 725MB
323, gpu_percent:   96% | 725MB
324, gpu_percent:   95% | 725MB
325, gpu_percent:   96% | 725MB
326, gpu_percent:   96% | 725MB
327, gpu_percent:   96% | 725MB
328, gpu_percent:   96% | 725MB
329, gpu_percent:   96% | 725MB
330, gpu_percent:   96% | 725MB
331, gpu_percent:   96% | 725MB
332, gpu_percent:   96% | 725MB
333, gpu_percent:   96% | 725MB
334, gpu_percent:   96% | 725MB
335, gpu_percent:   96% | 725MB
336, gpu_percent:   96% | 725MB
337, gpu_percent:   96% | 725MB
338, gpu_percent:   96% | 725MB
339, gpu_percent:   96% | 725MB
340, gpu_percent:   95% | 725MB
341, gpu_percent:   96% | 725MB
342, gpu_percent:   96% | 725MB
343, gpu_percent:   96% | 725MB
344, gpu_percent:   96% | 725MB
345, gpu_percent:   96% | 725MB
346, gpu_percent:   96% | 725MB
347, gpu_percent:   96% | 725MB
348, gpu_percent:   96% | 725MB
349, gpu_percent:   96% | 725MB
350, gpu_percent:   96% | 725MB
351, gpu_percent:   96% | 725MB
352, gpu_percent:   96% | 725MB
353, gpu_percent:   95% | 725MB
354, gpu_percent:   96% | 725MB
355, gpu_percent:   96% | 725MB
356, gpu_percent:   96% | 725MB
357, gpu_percent:   96% | 725MB
358, gpu_percent:   96% | 725MB
359, gpu_percent:   96% | 725MB
360, gpu_percent:   96% | 725MB
361, gpu_percent:   96% | 725MB
362, gpu_percent:   96% | 725MB
363, gpu_percent:   96% | 725MB
364, gpu_percent:   96% | 725MB
365, gpu_percent:   96% | 725MB
366, gpu_percent:   96% | 725MB
367, gpu_percent:   96% | 725MB
368, gpu_percent:   96% | 725MB
369, gpu_percent:   96% | 725MB
370, gpu_percent:   96% | 725MB
371, gpu_percent:   96% | 725MB
372, gpu_percent:   96% | 725MB
373, gpu_percent:   96% | 725MB
374, gpu_percent:   96% | 725MB
375, gpu_percent:   96% | 725MB
376, gpu_percent:   96% | 725MB
377, gpu_percent:   96% | 725MB
378, gpu_percent:   96% | 725MB
379, gpu_percent:   96% | 725MB
380, gpu_percent:   96% | 725MB
381, gpu_percent:   96% | 725MB
382, gpu_percent:   96% | 725MB
383, gpu_percent:   96% | 725MB
384, gpu_percent:   96% | 725MB
385, gpu_percent:   95% | 725MB
386, gpu_percent:   96% | 725MB
387, gpu_percent:   96% | 725MB
388, gpu_percent:   96% | 725MB
389, gpu_percent:   96% | 725MB
390, gpu_percent:   96% | 725MB
391, gpu_percent:   96% | 725MB
392, gpu_percent:   96% | 725MB
393, gpu_percent:   96% | 725MB
394, gpu_percent:   96% | 725MB
395, gpu_percent:   96% | 725MB
396, gpu_percent:   96% | 725MB
397, gpu_percent:   96% | 725MB
398, gpu_percent:   96% | 725MB
399, gpu_percent:   96% | 725MB
400, gpu_percent:   96% | 725MB
401, gpu_percent:   96% | 725MB
402, gpu_percent:   96% | 725MB
403, gpu_percent:   96% | 725MB
404, gpu_percent:   96% | 725MB
405, gpu_percent:   96% | 725MB
406, gpu_percent:   95% | 725MB
407, gpu_percent:   96% | 725MB
408, gpu_percent:   95% | 725MB
409, gpu_percent:   96% | 725MB
410, gpu_percent:   96% | 725MB
411, gpu_percent:   96% | 725MB
412, gpu_percent:   96% | 725MB
413, gpu_percent:   96% | 725MB
414, gpu_percent:   96% | 725MB
415, gpu_percent:   86% | 725MB
416, gpu_percent:   85% | 725MB
417, gpu_percent:   87% | 725MB
418, gpu_percent:   96% | 725MB
419, gpu_percent:   96% | 725MB
420, gpu_percent:   96% | 725MB
421, gpu_percent:   95% | 725MB
422, gpu_percent:   95% | 725MB
423, gpu_percent:   96% | 725MB
424, gpu_percent:   96% | 725MB
425, gpu_percent:   96% | 725MB
426, gpu_percent:   95% | 725MB
427, gpu_percent:   96% | 725MB
428, gpu_percent:   96% | 725MB
429, gpu_percent:   96% | 725MB
430, gpu_percent:   96% | 725MB
431, gpu_percent:   95% | 725MB
432, gpu_percent:   95% | 725MB
433, gpu_percent:   96% | 725MB
434, gpu_percent:   96% | 725MB
435, gpu_percent:   96% | 725MB
436, gpu_percent:   96% | 725MB
437, gpu_percent:   96% | 725MB
438, gpu_percent:   95% | 725MB
439, gpu_percent:   95% | 725MB
440, gpu_percent:   96% | 725MB
441, gpu_percent:   96% | 725MB
442, gpu_percent:   96% | 725MB
443, gpu_percent:   96% | 725MB
444, gpu_percent:   96% | 725MB
445, gpu_percent:   96% | 725MB
446, gpu_percent:   96% | 725MB
447, gpu_percent:   96% | 725MB
448, gpu_percent:   96% | 725MB
449, gpu_percent:   96% | 725MB
450, gpu_percent:   96% | 725MB
451, gpu_percent:   96% | 725MB
452, gpu_percent:   96% | 725MB
453, gpu_percent:   96% | 725MB
454, gpu_percent:   96% | 725MB
455, gpu_percent:   96% | 725MB
456, gpu_percent:   96% | 725MB
457, gpu_percent:   96% | 725MB
458, gpu_percent:   96% | 725MB
459, gpu_percent:   96% | 725MB
460, gpu_percent:   96% | 725MB
461, gpu_percent:   96% | 725MB
462, gpu_percent:   96% | 725MB
463, gpu_percent:   96% | 725MB
464, gpu_percent:   96% | 725MB
465, gpu_percent:   96% | 725MB
466, gpu_percent:   96% | 725MB
467, gpu_percent:   95% | 725MB
468, gpu_percent:   96% | 725MB
469, gpu_percent:   96% | 725MB
470, gpu_percent:   96% | 725MB
471, gpu_percent:   96% | 725MB
472, gpu_percent:   96% | 725MB
473, gpu_percent:   96% | 725MB
474, gpu_percent:   96% | 725MB
475, gpu_percent:   96% | 725MB
476, gpu_percent:   96% | 725MB
477, gpu_percent:   96% | 725MB
478, gpu_percent:   96% | 725MB
479, gpu_percent:   96% | 725MB
480, gpu_percent:   96% | 725MB
481, gpu_percent:   96% | 725MB
482, gpu_percent:   96% | 725MB
483, gpu_percent:   96% | 725MB
484, gpu_percent:   96% | 725MB
485, gpu_percent:   96% | 725MB
486, gpu_percent:   96% | 725MB
487, gpu_percent:   96% | 725MB
488, gpu_percent:   96% | 725MB
489, gpu_percent:   96% | 725MB
490, gpu_percent:   96% | 725MB
491, gpu_percent:   96% | 725MB
492, gpu_percent:   96% | 725MB
493, gpu_percent:   96% | 725MB
494, gpu_percent:   96% | 725MB
495, gpu_percent:   96% | 725MB
496, gpu_percent:   96% | 725MB
497, gpu_percent:   96% | 725MB
498, gpu_percent:   96% | 725MB
499, gpu_percent:   96% | 725MB
500, gpu_percent:   96% | 725MB
501, gpu_percent:   96% | 725MB
502, gpu_percent:   96% | 725MB
503, gpu_percent:   96% | 725MB
504, gpu_percent:   96% | 725MB
505, gpu_percent:   96% | 725MB
506, gpu_percent:   96% | 725MB
507, gpu_percent:   96% | 725MB
508, gpu_percent:   96% | 725MB
509, gpu_percent:   96% | 725MB
510, gpu_percent:   96% | 725MB
511, gpu_percent:   96% | 725MB
512, gpu_percent:   96% | 725MB
513, gpu_percent:   96% | 725MB
514, gpu_percent:   96% | 725MB
515, gpu_percent:   96% | 725MB
516, gpu_percent:   96% | 725MB
517, gpu_percent:   96% | 725MB
518, gpu_percent:   96% | 725MB
519, gpu_percent:   96% | 725MB
520, gpu_percent:   96% | 725MB
521, gpu_percent:   96% | 725MB
522, gpu_percent:   95% | 725MB
523, gpu_percent:   96% | 725MB
524, gpu_percent:   96% | 725MB
525, gpu_percent:   96% | 725MB
526, gpu_percent:   96% | 725MB
527, gpu_percent:   96% | 725MB
528, gpu_percent:   96% | 725MB
529, gpu_percent:   96% | 725MB
530, gpu_percent:   95% | 725MB
531, gpu_percent:   96% | 725MB
532, gpu_percent:   96% | 725MB
533, gpu_percent:   96% | 725MB
534, gpu_percent:   95% | 725MB
535, gpu_percent:   96% | 725MB
536, gpu_percent:   96% | 725MB
537, gpu_percent:   96% | 725MB
538, gpu_percent:   96% | 725MB
539, gpu_percent:   96% | 725MB
540, gpu_percent:   96% | 725MB
541, gpu_percent:   96% | 725MB
542, gpu_percent:   96% | 725MB
543, gpu_percent:   96% | 725MB
544, gpu_percent:   96% | 725MB
545, gpu_percent:   96% | 725MB
546, gpu_percent:   96% | 725MB
547, gpu_percent:   96% | 725MB
548, gpu_percent:   96% | 725MB
549, gpu_percent:   96% | 725MB
550, gpu_percent:   96% | 725MB
551, gpu_percent:   96% | 725MB
552, gpu_percent:   96% | 725MB
553, gpu_percent:   96% | 725MB
554, gpu_percent:   87% | 725MB
555, gpu_percent:   85% | 725MB
556, gpu_percent:   96% | 725MB
557, gpu_percent:   96% | 725MB
558, gpu_percent:   96% | 725MB
559, gpu_percent:   96% | 725MB
560, gpu_percent:   96% | 725MB
561, gpu_percent:   96% | 725MB
562, gpu_percent:   96% | 725MB
563, gpu_percent:   96% | 725MB
564, gpu_percent:   96% | 725MB
565, gpu_percent:   96% | 725MB
566, gpu_percent:   96% | 725MB
567, gpu_percent:   96% | 725MB
568, gpu_percent:   96% | 725MB
569, gpu_percent:   96% | 725MB
570, gpu_percent:   96% | 725MB
571, gpu_percent:   96% | 725MB
572, gpu_percent:   96% | 725MB
573, gpu_percent:   96% | 725MB
574, gpu_percent:   96% | 725MB
575, gpu_percent:   96% | 725MB
576, gpu_percent:   96% | 725MB
577, gpu_percent:   96% | 725MB
578, gpu_percent:   96% | 725MB
579, gpu_percent:   96% | 725MB
580, gpu_percent:   96% | 725MB
581, gpu_percent:   96% | 725MB
582, gpu_percent:   96% | 725MB
583, gpu_percent:   96% | 725MB
584, gpu_percent:   96% | 725MB
585, gpu_percent:   96% | 725MB
586, gpu_percent:   96% | 725MB
587, gpu_percent:   96% | 725MB
588, gpu_percent:   96% | 725MB
589, gpu_percent:   96% | 725MB
590, gpu_percent:   96% | 725MB
591, gpu_percent:   96% | 725MB
592, gpu_percent:   96% | 725MB
593, gpu_percent:   96% | 725MB
594, gpu_percent:   96% | 725MB
595, gpu_percent:   96% | 725MB
596, gpu_percent:   96% | 725MB
597, gpu_percent:   95% | 725MB
598, gpu_percent:   96% | 725MB
599, gpu_percent:   96% | 725MB
600, gpu_percent:   95% | 725MB
601, gpu_percent:   95% | 725MB
602, gpu_percent:   96% | 725MB
603, gpu_percent:   95% | 725MB
604, gpu_percent:   96% | 725MB
605, gpu_percent:   96% | 725MB
606, gpu_percent:   96% | 725MB
607, gpu_percent:   96% | 725MB
608, gpu_percent:   96% | 725MB
609, gpu_percent:   96% | 725MB
610, gpu_percent:   96% | 725MB
611, gpu_percent:   96% | 725MB
612, gpu_percent:   96% | 725MB
613, gpu_percent:   96% | 725MB
614, gpu_percent:   96% | 725MB
615, gpu_percent:   96% | 725MB
616, gpu_percent:   96% | 725MB
617, gpu_percent:   96% | 725MB
618, gpu_percent:   96% | 725MB
619, gpu_percent:   96% | 725MB
620, gpu_percent:   96% | 725MB
621, gpu_percent:   96% | 725MB
622, gpu_percent:   96% | 725MB
623, gpu_percent:   96% | 725MB
624, gpu_percent:   96% | 725MB
625, gpu_percent:   96% | 725MB
626, gpu_percent:   96% | 725MB
627, gpu_percent:   96% | 725MB
628, gpu_percent:   96% | 725MB
629, gpu_percent:   96% | 725MB
630, gpu_percent:   96% | 725MB
631, gpu_percent:   96% | 725MB
632, gpu_percent:   96% | 725MB
633, gpu_percent:   95% | 725MB
634, gpu_percent:   96% | 725MB
635, gpu_percent:   95% | 725MB
636, gpu_percent:   97% | 725MB
637, gpu_percent:   96% | 725MB
638, gpu_percent:   96% | 725MB
639, gpu_percent:   96% | 725MB
640, gpu_percent:   96% | 725MB
641, gpu_percent:   96% | 725MB
642, gpu_percent:   95% | 725MB
643, gpu_percent:   96% | 725MB
644, gpu_percent:   95% | 725MB
645, gpu_percent:   96% | 725MB
646, gpu_percent:   95% | 725MB
647, gpu_percent:   96% | 725MB
648, gpu_percent:   96% | 725MB
649, gpu_percent:   96% | 725MB
650, gpu_percent:   96% | 725MB
651, gpu_percent:   96% | 725MB
652, gpu_percent:   96% | 725MB
653, gpu_percent:   96% | 725MB
654, gpu_percent:   95% | 725MB
655, gpu_percent:   96% | 725MB
656, gpu_percent:   96% | 725MB
657, gpu_percent:   96% | 725MB
658, gpu_percent:   96% | 725MB
659, gpu_percent:   96% | 725MB
660, gpu_percent:   96% | 725MB
661, gpu_percent:   96% | 725MB
662, gpu_percent:   96% | 725MB
663, gpu_percent:   96% | 725MB
664, gpu_percent:   97% | 725MB
665, gpu_percent:   96% | 725MB
666, gpu_percent:   96% | 725MB
667, gpu_percent:   96% | 725MB
668, gpu_percent:   96% | 725MB
669, gpu_percent:   96% | 725MB
670, gpu_percent:   96% | 725MB
671, gpu_percent:   96% | 725MB
672, gpu_percent:   96% | 725MB
673, gpu_percent:   96% | 725MB
674, gpu_percent:   96% | 725MB
675, gpu_percent:   96% | 725MB
676, gpu_percent:   96% | 725MB
677, gpu_percent:   96% | 725MB
678, gpu_percent:   96% | 725MB
679, gpu_percent:   96% | 725MB
680, gpu_percent:   96% | 725MB
681, gpu_percent:   96% | 725MB
682, gpu_percent:   96% | 725MB
683, gpu_percent:   96% | 725MB
684, gpu_percent:   96% | 725MB
685, gpu_percent:   96% | 725MB
686, gpu_percent:   96% | 725MB
687, gpu_percent:   96% | 725MB
688, gpu_percent:   96% | 725MB
689, gpu_percent:   96% | 725MB
690, gpu_percent:   96% | 725MB
691, gpu_percent:   96% | 725MB
692, gpu_percent:   86% | 725MB
693, gpu_percent:   88% | 725MB
694, gpu_percent:   85% | 725MB
695, gpu_percent:   96% | 725MB
696, gpu_percent:   96% | 725MB
697, gpu_percent:   96% | 725MB
698, gpu_percent:   96% | 725MB
699, gpu_percent:   96% | 725MB
700, gpu_percent:   96% | 725MB
701, gpu_percent:   96% | 725MB
702, gpu_percent:   96% | 725MB
703, gpu_percent:   96% | 725MB
704, gpu_percent:   96% | 725MB
705, gpu_percent:   96% | 725MB
706, gpu_percent:   96% | 725MB
707, gpu_percent:   96% | 725MB
708, gpu_percent:   96% | 725MB
709, gpu_percent:   96% | 725MB
710, gpu_percent:   96% | 725MB
711, gpu_percent:   97% | 725MB
712, gpu_percent:   96% | 725MB
713, gpu_percent:   96% | 725MB
714, gpu_percent:   96% | 725MB
715, gpu_percent:   96% | 725MB
716, gpu_percent:   96% | 725MB
717, gpu_percent:   96% | 725MB
718, gpu_percent:   96% | 725MB
719, gpu_percent:   96% | 725MB
720, gpu_percent:   96% | 725MB
721, gpu_percent:   96% | 725MB
722, gpu_percent:   96% | 725MB
723, gpu_percent:   96% | 725MB
724, gpu_percent:   96% | 725MB
725, gpu_percent:   96% | 725MB
726, gpu_percent:   96% | 725MB
727, gpu_percent:   96% | 725MB
728, gpu_percent:   95% | 725MB
729, gpu_percent:   96% | 725MB
730, gpu_percent:   96% | 725MB
731, gpu_percent:   96% | 725MB
732, gpu_percent:   96% | 725MB
733, gpu_percent:   96% | 725MB
734, gpu_percent:   96% | 725MB
735, gpu_percent:   96% | 725MB
736, gpu_percent:   96% | 725MB
737, gpu_percent:   96% | 725MB
738, gpu_percent:   96% | 725MB
739, gpu_percent:   96% | 725MB
740, gpu_percent:   96% | 725MB
741, gpu_percent:   96% | 725MB
742, gpu_percent:   96% | 725MB
743, gpu_percent:   96% | 725MB
744, gpu_percent:   96% | 725MB
745, gpu_percent:   96% | 725MB
746, gpu_percent:   96% | 725MB
747, gpu_percent:   96% | 725MB
748, gpu_percent:   96% | 725MB
749, gpu_percent:   96% | 725MB
750, gpu_percent:   96% | 725MB
751, gpu_percent:   96% | 725MB
752, gpu_percent:   96% | 725MB
753, gpu_percent:   96% | 725MB
754, gpu_percent:   96% | 725MB
755, gpu_percent:   96% | 725MB
756, gpu_percent:   96% | 725MB
757, gpu_percent:   96% | 725MB
758, gpu_percent:   96% | 725MB
759, gpu_percent:   96% | 725MB
760, gpu_percent:   96% | 725MB
761, gpu_percent:   95% | 725MB
762, gpu_percent:   96% | 725MB
763, gpu_percent:   96% | 725MB
764, gpu_percent:   96% | 725MB
765, gpu_percent:   96% | 725MB
766, gpu_percent:   96% | 725MB
767, gpu_percent:   96% | 725MB
768, gpu_percent:   96% | 725MB
769, gpu_percent:   96% | 725MB
770, gpu_percent:   96% | 725MB
771, gpu_percent:   96% | 725MB
772, gpu_percent:   96% | 725MB
773, gpu_percent:   96% | 725MB
774, gpu_percent:   96% | 725MB
775, gpu_percent:   96% | 725MB
776, gpu_percent:   96% | 725MB
