1, gpu_percent:    1% | 453MB
133, gpu_percent:    9% | 663MB
134, gpu_percent:   10% | 663MB
135, gpu_percent:   15% | 663MB
136, gpu_percent:   33% | 663MB
137, gpu_percent:   53% | 663MB
138, gpu_percent:   42% | 663MB
139, gpu_percent:   18% | 663MB
140, gpu_percent:   10% | 663MB
141, gpu_percent:   10% | 663MB
142, gpu_percent:   12% | 663MB
143, gpu_percent:   13% | 663MB
144, gpu_percent:   29% | 663MB
145, gpu_percent:   53% | 663MB
146, gpu_percent:   44% | 663MB
147, gpu_percent:    9% | 663MB
148, gpu_percent:   53% | 663MB
149, gpu_percent:   35% | 663MB
150, gpu_percent:   50% | 663MB
151, gpu_percent:   47% | 663MB
152, gpu_percent:   39% | 663MB
153, gpu_percent:   32% | 663MB
154, gpu_percent:   19% | 663MB
155, gpu_percent:   19% | 663MB
156, gpu_percent:   24% | 663MB
157, gpu_percent:   28% | 663MB
158, gpu_percent:   10% | 663MB
159, gpu_percent:   10% | 663MB
160, gpu_percent:    7% | 663MB
161, gpu_percent:    7% | 663MB
162, gpu_percent:   34% | 663MB
163, gpu_percent:   11% | 663MB
164, gpu_percent:   11% | 663MB
165, gpu_percent:   12% | 663MB
166, gpu_percent:   16% | 663MB
167, gpu_percent:   26% | 663MB
168, gpu_percent:   32% | 663MB
169, gpu_percent:   11% | 663MB
170, gpu_percent:   31% | 663MB
171, gpu_percent:   41% | 663MB
172, gpu_percent:   32% | 663MB
173, gpu_percent:   36% | 663MB
174, gpu_percent:   34% | 663MB
175, gpu_percent:   33% | 663MB
176, gpu_percent:   17% | 663MB
177, gpu_percent:   29% | 663MB
178, gpu_percent:   53% | 663MB
179, gpu_percent:   19% | 663MB
180, gpu_percent:   10% | 663MB
181, gpu_percent:   15% | 663MB
182, gpu_percent:   27% | 663MB
183, gpu_percent:   29% | 663MB
184, gpu_percent:   36% | 663MB
185, gpu_percent:    9% | 663MB
186, gpu_percent:   10% | 663MB
187, gpu_percent:   10% | 663MB
188, gpu_percent:   11% | 663MB
189, gpu_percent:   15% | 663MB
190, gpu_percent:    5% | 737MB
191, gpu_percent:   16% | 785MB
192, gpu_percent:   13% | 785MB
193, gpu_percent:   14% | 785MB
194, gpu_percent:   17% | 785MB
195, gpu_percent:   18% | 785MB
196, gpu_percent:   17% | 785MB
197, gpu_percent:   15% | 785MB
198, gpu_percent:   19% | 785MB
199, gpu_percent:   17% | 785MB
200, gpu_percent:   10% | 785MB
201, gpu_percent:   19% | 785MB
202, gpu_percent:   12% | 785MB
203, gpu_percent:   18% | 785MB
204, gpu_percent:   19% | 785MB
205, gpu_percent:   11% | 785MB
206, gpu_percent:   19% | 785MB
207, gpu_percent:   19% | 785MB
208, gpu_percent:   17% | 785MB
209, gpu_percent:   19% | 785MB
210, gpu_percent:   19% | 785MB
211, gpu_percent:   12% | 785MB
212, gpu_percent:   20% | 785MB
213, gpu_percent:   14% | 785MB
214, gpu_percent:   19% | 785MB
215, gpu_percent:   14% | 785MB
216, gpu_percent:   17% | 785MB
217, gpu_percent:   19% | 785MB
218, gpu_percent:   19% | 785MB
219, gpu_percent:   10% | 785MB
220, gpu_percent:   19% | 785MB
221, gpu_percent:   18% | 785MB
222, gpu_percent:   20% | 785MB
223, gpu_percent:   19% | 785MB
224, gpu_percent:   16% | 785MB
225, gpu_percent:   18% | 785MB
226, gpu_percent:   19% | 785MB
227, gpu_percent:   14% | 785MB
228, gpu_percent:   18% | 785MB
229, gpu_percent:   18% | 785MB
230, gpu_percent:   19% | 785MB
231, gpu_percent:   19% | 785MB
232, gpu_percent:   14% | 785MB
233, gpu_percent:   15% | 785MB
234, gpu_percent:   19% | 785MB
235, gpu_percent:   10% | 785MB
236, gpu_percent:   17% | 785MB
237, gpu_percent:   14% | 785MB
238, gpu_percent:   18% | 785MB
239, gpu_percent:   18% | 785MB
240, gpu_percent:   18% | 785MB
241, gpu_percent:   18% | 785MB
242, gpu_percent:   19% | 785MB
243, gpu_percent:   16% | 785MB
244, gpu_percent:   17% | 785MB
245, gpu_percent:   19% | 785MB
246, gpu_percent:   10% | 785MB
247, gpu_percent:   19% | 785MB
248, gpu_percent:   16% | 785MB
249, gpu_percent:   19% | 785MB
250, gpu_percent:   19% | 785MB
251, gpu_percent:   16% | 785MB
252, gpu_percent:   19% | 785MB
253, gpu_percent:   19% | 785MB
254, gpu_percent:   10% | 785MB
255, gpu_percent:   11% | 785MB
256, gpu_percent:   19% | 785MB
257, gpu_percent:   19% | 785MB
258, gpu_percent:   16% | 785MB
259, gpu_percent:   19% | 785MB
260, gpu_percent:   15% | 785MB
261, gpu_percent:   12% | 785MB
262, gpu_percent:   19% | 785MB
263, gpu_percent:   14% | 785MB
264, gpu_percent:   19% | 785MB
265, gpu_percent:   17% | 785MB
266, gpu_percent:   19% | 785MB
267, gpu_percent:   19% | 785MB
268, gpu_percent:   19% | 785MB
269, gpu_percent:   17% | 785MB
270, gpu_percent:   34% | 811MB
271, gpu_percent:   12% | 811MB
272, gpu_percent:    9% | 811MB
273, gpu_percent:   19% | 811MB
274, gpu_percent:   24% | 811MB
275, gpu_percent:   53% | 811MB
276, gpu_percent:   37% | 811MB
277, gpu_percent:   10% | 811MB
278, gpu_percent:    7% | 811MB
279, gpu_percent:   10% | 811MB
280, gpu_percent:   12% | 811MB
281, gpu_percent:    9% | 811MB
282, gpu_percent:   11% | 811MB
283, gpu_percent:   10% | 811MB
284, gpu_percent:   23% | 811MB
285, gpu_percent:   19% | 811MB
286, gpu_percent:   36% | 811MB
287, gpu_percent:    7% | 811MB
288, gpu_percent:   31% | 811MB
289, gpu_percent:   41% | 811MB
290, gpu_percent:   52% | 811MB
291, gpu_percent:   54% | 811MB
292, gpu_percent:   53% | 811MB
293, gpu_percent:   51% | 811MB
294, gpu_percent:   45% | 811MB
295, gpu_percent:   35% | 811MB
296, gpu_percent:   11% | 811MB
297, gpu_percent:   11% | 811MB
298, gpu_percent:    7% | 811MB
299, gpu_percent:   14% | 811MB
300, gpu_percent:   11% | 811MB
301, gpu_percent:   12% | 811MB
302, gpu_percent:   10% | 811MB
303, gpu_percent:   47% | 811MB
304, gpu_percent:   42% | 811MB
305, gpu_percent:   54% | 811MB
306, gpu_percent:   33% | 811MB
307, gpu_percent:   23% | 811MB
308, gpu_percent:   14% | 811MB
309, gpu_percent:   29% | 811MB
310, gpu_percent:   39% | 811MB
311, gpu_percent:   54% | 811MB
312, gpu_percent:   32% | 811MB
313, gpu_percent:   42% | 811MB
314, gpu_percent:   27% | 811MB
315, gpu_percent:   11% | 811MB
316, gpu_percent:   15% | 811MB
317, gpu_percent:   32% | 811MB
318, gpu_percent:   54% | 811MB
319, gpu_percent:   31% | 811MB
320, gpu_percent:   19% | 811MB
321, gpu_percent:    9% | 811MB
322, gpu_percent:   30% | 811MB
323, gpu_percent:   14% | 811MB
324, gpu_percent:   43% | 811MB
325, gpu_percent:   43% | 811MB
326, gpu_percent:   52% | 811MB
327, gpu_percent:   18% | 811MB
328, gpu_percent:   38% | 811MB
329, gpu_percent:   50% | 811MB
330, gpu_percent:   37% | 811MB
331, gpu_percent:   26% | 811MB
332, gpu_percent:   11% | 811MB
333, gpu_percent:    7% | 811MB
334, gpu_percent:   13% | 811MB
335, gpu_percent:   11% | 811MB
336, gpu_percent:   11% | 811MB
337, gpu_percent:   21% | 811MB
338, gpu_percent:   37% | 811MB
339, gpu_percent:   49% | 811MB
340, gpu_percent:   11% | 811MB
341, gpu_percent:   11% | 811MB
342, gpu_percent:   10% | 811MB
343, gpu_percent:   15% | 811MB
344, gpu_percent:   17% | 811MB
345, gpu_percent:   22% | 811MB
346, gpu_percent:   21% | 811MB
347, gpu_percent:   12% | 811MB
348, gpu_percent:   25% | 811MB
349, gpu_percent:   46% | 811MB
350, gpu_percent:   44% | 811MB
351, gpu_percent:   33% | 811MB
352, gpu_percent:    7% | 811MB
353, gpu_percent:   10% | 811MB
354, gpu_percent:   12% | 811MB
355, gpu_percent:    6% | 811MB
356, gpu_percent:   11% | 811MB
357, gpu_percent:   25% | 811MB
358, gpu_percent:   10% | 811MB
359, gpu_percent:   21% | 811MB
360, gpu_percent:   28% | 811MB
361, gpu_percent:    7% | 811MB
362, gpu_percent:   11% | 811MB
363, gpu_percent:   26% | 811MB
364, gpu_percent:   32% | 811MB
365, gpu_percent:   53% | 811MB
366, gpu_percent:   41% | 811MB
367, gpu_percent:   16% | 811MB
368, gpu_percent:   10% | 811MB
369, gpu_percent:   11% | 811MB
370, gpu_percent:   12% | 811MB
371, gpu_percent:   32% | 811MB
372, gpu_percent:   36% | 811MB
373, gpu_percent:   54% | 811MB
374, gpu_percent:    8% | 811MB
375, gpu_percent:   10% | 811MB
376, gpu_percent:   17% | 811MB
377, gpu_percent:   46% | 811MB
378, gpu_percent:   46% | 811MB
379, gpu_percent:   26% | 811MB
380, gpu_percent:   11% | 811MB
381, gpu_percent:    7% | 811MB
382, gpu_percent:   12% | 811MB
383, gpu_percent:   13% | 811MB
384, gpu_percent:   24% | 811MB
385, gpu_percent:   17% | 811MB
386, gpu_percent:   40% | 811MB
387, gpu_percent:   47% | 811MB
388, gpu_percent:   44% | 811MB
389, gpu_percent:   53% | 811MB
390, gpu_percent:   10% | 811MB
391, gpu_percent:   24% | 811MB
392, gpu_percent:   53% | 811MB
393, gpu_percent:   34% | 811MB
394, gpu_percent:   18% | 811MB
395, gpu_percent:   25% | 811MB
396, gpu_percent:   48% | 811MB
397, gpu_percent:   53% | 811MB
398, gpu_percent:   36% | 811MB
399, gpu_percent:   21% | 811MB
400, gpu_percent:   11% | 811MB
401, gpu_percent:   11% | 811MB
402, gpu_percent:    8% | 811MB
403, gpu_percent:   10% | 811MB
404, gpu_percent:   13% | 811MB
405, gpu_percent:   10% | 811MB
406, gpu_percent:   11% | 811MB
407, gpu_percent:    7% | 811MB
408, gpu_percent:    8% | 811MB
409, gpu_percent:   11% | 811MB
410, gpu_percent:   13% | 811MB
411, gpu_percent:   45% | 811MB
412, gpu_percent:   26% | 811MB
413, gpu_percent:   11% | 811MB
414, gpu_percent:   11% | 811MB
415, gpu_percent:   18% | 811MB
416, gpu_percent:   33% | 811MB
417, gpu_percent:   49% | 811MB
418, gpu_percent:   27% | 811MB
419, gpu_percent:   54% | 811MB
420, gpu_percent:   23% | 811MB
421, gpu_percent:   12% | 811MB
422, gpu_percent:   11% | 811MB
423, gpu_percent:    7% | 811MB
424, gpu_percent:   11% | 811MB
425, gpu_percent:   10% | 811MB
426, gpu_percent:   11% | 811MB
427, gpu_percent:   24% | 811MB
428, gpu_percent:   11% | 811MB
429, gpu_percent:   11% | 811MB
430, gpu_percent:   11% | 811MB
431, gpu_percent:   24% | 811MB
432, gpu_percent:   53% | 811MB
433, gpu_percent:   38% | 811MB
434, gpu_percent:   38% | 811MB
435, gpu_percent:   11% | 811MB
436, gpu_percent:   13% | 811MB
437, gpu_percent:   15% | 811MB
438, gpu_percent:   10% | 811MB
439, gpu_percent:   30% | 811MB
440, gpu_percent:   21% | 811MB
441, gpu_percent:   25% | 811MB
442, gpu_percent:   54% | 811MB
443, gpu_percent:   38% | 811MB
444, gpu_percent:    7% | 811MB
445, gpu_percent:   18% | 811MB
446, gpu_percent:   42% | 811MB
447, gpu_percent:   46% | 811MB
448, gpu_percent:   18% | 811MB
449, gpu_percent:   10% | 811MB
450, gpu_percent:   10% | 811MB
451, gpu_percent:    7% | 811MB
452, gpu_percent:   12% | 811MB
453, gpu_percent:   19% | 811MB
454, gpu_percent:   36% | 811MB
455, gpu_percent:   53% | 811MB
456, gpu_percent:   31% | 811MB
457, gpu_percent:    8% | 811MB
458, gpu_percent:   13% | 811MB
459, gpu_percent:   13% | 811MB
460, gpu_percent:   10% | 811MB
461, gpu_percent:   16% | 811MB
462, gpu_percent:   19% | 811MB
463, gpu_percent:   16% | 811MB
464, gpu_percent:   18% | 811MB
465, gpu_percent:   18% | 811MB
466, gpu_percent:   13% | 811MB
467, gpu_percent:   19% | 811MB
468, gpu_percent:   19% | 811MB
469, gpu_percent:   18% | 811MB
470, gpu_percent:   18% | 811MB
471, gpu_percent:   21% | 811MB
472, gpu_percent:   17% | 811MB
473, gpu_percent:   19% | 811MB
474, gpu_percent:   19% | 811MB
475, gpu_percent:   20% | 811MB
476, gpu_percent:   20% | 811MB
477, gpu_percent:   18% | 811MB
478, gpu_percent:   16% | 811MB
479, gpu_percent:   19% | 811MB
480, gpu_percent:   18% | 811MB
481, gpu_percent:   16% | 811MB
482, gpu_percent:   19% | 811MB
483, gpu_percent:   16% | 811MB
484, gpu_percent:   18% | 811MB
485, gpu_percent:   16% | 811MB
486, gpu_percent:   12% | 811MB
487, gpu_percent:   18% | 811MB
488, gpu_percent:   12% | 811MB
489, gpu_percent:   18% | 811MB
490, gpu_percent:   19% | 811MB
491, gpu_percent:   16% | 811MB
492, gpu_percent:   19% | 811MB
493, gpu_percent:   17% | 811MB
494, gpu_percent:   12% | 811MB
495, gpu_percent:   16% | 811MB
496, gpu_percent:   19% | 811MB
497, gpu_percent:   15% | 811MB
498, gpu_percent:   19% | 811MB
499, gpu_percent:   14% | 811MB
500, gpu_percent:   10% | 811MB
501, gpu_percent:   15% | 811MB
502, gpu_percent:   19% | 811MB
503, gpu_percent:   19% | 811MB
504, gpu_percent:   13% | 811MB
505, gpu_percent:   20% | 811MB
506, gpu_percent:   19% | 811MB
507, gpu_percent:   19% | 811MB
508, gpu_percent:   14% | 811MB
509, gpu_percent:   16% | 811MB
510, gpu_percent:   19% | 811MB
511, gpu_percent:   11% | 811MB
512, gpu_percent:   19% | 811MB
513, gpu_percent:   19% | 811MB
514, gpu_percent:   14% | 811MB
515, gpu_percent:   18% | 811MB
516, gpu_percent:   19% | 811MB
517, gpu_percent:   10% | 811MB
518, gpu_percent:   16% | 811MB
519, gpu_percent:   20% | 811MB
520, gpu_percent:   16% | 811MB
521, gpu_percent:   19% | 811MB
522, gpu_percent:   12% | 811MB
523, gpu_percent:   20% | 811MB
524, gpu_percent:   19% | 811MB
525, gpu_percent:   17% | 811MB
526, gpu_percent:   20% | 811MB
527, gpu_percent:   19% | 811MB
528, gpu_percent:   14% | 811MB
529, gpu_percent:   19% | 811MB
530, gpu_percent:   19% | 811MB
531, gpu_percent:   19% | 811MB
532, gpu_percent:   16% | 811MB
533, gpu_percent:   19% | 811MB
534, gpu_percent:   20% | 811MB
535, gpu_percent:   16% | 811MB
536, gpu_percent:   11% | 811MB
537, gpu_percent:   11% | 811MB
538, gpu_percent:   11% | 811MB
539, gpu_percent:   23% | 811MB
540, gpu_percent:   39% | 811MB
541, gpu_percent:   20% | 811MB
542, gpu_percent:    7% | 811MB
543, gpu_percent:   21% | 811MB
544, gpu_percent:   33% | 811MB
545, gpu_percent:   54% | 811MB
546, gpu_percent:   36% | 811MB
547, gpu_percent:   52% | 811MB
548, gpu_percent:   32% | 811MB
549, gpu_percent:    8% | 811MB
550, gpu_percent:   22% | 811MB
551, gpu_percent:   11% | 811MB
552, gpu_percent:   11% | 811MB
553, gpu_percent:   12% | 811MB
554, gpu_percent:   20% | 811MB
555, gpu_percent:   31% | 811MB
556, gpu_percent:   52% | 811MB
557, gpu_percent:   38% | 811MB
558, gpu_percent:   11% | 811MB
559, gpu_percent:    7% | 811MB
560, gpu_percent:   24% | 811MB
561, gpu_percent:   11% | 811MB
562, gpu_percent:   12% | 811MB
563, gpu_percent:   19% | 811MB
564, gpu_percent:   52% | 811MB
565, gpu_percent:   43% | 811MB
566, gpu_percent:   54% | 811MB
567, gpu_percent:   41% | 811MB
568, gpu_percent:   26% | 811MB
569, gpu_percent:   11% | 811MB
570, gpu_percent:    9% | 811MB
571, gpu_percent:   10% | 811MB
572, gpu_percent:   23% | 811MB
573, gpu_percent:   51% | 811MB
574, gpu_percent:   44% | 811MB
575, gpu_percent:   13% | 811MB
576, gpu_percent:   11% | 811MB
577, gpu_percent:   10% | 811MB
578, gpu_percent:   30% | 811MB
579, gpu_percent:   54% | 811MB
580, gpu_percent:   33% | 811MB
581, gpu_percent:   11% | 811MB
582, gpu_percent:   11% | 811MB
583, gpu_percent:   11% | 811MB
584, gpu_percent:    9% | 811MB
585, gpu_percent:   31% | 811MB
586, gpu_percent:   12% | 811MB
587, gpu_percent:   28% | 811MB
588, gpu_percent:   11% | 811MB
589, gpu_percent:   11% | 811MB
590, gpu_percent:   11% | 811MB
591, gpu_percent:   35% | 811MB
592, gpu_percent:   54% | 811MB
593, gpu_percent:   34% | 811MB
594, gpu_percent:   11% | 811MB
595, gpu_percent:   12% | 811MB
596, gpu_percent:   21% | 811MB
597, gpu_percent:   35% | 811MB
598, gpu_percent:   50% | 811MB
599, gpu_percent:   22% | 811MB
600, gpu_percent:   10% | 811MB
601, gpu_percent:   10% | 811MB
602, gpu_percent:   29% | 811MB
603, gpu_percent:   54% | 811MB
604, gpu_percent:   34% | 811MB
605, gpu_percent:   12% | 811MB
606, gpu_percent:   18% | 811MB
607, gpu_percent:   45% | 811MB
608, gpu_percent:   34% | 811MB
609, gpu_percent:   51% | 811MB
610, gpu_percent:    8% | 811MB
611, gpu_percent:    7% | 811MB
612, gpu_percent:   29% | 811MB
613, gpu_percent:   30% | 811MB
614, gpu_percent:   53% | 811MB
615, gpu_percent:   40% | 811MB
616, gpu_percent:   11% | 811MB
617, gpu_percent:   11% | 811MB
618, gpu_percent:   12% | 811MB
619, gpu_percent:   18% | 811MB
620, gpu_percent:   38% | 811MB
621, gpu_percent:   50% | 811MB
622, gpu_percent:   11% | 811MB
623, gpu_percent:   26% | 811MB
624, gpu_percent:   45% | 811MB
625, gpu_percent:   48% | 811MB
626, gpu_percent:   50% | 811MB
627, gpu_percent:   26% | 811MB
628, gpu_percent:   11% | 811MB
629, gpu_percent:   13% | 811MB
630, gpu_percent:    7% | 811MB
631, gpu_percent:   46% | 811MB
632, gpu_percent:   41% | 811MB
633, gpu_percent:   12% | 811MB
634, gpu_percent:   11% | 811MB
635, gpu_percent:   10% | 811MB
636, gpu_percent:   27% | 811MB
637, gpu_percent:   54% | 811MB
638, gpu_percent:   48% | 811MB
639, gpu_percent:   11% | 811MB
640, gpu_percent:    9% | 811MB
641, gpu_percent:   11% | 811MB
642, gpu_percent:   13% | 811MB
643, gpu_percent:    7% | 811MB
644, gpu_percent:   10% | 811MB
645, gpu_percent:   10% | 811MB
646, gpu_percent:    7% | 811MB
647, gpu_percent:   26% | 811MB
648, gpu_percent:   14% | 811MB
649, gpu_percent:   11% | 811MB
650, gpu_percent:   15% | 811MB
651, gpu_percent:   17% | 811MB
652, gpu_percent:   10% | 811MB
653, gpu_percent:   28% | 811MB
654, gpu_percent:   54% | 811MB
655, gpu_percent:   30% | 811MB
656, gpu_percent:    7% | 811MB
657, gpu_percent:   30% | 811MB
658, gpu_percent:   32% | 811MB
659, gpu_percent:    9% | 811MB
660, gpu_percent:   11% | 811MB
661, gpu_percent:   11% | 811MB
662, gpu_percent:   10% | 811MB
663, gpu_percent:   12% | 811MB
664, gpu_percent:   11% | 811MB
665, gpu_percent:    7% | 811MB
666, gpu_percent:   12% | 811MB
667, gpu_percent:   33% | 811MB
668, gpu_percent:   11% | 811MB
669, gpu_percent:   15% | 811MB
670, gpu_percent:   24% | 811MB
671, gpu_percent:    7% | 811MB
672, gpu_percent:   38% | 811MB
673, gpu_percent:   54% | 811MB
674, gpu_percent:   43% | 811MB
675, gpu_percent:   15% | 811MB
676, gpu_percent:   34% | 811MB
677, gpu_percent:   38% | 811MB
678, gpu_percent:   47% | 811MB
679, gpu_percent:   26% | 811MB
680, gpu_percent:   11% | 811MB
681, gpu_percent:   12% | 811MB
682, gpu_percent:   10% | 811MB
683, gpu_percent:   24% | 811MB
684, gpu_percent:   54% | 811MB
685, gpu_percent:   48% | 811MB
686, gpu_percent:   29% | 811MB
687, gpu_percent:   11% | 811MB
688, gpu_percent:    9% | 811MB
689, gpu_percent:   18% | 811MB
690, gpu_percent:    7% | 811MB
691, gpu_percent:   31% | 811MB
692, gpu_percent:   51% | 811MB
693, gpu_percent:   22% | 811MB
694, gpu_percent:   11% | 811MB
695, gpu_percent:   10% | 811MB
696, gpu_percent:   14% | 811MB
697, gpu_percent:   37% | 811MB
698, gpu_percent:   39% | 811MB
699, gpu_percent:   53% | 811MB
700, gpu_percent:   45% | 811MB
701, gpu_percent:   26% | 811MB
702, gpu_percent:   11% | 811MB
703, gpu_percent:   11% | 811MB
704, gpu_percent:   11% | 811MB
705, gpu_percent:   24% | 811MB
706, gpu_percent:   53% | 811MB
707, gpu_percent:   53% | 811MB
708, gpu_percent:   37% | 811MB
709, gpu_percent:   11% | 811MB
710, gpu_percent:   38% | 811MB
711, gpu_percent:   45% | 811MB
712, gpu_percent:   54% | 811MB
713, gpu_percent:   29% | 811MB
714, gpu_percent:   13% | 811MB
715, gpu_percent:    9% | 811MB
716, gpu_percent:   10% | 811MB
717, gpu_percent:   10% | 811MB
718, gpu_percent:   21% | 811MB
719, gpu_percent:    8% | 811MB
720, gpu_percent:   10% | 811MB
721, gpu_percent:   13% | 811MB
722, gpu_percent:   16% | 811MB
723, gpu_percent:    8% | 811MB
724, gpu_percent:   19% | 811MB
725, gpu_percent:   19% | 811MB
726, gpu_percent:   19% | 811MB
727, gpu_percent:   16% | 811MB
728, gpu_percent:   14% | 811MB
729, gpu_percent:   21% | 811MB
730, gpu_percent:   13% | 811MB
731, gpu_percent:   18% | 811MB
732, gpu_percent:   11% | 811MB
733, gpu_percent:   20% | 811MB
734, gpu_percent:   16% | 811MB
735, gpu_percent:   11% | 811MB
736, gpu_percent:   10% | 811MB
737, gpu_percent:   19% | 811MB
738, gpu_percent:   20% | 811MB
739, gpu_percent:   17% | 811MB
740, gpu_percent:   18% | 811MB
741, gpu_percent:   19% | 811MB
742, gpu_percent:   19% | 811MB
743, gpu_percent:   20% | 811MB
744, gpu_percent:   19% | 811MB
745, gpu_percent:   12% | 811MB
746, gpu_percent:   17% | 811MB
747, gpu_percent:   16% | 811MB
748, gpu_percent:   15% | 811MB
749, gpu_percent:   20% | 811MB
750, gpu_percent:   19% | 811MB
751, gpu_percent:   14% | 811MB
752, gpu_percent:   19% | 811MB
753, gpu_percent:   20% | 811MB
754, gpu_percent:   20% | 811MB
755, gpu_percent:   17% | 811MB
756, gpu_percent:   19% | 811MB
757, gpu_percent:   16% | 811MB
758, gpu_percent:   19% | 811MB
759, gpu_percent:   20% | 811MB
760, gpu_percent:   14% | 811MB
761, gpu_percent:   20% | 811MB
762, gpu_percent:   18% | 811MB
763, gpu_percent:   17% | 811MB
764, gpu_percent:   19% | 811MB
765, gpu_percent:   19% | 811MB
766, gpu_percent:   19% | 811MB
767, gpu_percent:   18% | 811MB
768, gpu_percent:   18% | 811MB
769, gpu_percent:   18% | 811MB
770, gpu_percent:   11% | 811MB
771, gpu_percent:   20% | 811MB
772, gpu_percent:   17% | 811MB
773, gpu_percent:   20% | 811MB
774, gpu_percent:   20% | 811MB
775, gpu_percent:   14% | 811MB
776, gpu_percent:   19% | 811MB
