1, gpu_percent:    2% | 489MB
211, gpu_percent:   99% | 2131MB
212, gpu_percent:   99% | 2131MB
213, gpu_percent:   99% | 2131MB
214, gpu_percent:   99% | 2131MB
215, gpu_percent:   99% | 2131MB
216, gpu_percent:   99% | 2131MB
217, gpu_percent:   99% | 2131MB
218, gpu_percent:   99% | 2131MB
219, gpu_percent:   99% | 2131MB
220, gpu_percent:   99% | 2131MB
221, gpu_percent:   99% | 2131MB
222, gpu_percent:   99% | 2131MB
223, gpu_percent:   99% | 2131MB
224, gpu_percent:   99% | 2131MB
225, gpu_percent:   99% | 2131MB
226, gpu_percent:   99% | 2131MB
227, gpu_percent:   99% | 2131MB
228, gpu_percent:   99% | 2131MB
229, gpu_percent:   99% | 2131MB
230, gpu_percent:   99% | 2131MB
231, gpu_percent:   99% | 2131MB
232, gpu_percent:   99% | 2131MB
233, gpu_percent:   99% | 2131MB
234, gpu_percent:   99% | 2131MB
235, gpu_percent:   99% | 2131MB
236, gpu_percent:   99% | 2131MB
237, gpu_percent:   99% | 2131MB
238, gpu_percent:   99% | 2131MB
239, gpu_percent:   99% | 2131MB
240, gpu_percent:   99% | 2131MB
241, gpu_percent:   99% | 2131MB
242, gpu_percent:   99% | 2131MB
243, gpu_percent:   99% | 2131MB
244, gpu_percent:   99% | 2131MB
245, gpu_percent:   99% | 2131MB
246, gpu_percent:   99% | 2131MB
247, gpu_percent:   99% | 2131MB
248, gpu_percent:   99% | 2131MB
249, gpu_percent:   99% | 2131MB
250, gpu_percent:   99% | 2131MB
251, gpu_percent:   99% | 2131MB
252, gpu_percent:   99% | 2131MB
253, gpu_percent:   99% | 2131MB
254, gpu_percent:   99% | 2131MB
255, gpu_percent:   99% | 2131MB
256, gpu_percent:   99% | 2131MB
257, gpu_percent:   99% | 2131MB
258, gpu_percent:   99% | 2131MB
259, gpu_percent:   99% | 2131MB
260, gpu_percent:   99% | 2131MB
261, gpu_percent:   99% | 2131MB
262, gpu_percent:   99% | 2131MB
263, gpu_percent:   99% | 2131MB
264, gpu_percent:   99% | 2131MB
265, gpu_percent:   99% | 2131MB
266, gpu_percent:   99% | 2131MB
267, gpu_percent:   99% | 2131MB
268, gpu_percent:   99% | 2131MB
269, gpu_percent:   99% | 2131MB
270, gpu_percent:   99% | 2131MB
271, gpu_percent:   99% | 2131MB
272, gpu_percent:   99% | 2131MB
273, gpu_percent:   99% | 2131MB
274, gpu_percent:   99% | 2131MB
275, gpu_percent:   61% | 2131MB
276, gpu_percent:   99% | 2131MB
277, gpu_percent:   99% | 2131MB
278, gpu_percent:   99% | 2131MB
279, gpu_percent:   99% | 2131MB
280, gpu_percent:   99% | 2131MB
281, gpu_percent:   99% | 2131MB
282, gpu_percent:   99% | 2131MB
283, gpu_percent:   99% | 2131MB
284, gpu_percent:   99% | 2131MB
285, gpu_percent:   99% | 2131MB
286, gpu_percent:   99% | 2131MB
287, gpu_percent:   99% | 2131MB
288, gpu_percent:   99% | 2131MB
289, gpu_percent:   99% | 2131MB
290, gpu_percent:   99% | 2131MB
291, gpu_percent:   99% | 2131MB
292, gpu_percent:   99% | 2131MB
293, gpu_percent:   99% | 2131MB
294, gpu_percent:   99% | 2131MB
295, gpu_percent:   99% | 2131MB
296, gpu_percent:   99% | 2131MB
297, gpu_percent:   99% | 2131MB
298, gpu_percent:   99% | 2131MB
299, gpu_percent:   99% | 2131MB
300, gpu_percent:   99% | 2131MB
301, gpu_percent:   99% | 2131MB
302, gpu_percent:   99% | 2131MB
303, gpu_percent:   99% | 2131MB
304, gpu_percent:   99% | 2131MB
305, gpu_percent:   99% | 2131MB
306, gpu_percent:   99% | 2131MB
307, gpu_percent:   99% | 2131MB
308, gpu_percent:   99% | 2131MB
309, gpu_percent:   99% | 2131MB
310, gpu_percent:   99% | 2131MB
311, gpu_percent:   99% | 2131MB
312, gpu_percent:   99% | 2131MB
313, gpu_percent:   99% | 2131MB
314, gpu_percent:   99% | 2131MB
315, gpu_percent:   99% | 2131MB
316, gpu_percent:   99% | 2131MB
317, gpu_percent:   99% | 2131MB
318, gpu_percent:   99% | 2131MB
319, gpu_percent:   99% | 2131MB
320, gpu_percent:   99% | 2131MB
321, gpu_percent:   99% | 2131MB
322, gpu_percent:   99% | 2131MB
323, gpu_percent:   99% | 2131MB
324, gpu_percent:   99% | 2131MB
325, gpu_percent:   99% | 2131MB
326, gpu_percent:   99% | 2131MB
327, gpu_percent:   99% | 2131MB
328, gpu_percent:   99% | 2131MB
329, gpu_percent:   99% | 2131MB
330, gpu_percent:   99% | 2131MB
331, gpu_percent:   99% | 2131MB
332, gpu_percent:   99% | 2131MB
333, gpu_percent:   99% | 2131MB
334, gpu_percent:   99% | 2131MB
335, gpu_percent:   99% | 2131MB
336, gpu_percent:   99% | 2131MB
337, gpu_percent:   99% | 2131MB
338, gpu_percent:   99% | 2131MB
339, gpu_percent:   99% | 2131MB
340, gpu_percent:   99% | 2131MB
341, gpu_percent:   99% | 2131MB
342, gpu_percent:   99% | 2131MB
343, gpu_percent:   99% | 2131MB
344, gpu_percent:   99% | 2131MB
345, gpu_percent:   99% | 2131MB
346, gpu_percent:   99% | 2131MB
347, gpu_percent:   99% | 2131MB
348, gpu_percent:   99% | 2131MB
349, gpu_percent:   99% | 2131MB
350, gpu_percent:   99% | 2131MB
351, gpu_percent:   99% | 2131MB
352, gpu_percent:   61% | 2131MB
353, gpu_percent:   99% | 2131MB
354, gpu_percent:   81% | 2131MB
355, gpu_percent:   99% | 2131MB
356, gpu_percent:   99% | 2131MB
357, gpu_percent:   99% | 2131MB
358, gpu_percent:   99% | 2131MB
359, gpu_percent:   99% | 2131MB
360, gpu_percent:   99% | 2131MB
361, gpu_percent:   99% | 2131MB
362, gpu_percent:   99% | 2131MB
363, gpu_percent:   99% | 2131MB
364, gpu_percent:   99% | 2131MB
365, gpu_percent:   99% | 2131MB
366, gpu_percent:   99% | 2131MB
367, gpu_percent:   99% | 2131MB
368, gpu_percent:   99% | 2131MB
369, gpu_percent:   99% | 2131MB
370, gpu_percent:   99% | 2131MB
371, gpu_percent:   99% | 2131MB
372, gpu_percent:   99% | 2131MB
373, gpu_percent:   99% | 2131MB
374, gpu_percent:   99% | 2131MB
375, gpu_percent:   99% | 2131MB
376, gpu_percent:   99% | 2131MB
377, gpu_percent:   99% | 2131MB
378, gpu_percent:   99% | 2131MB
379, gpu_percent:   99% | 2131MB
380, gpu_percent:   99% | 2131MB
381, gpu_percent:   99% | 2131MB
382, gpu_percent:   99% | 2131MB
383, gpu_percent:   99% | 2131MB
384, gpu_percent:   99% | 2131MB
385, gpu_percent:   99% | 2131MB
386, gpu_percent:   99% | 2131MB
387, gpu_percent:   99% | 2131MB
388, gpu_percent:   99% | 2131MB
389, gpu_percent:   99% | 2131MB
390, gpu_percent:   99% | 2131MB
391, gpu_percent:   99% | 2131MB
392, gpu_percent:   99% | 2131MB
393, gpu_percent:   99% | 2131MB
394, gpu_percent:   99% | 2131MB
395, gpu_percent:   99% | 2131MB
396, gpu_percent:   99% | 2131MB
397, gpu_percent:   99% | 2131MB
398, gpu_percent:   99% | 2131MB
399, gpu_percent:   99% | 2131MB
400, gpu_percent:   99% | 2131MB
401, gpu_percent:   99% | 2131MB
402, gpu_percent:   99% | 2131MB
403, gpu_percent:   99% | 2131MB
404, gpu_percent:   99% | 2131MB
405, gpu_percent:   99% | 2131MB
406, gpu_percent:   99% | 2131MB
407, gpu_percent:   99% | 2131MB
408, gpu_percent:   99% | 2131MB
409, gpu_percent:   99% | 2131MB
410, gpu_percent:   99% | 2131MB
411, gpu_percent:   99% | 2131MB
412, gpu_percent:   99% | 2131MB
413, gpu_percent:   99% | 2131MB
414, gpu_percent:   99% | 2131MB
415, gpu_percent:   99% | 2131MB
416, gpu_percent:   99% | 2131MB
417, gpu_percent:   99% | 2131MB
418, gpu_percent:   99% | 2131MB
419, gpu_percent:   99% | 2131MB
420, gpu_percent:   99% | 2131MB
421, gpu_percent:   99% | 2131MB
422, gpu_percent:   99% | 2131MB
423, gpu_percent:   99% | 2131MB
424, gpu_percent:   99% | 2131MB
425, gpu_percent:   99% | 2131MB
426, gpu_percent:   99% | 2131MB
427, gpu_percent:   99% | 2131MB
428, gpu_percent:   99% | 2131MB
429, gpu_percent:   99% | 2131MB
430, gpu_percent:   99% | 2131MB
431, gpu_percent:   99% | 2131MB
432, gpu_percent:   99% | 2131MB
433, gpu_percent:   99% | 2131MB
434, gpu_percent:   99% | 2131MB
435, gpu_percent:   99% | 2131MB
436, gpu_percent:   99% | 2131MB
437, gpu_percent:   99% | 2131MB
438, gpu_percent:   99% | 2131MB
439, gpu_percent:   99% | 2131MB
440, gpu_percent:   99% | 2131MB
441, gpu_percent:   99% | 2131MB
442, gpu_percent:   99% | 2131MB
443, gpu_percent:   99% | 2131MB
444, gpu_percent:   99% | 2131MB
445, gpu_percent:   99% | 2131MB
446, gpu_percent:   99% | 2131MB
447, gpu_percent:   99% | 2131MB
448, gpu_percent:   99% | 2131MB
449, gpu_percent:   99% | 2131MB
450, gpu_percent:   99% | 2131MB
451, gpu_percent:   99% | 2131MB
452, gpu_percent:   99% | 2131MB
453, gpu_percent:   99% | 2131MB
454, gpu_percent:   99% | 2131MB
455, gpu_percent:   99% | 2131MB
456, gpu_percent:   99% | 2131MB
457, gpu_percent:   99% | 2131MB
458, gpu_percent:   99% | 2131MB
459, gpu_percent:   99% | 2131MB
460, gpu_percent:   99% | 2131MB
461, gpu_percent:   99% | 2131MB
462, gpu_percent:   99% | 2131MB
463, gpu_percent:   99% | 2131MB
464, gpu_percent:   99% | 2131MB
465, gpu_percent:   99% | 2131MB
466, gpu_percent:   99% | 2131MB
467, gpu_percent:   99% | 2131MB
468, gpu_percent:   99% | 2131MB
469, gpu_percent:   99% | 2131MB
470, gpu_percent:   99% | 2131MB
471, gpu_percent:   99% | 2131MB
472, gpu_percent:   99% | 2131MB
473, gpu_percent:   37% | 2131MB
474, gpu_percent:   99% | 2131MB
475, gpu_percent:   99% | 2131MB
476, gpu_percent:   99% | 2131MB
477, gpu_percent:   99% | 2131MB
478, gpu_percent:   99% | 2131MB
479, gpu_percent:   99% | 2131MB
480, gpu_percent:   99% | 2131MB
481, gpu_percent:   99% | 2131MB
482, gpu_percent:   99% | 2131MB
483, gpu_percent:   99% | 2131MB
484, gpu_percent:   99% | 2131MB
485, gpu_percent:   99% | 2131MB
486, gpu_percent:   99% | 2131MB
487, gpu_percent:   99% | 2131MB
488, gpu_percent:   99% | 2131MB
489, gpu_percent:   99% | 2131MB
490, gpu_percent:   99% | 2131MB
491, gpu_percent:   99% | 2131MB
492, gpu_percent:   99% | 2131MB
493, gpu_percent:   99% | 2131MB
494, gpu_percent:   99% | 2131MB
495, gpu_percent:   99% | 2131MB
496, gpu_percent:   99% | 2131MB
497, gpu_percent:   99% | 2131MB
498, gpu_percent:   99% | 2131MB
499, gpu_percent:   99% | 2131MB
500, gpu_percent:   99% | 2131MB
501, gpu_percent:   99% | 2131MB
502, gpu_percent:   99% | 2131MB
503, gpu_percent:   99% | 2131MB
504, gpu_percent:   99% | 2131MB
505, gpu_percent:   99% | 2131MB
506, gpu_percent:   99% | 2131MB
507, gpu_percent:   99% | 2131MB
508, gpu_percent:   99% | 2131MB
509, gpu_percent:   99% | 2131MB
510, gpu_percent:   99% | 2131MB
511, gpu_percent:   99% | 2131MB
512, gpu_percent:   99% | 2131MB
513, gpu_percent:   98% | 2131MB
514, gpu_percent:   99% | 2131MB
515, gpu_percent:   99% | 2131MB
516, gpu_percent:   99% | 2131MB
517, gpu_percent:   99% | 2131MB
518, gpu_percent:   99% | 2131MB
519, gpu_percent:   99% | 2131MB
520, gpu_percent:   99% | 2131MB
521, gpu_percent:   99% | 2131MB
522, gpu_percent:   99% | 2131MB
523, gpu_percent:   99% | 2131MB
524, gpu_percent:   99% | 2131MB
525, gpu_percent:   99% | 2131MB
526, gpu_percent:   99% | 2131MB
527, gpu_percent:   99% | 2131MB
528, gpu_percent:   99% | 2131MB
529, gpu_percent:   99% | 2131MB
530, gpu_percent:   99% | 2131MB
531, gpu_percent:   99% | 2131MB
532, gpu_percent:   99% | 2131MB
533, gpu_percent:   99% | 2131MB
534, gpu_percent:   99% | 2131MB
535, gpu_percent:   99% | 2131MB
536, gpu_percent:   99% | 2131MB
537, gpu_percent:   99% | 2131MB
538, gpu_percent:   99% | 2131MB
539, gpu_percent:   99% | 2131MB
540, gpu_percent:   99% | 2131MB
541, gpu_percent:   99% | 2131MB
542, gpu_percent:   99% | 2131MB
543, gpu_percent:   99% | 2131MB
544, gpu_percent:   99% | 2131MB
545, gpu_percent:   99% | 2131MB
546, gpu_percent:   99% | 2131MB
547, gpu_percent:   99% | 2131MB
548, gpu_percent:   99% | 2131MB
549, gpu_percent:   99% | 2131MB
550, gpu_percent:   99% | 2131MB
551, gpu_percent:   99% | 2131MB
552, gpu_percent:   98% | 2131MB
553, gpu_percent:   99% | 2131MB
554, gpu_percent:   99% | 2131MB
555, gpu_percent:   99% | 2131MB
556, gpu_percent:   99% | 2131MB
557, gpu_percent:   99% | 2131MB
558, gpu_percent:   99% | 2131MB
559, gpu_percent:   99% | 2131MB
560, gpu_percent:   99% | 2131MB
561, gpu_percent:   99% | 2131MB
562, gpu_percent:   99% | 2131MB
563, gpu_percent:   99% | 2131MB
564, gpu_percent:   99% | 2131MB
565, gpu_percent:   99% | 2131MB
566, gpu_percent:   99% | 2131MB
567, gpu_percent:   99% | 2131MB
568, gpu_percent:   99% | 2131MB
569, gpu_percent:   99% | 2131MB
570, gpu_percent:   99% | 2131MB
571, gpu_percent:   99% | 2131MB
572, gpu_percent:   99% | 2131MB
573, gpu_percent:   99% | 2131MB
574, gpu_percent:   99% | 2131MB
575, gpu_percent:   99% | 2131MB
576, gpu_percent:   99% | 2131MB
577, gpu_percent:   99% | 2131MB
578, gpu_percent:   99% | 2131MB
579, gpu_percent:   99% | 2131MB
580, gpu_percent:   99% | 2131MB
581, gpu_percent:   99% | 2131MB
582, gpu_percent:   99% | 2131MB
583, gpu_percent:   99% | 2131MB
584, gpu_percent:   99% | 2131MB
585, gpu_percent:   99% | 2131MB
586, gpu_percent:   99% | 2131MB
587, gpu_percent:   99% | 2131MB
588, gpu_percent:   99% | 2131MB
589, gpu_percent:   99% | 2131MB
590, gpu_percent:   87% | 2131MB
591, gpu_percent:   99% | 2131MB
592, gpu_percent:   99% | 2131MB
593, gpu_percent:   99% | 2131MB
594, gpu_percent:   99% | 2131MB
595, gpu_percent:   99% | 2131MB
596, gpu_percent:   99% | 2131MB
597, gpu_percent:   99% | 2131MB
598, gpu_percent:   99% | 2131MB
599, gpu_percent:   99% | 2131MB
600, gpu_percent:   99% | 2131MB
601, gpu_percent:   99% | 2131MB
602, gpu_percent:   99% | 2131MB
603, gpu_percent:   99% | 2131MB
604, gpu_percent:   99% | 2131MB
605, gpu_percent:   99% | 2131MB
606, gpu_percent:   99% | 2131MB
607, gpu_percent:   99% | 2131MB
608, gpu_percent:   99% | 2131MB
609, gpu_percent:   99% | 2131MB
610, gpu_percent:   99% | 2131MB
611, gpu_percent:   99% | 2131MB
612, gpu_percent:   99% | 2131MB
613, gpu_percent:   99% | 2131MB
614, gpu_percent:   99% | 2131MB
615, gpu_percent:   99% | 2131MB
616, gpu_percent:   99% | 2131MB
617, gpu_percent:   99% | 2131MB
618, gpu_percent:   99% | 2131MB
619, gpu_percent:   99% | 2131MB
620, gpu_percent:   99% | 2131MB
621, gpu_percent:   99% | 2131MB
622, gpu_percent:   99% | 2131MB
623, gpu_percent:   99% | 2131MB
624, gpu_percent:   99% | 2131MB
625, gpu_percent:   99% | 2131MB
626, gpu_percent:   99% | 2131MB
627, gpu_percent:   99% | 2131MB
628, gpu_percent:   99% | 2131MB
629, gpu_percent:   99% | 2131MB
630, gpu_percent:   99% | 2131MB
631, gpu_percent:   99% | 2131MB
632, gpu_percent:   96% | 2131MB
633, gpu_percent:   99% | 2131MB
634, gpu_percent:   99% | 2131MB
635, gpu_percent:   99% | 2131MB
636, gpu_percent:   99% | 2131MB
637, gpu_percent:   99% | 2131MB
638, gpu_percent:   99% | 2131MB
639, gpu_percent:   99% | 2131MB
640, gpu_percent:   99% | 2131MB
641, gpu_percent:   99% | 2131MB
642, gpu_percent:   99% | 2131MB
643, gpu_percent:   99% | 2131MB
644, gpu_percent:   99% | 2131MB
645, gpu_percent:   99% | 2131MB
646, gpu_percent:   99% | 2131MB
647, gpu_percent:   99% | 2131MB
648, gpu_percent:   99% | 2131MB
649, gpu_percent:   99% | 2131MB
650, gpu_percent:   99% | 2131MB
651, gpu_percent:   99% | 2131MB
652, gpu_percent:   99% | 2131MB
653, gpu_percent:   99% | 2131MB
654, gpu_percent:   99% | 2131MB
655, gpu_percent:   99% | 2131MB
656, gpu_percent:   99% | 2131MB
657, gpu_percent:   99% | 2131MB
658, gpu_percent:   99% | 2131MB
659, gpu_percent:   99% | 2131MB
660, gpu_percent:   99% | 2131MB
661, gpu_percent:   99% | 2131MB
662, gpu_percent:   99% | 2131MB
663, gpu_percent:   99% | 2131MB
664, gpu_percent:   99% | 2131MB
665, gpu_percent:   99% | 2131MB
666, gpu_percent:   99% | 2131MB
667, gpu_percent:   99% | 2131MB
668, gpu_percent:   99% | 2131MB
669, gpu_percent:   99% | 2131MB
670, gpu_percent:   98% | 2131MB
671, gpu_percent:   98% | 2131MB
672, gpu_percent:   99% | 2131MB
673, gpu_percent:   99% | 2131MB
674, gpu_percent:   99% | 2131MB
675, gpu_percent:   99% | 2131MB
676, gpu_percent:   99% | 2131MB
677, gpu_percent:   99% | 2131MB
678, gpu_percent:   99% | 2131MB
679, gpu_percent:   99% | 2131MB
680, gpu_percent:   99% | 2131MB
681, gpu_percent:   99% | 2131MB
682, gpu_percent:   99% | 2131MB
683, gpu_percent:   99% | 2131MB
684, gpu_percent:   99% | 2131MB
685, gpu_percent:   99% | 2131MB
686, gpu_percent:   99% | 2131MB
687, gpu_percent:   99% | 2131MB
688, gpu_percent:   99% | 2131MB
689, gpu_percent:   99% | 2131MB
690, gpu_percent:   99% | 2131MB
691, gpu_percent:   99% | 2131MB
692, gpu_percent:   99% | 2131MB
693, gpu_percent:   99% | 2131MB
694, gpu_percent:   99% | 2131MB
695, gpu_percent:   99% | 2131MB
696, gpu_percent:   99% | 2131MB
697, gpu_percent:   99% | 2131MB
698, gpu_percent:   99% | 2131MB
699, gpu_percent:   99% | 2131MB
700, gpu_percent:   99% | 2131MB
701, gpu_percent:   99% | 2131MB
702, gpu_percent:   99% | 2131MB
703, gpu_percent:   99% | 2131MB
704, gpu_percent:   99% | 2131MB
705, gpu_percent:   99% | 2131MB
706, gpu_percent:   99% | 2131MB
707, gpu_percent:   99% | 2131MB
708, gpu_percent:   99% | 2131MB
709, gpu_percent:   99% | 2131MB
710, gpu_percent:   99% | 2131MB
711, gpu_percent:   99% | 2131MB
712, gpu_percent:   99% | 2131MB
713, gpu_percent:   99% | 2131MB
714, gpu_percent:   99% | 2131MB
715, gpu_percent:   99% | 2131MB
716, gpu_percent:   99% | 2131MB
717, gpu_percent:   99% | 2131MB
718, gpu_percent:   99% | 2131MB
719, gpu_percent:   99% | 2131MB
720, gpu_percent:   99% | 2131MB
721, gpu_percent:   99% | 2131MB
722, gpu_percent:   99% | 2131MB
723, gpu_percent:   99% | 2131MB
724, gpu_percent:   99% | 2131MB
725, gpu_percent:   99% | 2131MB
726, gpu_percent:   99% | 2131MB
727, gpu_percent:   99% | 2131MB
728, gpu_percent:   99% | 2131MB
729, gpu_percent:   99% | 2131MB
730, gpu_percent:   99% | 2131MB
731, gpu_percent:   99% | 2131MB
732, gpu_percent:   99% | 2131MB
733, gpu_percent:   99% | 2131MB
734, gpu_percent:   99% | 2131MB
735, gpu_percent:   99% | 2131MB
