1, gpu_percent:    7% | 443MB
118, gpu_percent:   10% | 665MB
119, gpu_percent:   12% | 665MB
120, gpu_percent:   12% | 665MB
121, gpu_percent:   14% | 665MB
122, gpu_percent:   14% | 665MB
123, gpu_percent:   12% | 665MB
124, gpu_percent:   11% | 665MB
125, gpu_percent:   12% | 665MB
126, gpu_percent:   21% | 665MB
127, gpu_percent:   37% | 665MB
128, gpu_percent:   35% | 665MB
129, gpu_percent:   37% | 665MB
130, gpu_percent:   43% | 665MB
131, gpu_percent:   41% | 665MB
132, gpu_percent:   34% | 665MB
133, gpu_percent:   34% | 665MB
134, gpu_percent:   36% | 665MB
135, gpu_percent:   34% | 665MB
136, gpu_percent:   37% | 665MB
137, gpu_percent:   34% | 665MB
138, gpu_percent:   36% | 665MB
139, gpu_percent:    0% | 665MB
140, gpu_percent:   37% | 665MB
141, gpu_percent:   12% | 665MB
142, gpu_percent:   12% | 665MB
143, gpu_percent:   11% | 665MB
144, gpu_percent:   11% | 665MB
145, gpu_percent:   12% | 665MB
146, gpu_percent:   12% | 665MB
147, gpu_percent:   11% | 665MB
148, gpu_percent:   12% | 665MB
149, gpu_percent:   12% | 665MB
150, gpu_percent:   14% | 665MB
151, gpu_percent:   37% | 665MB
152, gpu_percent:   35% | 665MB
153, gpu_percent:   34% | 665MB
154, gpu_percent:   35% | 665MB
155, gpu_percent:   34% | 665MB
156, gpu_percent:   35% | 665MB
157, gpu_percent:   34% | 665MB
158, gpu_percent:   34% | 665MB
159, gpu_percent:   34% | 665MB
160, gpu_percent:   35% | 665MB
161, gpu_percent:   34% | 665MB
162, gpu_percent:   35% | 665MB
163, gpu_percent:   34% | 665MB
164, gpu_percent:    0% | 665MB
165, gpu_percent:   81% | 665MB
166, gpu_percent:   13% | 665MB
167, gpu_percent:   11% | 665MB
168, gpu_percent:   12% | 665MB
169, gpu_percent:   12% | 665MB
170, gpu_percent:   14% | 665MB
171, gpu_percent:   14% | 665MB
172, gpu_percent:   12% | 665MB
173, gpu_percent:   12% | 665MB
174, gpu_percent:   14% | 665MB
175, gpu_percent:   14% | 665MB
176, gpu_percent:   36% | 665MB
177, gpu_percent:   40% | 665MB
178, gpu_percent:   38% | 665MB
179, gpu_percent:   36% | 665MB
180, gpu_percent:   36% | 665MB
181, gpu_percent:   35% | 665MB
182, gpu_percent:   35% | 665MB
183, gpu_percent:   38% | 665MB
184, gpu_percent:   35% | 665MB
185, gpu_percent:   34% | 665MB
186, gpu_percent:   35% | 665MB
187, gpu_percent:   35% | 665MB
188, gpu_percent:   11% | 665MB
189, gpu_percent:    0% | 665MB
190, gpu_percent:   13% | 665MB
191, gpu_percent:   13% | 665MB
192, gpu_percent:   13% | 665MB
193, gpu_percent:   11% | 665MB
194, gpu_percent:   12% | 665MB
195, gpu_percent:   11% | 665MB
196, gpu_percent:   12% | 665MB
197, gpu_percent:   12% | 665MB
198, gpu_percent:   11% | 665MB
199, gpu_percent:   13% | 665MB
200, gpu_percent:   34% | 665MB
201, gpu_percent:   34% | 665MB
202, gpu_percent:   41% | 665MB
203, gpu_percent:   34% | 665MB
204, gpu_percent:   34% | 665MB
205, gpu_percent:   34% | 665MB
206, gpu_percent:   35% | 665MB
207, gpu_percent:   34% | 665MB
208, gpu_percent:   34% | 665MB
209, gpu_percent:   34% | 665MB
210, gpu_percent:   34% | 665MB
211, gpu_percent:   32% | 665MB
212, gpu_percent:   36% | 665MB
213, gpu_percent:    0% | 665MB
214, gpu_percent:   51% | 665MB
215, gpu_percent:   11% | 665MB
216, gpu_percent:   11% | 665MB
217, gpu_percent:   11% | 665MB
218, gpu_percent:   12% | 665MB
219, gpu_percent:   12% | 665MB
220, gpu_percent:   14% | 665MB
221, gpu_percent:   12% | 665MB
222, gpu_percent:   12% | 665MB
223, gpu_percent:   14% | 665MB
224, gpu_percent:   14% | 665MB
225, gpu_percent:   37% | 665MB
226, gpu_percent:   37% | 665MB
227, gpu_percent:   35% | 665MB
228, gpu_percent:   35% | 665MB
229, gpu_percent:   36% | 665MB
230, gpu_percent:   39% | 665MB
231, gpu_percent:   36% | 665MB
232, gpu_percent:   36% | 665MB
233, gpu_percent:   37% | 665MB
234, gpu_percent:   35% | 665MB
235, gpu_percent:   34% | 665MB
236, gpu_percent:   37% | 665MB
237, gpu_percent:   37% | 665MB
238, gpu_percent:    0% | 665MB
239, gpu_percent:   29% | 665MB
240, gpu_percent:   11% | 665MB
241, gpu_percent:   12% | 665MB
242, gpu_percent:   11% | 665MB
243, gpu_percent:   11% | 665MB
244, gpu_percent:   12% | 665MB
245, gpu_percent:   11% | 665MB
246, gpu_percent:   12% | 665MB
247, gpu_percent:   14% | 665MB
248, gpu_percent:   12% | 665MB
249, gpu_percent:   11% | 665MB
250, gpu_percent:   37% | 665MB
251, gpu_percent:   36% | 665MB
252, gpu_percent:   37% | 665MB
253, gpu_percent:   34% | 665MB
254, gpu_percent:   40% | 665MB
255, gpu_percent:   34% | 665MB
256, gpu_percent:   34% | 665MB
257, gpu_percent:   36% | 665MB
258, gpu_percent:   36% | 665MB
259, gpu_percent:   34% | 665MB
260, gpu_percent:   34% | 665MB
261, gpu_percent:   30% | 665MB
262, gpu_percent:   27% | 665MB
263, gpu_percent:    0% | 667MB
264, gpu_percent:   75% | 667MB
265, gpu_percent:   11% | 667MB
266, gpu_percent:   10% | 667MB
267, gpu_percent:   10% | 667MB
268, gpu_percent:   10% | 667MB
269, gpu_percent:   11% | 667MB
270, gpu_percent:    9% | 667MB
271, gpu_percent:   11% | 667MB
272, gpu_percent:   11% | 667MB
273, gpu_percent:   11% | 667MB
274, gpu_percent:   11% | 667MB
275, gpu_percent:   11% | 667MB
276, gpu_percent:   34% | 667MB
277, gpu_percent:   34% | 667MB
278, gpu_percent:   38% | 667MB
279, gpu_percent:   35% | 667MB
280, gpu_percent:   36% | 667MB
281, gpu_percent:   41% | 667MB
282, gpu_percent:   34% | 667MB
283, gpu_percent:   34% | 667MB
284, gpu_percent:   34% | 667MB
285, gpu_percent:   38% | 667MB
286, gpu_percent:   34% | 667MB
287, gpu_percent:   34% | 667MB
288, gpu_percent:   34% | 667MB
289, gpu_percent:    0% | 667MB
290, gpu_percent:   80% | 667MB
291, gpu_percent:   13% | 667MB
292, gpu_percent:   11% | 667MB
293, gpu_percent:   13% | 667MB
294, gpu_percent:   11% | 667MB
295, gpu_percent:   11% | 667MB
296, gpu_percent:   11% | 667MB
297, gpu_percent:   13% | 667MB
298, gpu_percent:   11% | 667MB
299, gpu_percent:   13% | 667MB
300, gpu_percent:   11% | 667MB
301, gpu_percent:   34% | 667MB
302, gpu_percent:   34% | 667MB
303, gpu_percent:   34% | 667MB
304, gpu_percent:   35% | 667MB
305, gpu_percent:   38% | 667MB
306, gpu_percent:   33% | 667MB
307, gpu_percent:   34% | 667MB
308, gpu_percent:   36% | 667MB
309, gpu_percent:   34% | 667MB
310, gpu_percent:   34% | 667MB
311, gpu_percent:   35% | 667MB
312, gpu_percent:   36% | 667MB
313, gpu_percent:    0% | 667MB
314, gpu_percent:    0% | 667MB
315, gpu_percent:   11% | 667MB
316, gpu_percent:   11% | 667MB
317, gpu_percent:   12% | 667MB
318, gpu_percent:   14% | 667MB
319, gpu_percent:   12% | 667MB
320, gpu_percent:   14% | 667MB
321, gpu_percent:   14% | 667MB
322, gpu_percent:   12% | 667MB
323, gpu_percent:   12% | 667MB
324, gpu_percent:   13% | 667MB
325, gpu_percent:   40% | 667MB
326, gpu_percent:   42% | 667MB
327, gpu_percent:   36% | 667MB
328, gpu_percent:   40% | 667MB
329, gpu_percent:   41% | 667MB
330, gpu_percent:   37% | 667MB
331, gpu_percent:   40% | 667MB
332, gpu_percent:   36% | 667MB
333, gpu_percent:   34% | 667MB
334, gpu_percent:   35% | 667MB
335, gpu_percent:   34% | 667MB
336, gpu_percent:   34% | 667MB
337, gpu_percent:   37% | 667MB
338, gpu_percent:    0% | 667MB
339, gpu_percent:   80% | 667MB
340, gpu_percent:   13% | 667MB
341, gpu_percent:   13% | 667MB
342, gpu_percent:   13% | 667MB
343, gpu_percent:   11% | 667MB
344, gpu_percent:   11% | 667MB
345, gpu_percent:   13% | 667MB
346, gpu_percent:   11% | 667MB
347, gpu_percent:   11% | 667MB
348, gpu_percent:   13% | 667MB
349, gpu_percent:   13% | 667MB
350, gpu_percent:   34% | 667MB
351, gpu_percent:   34% | 667MB
352, gpu_percent:   34% | 667MB
353, gpu_percent:   34% | 667MB
354, gpu_percent:   34% | 667MB
355, gpu_percent:   39% | 667MB
356, gpu_percent:   34% | 667MB
357, gpu_percent:   34% | 667MB
358, gpu_percent:   34% | 667MB
359, gpu_percent:   39% | 667MB
360, gpu_percent:   34% | 667MB
361, gpu_percent:   35% | 667MB
362, gpu_percent:   11% | 667MB
363, gpu_percent:    0% | 667MB
364, gpu_percent:   11% | 667MB
365, gpu_percent:   11% | 667MB
366, gpu_percent:   13% | 667MB
367, gpu_percent:   12% | 667MB
368, gpu_percent:   14% | 667MB
369, gpu_percent:   14% | 667MB
370, gpu_percent:   14% | 667MB
371, gpu_percent:   13% | 667MB
372, gpu_percent:   14% | 667MB
373, gpu_percent:   13% | 667MB
374, gpu_percent:   12% | 667MB
375, gpu_percent:   37% | 667MB
376, gpu_percent:   37% | 667MB
377, gpu_percent:   35% | 667MB
378, gpu_percent:   38% | 667MB
379, gpu_percent:   34% | 667MB
380, gpu_percent:   35% | 667MB
381, gpu_percent:   34% | 667MB
382, gpu_percent:   34% | 667MB
383, gpu_percent:   40% | 667MB
384, gpu_percent:   34% | 667MB
385, gpu_percent:   38% | 667MB
386, gpu_percent:   37% | 667MB
387, gpu_percent:    0% | 667MB
388, gpu_percent:   81% | 667MB
389, gpu_percent:   13% | 667MB
390, gpu_percent:   11% | 667MB
391, gpu_percent:   13% | 667MB
392, gpu_percent:   13% | 667MB
393, gpu_percent:   13% | 667MB
394, gpu_percent:   11% | 667MB
395, gpu_percent:   13% | 667MB
396, gpu_percent:   13% | 667MB
397, gpu_percent:   11% | 667MB
398, gpu_percent:   13% | 667MB
399, gpu_percent:   34% | 667MB
400, gpu_percent:   37% | 667MB
401, gpu_percent:   34% | 667MB
402, gpu_percent:   34% | 667MB
403, gpu_percent:   35% | 667MB
404, gpu_percent:   35% | 667MB
405, gpu_percent:   34% | 667MB
406, gpu_percent:   34% | 667MB
407, gpu_percent:   34% | 667MB
408, gpu_percent:   34% | 667MB
409, gpu_percent:   35% | 667MB
410, gpu_percent:   34% | 667MB
411, gpu_percent:    0% | 667MB
412, gpu_percent:    0% | 667MB
413, gpu_percent:   14% | 667MB
414, gpu_percent:   12% | 667MB
415, gpu_percent:   12% | 667MB
416, gpu_percent:   14% | 667MB
417, gpu_percent:   13% | 667MB
418, gpu_percent:   14% | 667MB
419, gpu_percent:   13% | 667MB
420, gpu_percent:   13% | 667MB
421, gpu_percent:   14% | 667MB
422, gpu_percent:   15% | 667MB
423, gpu_percent:   41% | 667MB
424, gpu_percent:   36% | 667MB
425, gpu_percent:   40% | 667MB
426, gpu_percent:   41% | 667MB
427, gpu_percent:   39% | 667MB
428, gpu_percent:   34% | 667MB
429, gpu_percent:   38% | 667MB
430, gpu_percent:   41% | 667MB
431, gpu_percent:   36% | 667MB
432, gpu_percent:   27% | 667MB
433, gpu_percent:   39% | 667MB
434, gpu_percent:   34% | 667MB
435, gpu_percent:    0% | 667MB
436, gpu_percent:   46% | 667MB
437, gpu_percent:   13% | 667MB
438, gpu_percent:   11% | 667MB
439, gpu_percent:   12% | 667MB
440, gpu_percent:   12% | 667MB
441, gpu_percent:   11% | 667MB
442, gpu_percent:   12% | 667MB
443, gpu_percent:   11% | 667MB
444, gpu_percent:   12% | 667MB
445, gpu_percent:   13% | 667MB
446, gpu_percent:   12% | 667MB
447, gpu_percent:   35% | 667MB
448, gpu_percent:   34% | 667MB
449, gpu_percent:   34% | 667MB
450, gpu_percent:   34% | 667MB
451, gpu_percent:   35% | 667MB
452, gpu_percent:   35% | 667MB
453, gpu_percent:   34% | 667MB
454, gpu_percent:   39% | 667MB
455, gpu_percent:   35% | 667MB
456, gpu_percent:   35% | 667MB
457, gpu_percent:   36% | 667MB
458, gpu_percent:   41% | 667MB
459, gpu_percent:    0% | 667MB
460, gpu_percent:   80% | 667MB
461, gpu_percent:   13% | 667MB
462, gpu_percent:   12% | 667MB
463, gpu_percent:   12% | 667MB
464, gpu_percent:   12% | 667MB
465, gpu_percent:   14% | 667MB
466, gpu_percent:   14% | 667MB
467, gpu_percent:   14% | 667MB
468, gpu_percent:   13% | 667MB
469, gpu_percent:   12% | 667MB
470, gpu_percent:   12% | 667MB
471, gpu_percent:   27% | 667MB
472, gpu_percent:   38% | 667MB
473, gpu_percent:   35% | 667MB
474, gpu_percent:   36% | 667MB
475, gpu_percent:   36% | 667MB
476, gpu_percent:   32% | 667MB
477, gpu_percent:   35% | 667MB
478, gpu_percent:   34% | 667MB
479, gpu_percent:   34% | 667MB
480, gpu_percent:   38% | 667MB
481, gpu_percent:   35% | 667MB
482, gpu_percent:   34% | 667MB
483, gpu_percent:   40% | 667MB
484, gpu_percent:    0% | 667MB
485, gpu_percent:   80% | 667MB
486, gpu_percent:   13% | 667MB
487, gpu_percent:   13% | 667MB
488, gpu_percent:   12% | 667MB
489, gpu_percent:   14% | 667MB
490, gpu_percent:   13% | 667MB
491, gpu_percent:   13% | 667MB
492, gpu_percent:   13% | 667MB
493, gpu_percent:   14% | 667MB
494, gpu_percent:   13% | 667MB
495, gpu_percent:   39% | 667MB
496, gpu_percent:   39% | 667MB
497, gpu_percent:   38% | 667MB
498, gpu_percent:   38% | 667MB
499, gpu_percent:   39% | 667MB
500, gpu_percent:   34% | 667MB
501, gpu_percent:   39% | 667MB
502, gpu_percent:   41% | 667MB
503, gpu_percent:   37% | 667MB
504, gpu_percent:   41% | 667MB
505, gpu_percent:   34% | 667MB
506, gpu_percent:   39% | 667MB
507, gpu_percent:    0% | 667MB
508, gpu_percent:   81% | 667MB
509, gpu_percent:   13% | 667MB
510, gpu_percent:   12% | 667MB
511, gpu_percent:   11% | 667MB
512, gpu_percent:   12% | 667MB
513, gpu_percent:   13% | 667MB
514, gpu_percent:   12% | 667MB
515, gpu_percent:   14% | 667MB
516, gpu_percent:   12% | 667MB
517, gpu_percent:   13% | 667MB
518, gpu_percent:   12% | 667MB
519, gpu_percent:   35% | 667MB
520, gpu_percent:   36% | 667MB
521, gpu_percent:   32% | 667MB
522, gpu_percent:   36% | 667MB
523, gpu_percent:   36% | 667MB
524, gpu_percent:   38% | 667MB
525, gpu_percent:   34% | 667MB
526, gpu_percent:   30% | 667MB
527, gpu_percent:   34% | 667MB
528, gpu_percent:   34% | 667MB
529, gpu_percent:   34% | 667MB
530, gpu_percent:   34% | 667MB
531, gpu_percent:   35% | 667MB
532, gpu_percent:    0% | 667MB
533, gpu_percent:   81% | 667MB
534, gpu_percent:   13% | 667MB
535, gpu_percent:   14% | 667MB
536, gpu_percent:   13% | 667MB
537, gpu_percent:   14% | 667MB
538, gpu_percent:   13% | 667MB
539, gpu_percent:   14% | 667MB
540, gpu_percent:   12% | 667MB
541, gpu_percent:   13% | 667MB
542, gpu_percent:   13% | 667MB
543, gpu_percent:   36% | 667MB
544, gpu_percent:   40% | 667MB
545, gpu_percent:   41% | 667MB
546, gpu_percent:   40% | 667MB
547, gpu_percent:   35% | 667MB
548, gpu_percent:   38% | 667MB
549, gpu_percent:   39% | 667MB
550, gpu_percent:   40% | 667MB
551, gpu_percent:   36% | 667MB
552, gpu_percent:   38% | 667MB
553, gpu_percent:   39% | 667MB
554, gpu_percent:   39% | 667MB
555, gpu_percent:    0% | 667MB
556, gpu_percent:   34% | 667MB
557, gpu_percent:   12% | 667MB
558, gpu_percent:   12% | 667MB
559, gpu_percent:    8% | 667MB
560, gpu_percent:   13% | 667MB
561, gpu_percent:   13% | 667MB
562, gpu_percent:   13% | 667MB
563, gpu_percent:   12% | 667MB
564, gpu_percent:   12% | 667MB
565, gpu_percent:   12% | 667MB
566, gpu_percent:   12% | 667MB
567, gpu_percent:   35% | 667MB
568, gpu_percent:   37% | 667MB
569, gpu_percent:   37% | 667MB
570, gpu_percent:   31% | 667MB
571, gpu_percent:   36% | 667MB
572, gpu_percent:   35% | 667MB
573, gpu_percent:   37% | 667MB
574, gpu_percent:   35% | 667MB
575, gpu_percent:   35% | 667MB
576, gpu_percent:   37% | 667MB
577, gpu_percent:   33% | 667MB
578, gpu_percent:   34% | 667MB
579, gpu_percent:   37% | 667MB
580, gpu_percent:   33% | 667MB
581, gpu_percent:    0% | 667MB
582, gpu_percent:   81% | 667MB
583, gpu_percent:   12% | 667MB
584, gpu_percent:   13% | 667MB
585, gpu_percent:   14% | 667MB
586, gpu_percent:   12% | 667MB
587, gpu_percent:    9% | 667MB
588, gpu_percent:   11% | 667MB
589, gpu_percent:   11% | 667MB
590, gpu_percent:   12% | 667MB
591, gpu_percent:   12% | 667MB
592, gpu_percent:   12% | 667MB
593, gpu_percent:   34% | 667MB
594, gpu_percent:   37% | 667MB
595, gpu_percent:   20% | 667MB
596, gpu_percent:   34% | 667MB
597, gpu_percent:   34% | 667MB
598, gpu_percent:   34% | 667MB
599, gpu_percent:   34% | 667MB
600, gpu_percent:   36% | 667MB
601, gpu_percent:   40% | 667MB
602, gpu_percent:   36% | 667MB
603, gpu_percent:   34% | 667MB
604, gpu_percent:   35% | 667MB
605, gpu_percent:   34% | 667MB
606, gpu_percent:    0% | 667MB
607, gpu_percent:   80% | 667MB
608, gpu_percent:   13% | 667MB
609, gpu_percent:   10% | 667MB
610, gpu_percent:   14% | 667MB
611, gpu_percent:   13% | 667MB
612, gpu_percent:   14% | 667MB
613, gpu_percent:   14% | 667MB
614, gpu_percent:   12% | 667MB
615, gpu_percent:   12% | 667MB
616, gpu_percent:   14% | 667MB
617, gpu_percent:   14% | 667MB
618, gpu_percent:   43% | 667MB
619, gpu_percent:   38% | 667MB
620, gpu_percent:   35% | 667MB
621, gpu_percent:   34% | 667MB
622, gpu_percent:   34% | 667MB
623, gpu_percent:   34% | 667MB
624, gpu_percent:   37% | 667MB
625, gpu_percent:   37% | 667MB
626, gpu_percent:   20% | 667MB
627, gpu_percent:   34% | 667MB
628, gpu_percent:   34% | 667MB
629, gpu_percent:   37% | 667MB
630, gpu_percent:    2% | 667MB
631, gpu_percent:    0% | 667MB
632, gpu_percent:   14% | 667MB
633, gpu_percent:   12% | 667MB
634, gpu_percent:   14% | 667MB
635, gpu_percent:   11% | 667MB
636, gpu_percent:   11% | 667MB
637, gpu_percent:   13% | 667MB
638, gpu_percent:   12% | 667MB
639, gpu_percent:   12% | 667MB
640, gpu_percent:   13% | 667MB
641, gpu_percent:   13% | 667MB
642, gpu_percent:   20% | 667MB
643, gpu_percent:   35% | 667MB
644, gpu_percent:   35% | 667MB
645, gpu_percent:   35% | 667MB
646, gpu_percent:   40% | 667MB
647, gpu_percent:   36% | 667MB
648, gpu_percent:   36% | 667MB
649, gpu_percent:   38% | 667MB
650, gpu_percent:   34% | 667MB
651, gpu_percent:   38% | 667MB
652, gpu_percent:   34% | 667MB
653, gpu_percent:   41% | 667MB
654, gpu_percent:   36% | 667MB
655, gpu_percent:    0% | 667MB
656, gpu_percent:   81% | 667MB
657, gpu_percent:   13% | 667MB
658, gpu_percent:   13% | 667MB
659, gpu_percent:   12% | 667MB
660, gpu_percent:   12% | 667MB
661, gpu_percent:   14% | 667MB
662, gpu_percent:   14% | 667MB
663, gpu_percent:   14% | 667MB
664, gpu_percent:   14% | 667MB
665, gpu_percent:   14% | 667MB
666, gpu_percent:   14% | 667MB
667, gpu_percent:   36% | 667MB
668, gpu_percent:   37% | 667MB
669, gpu_percent:   41% | 667MB
670, gpu_percent:   39% | 667MB
671, gpu_percent:   42% | 667MB
672, gpu_percent:   35% | 667MB
673, gpu_percent:   39% | 667MB
674, gpu_percent:   34% | 667MB
675, gpu_percent:   34% | 667MB
676, gpu_percent:   34% | 667MB
677, gpu_percent:   34% | 667MB
678, gpu_percent:   37% | 667MB
679, gpu_percent:    0% | 667MB
680, gpu_percent:    0% | 667MB
681, gpu_percent:   11% | 667MB
682, gpu_percent:   13% | 667MB
683, gpu_percent:   11% | 667MB
684, gpu_percent:   11% | 667MB
685, gpu_percent:   13% | 667MB
686, gpu_percent:   12% | 667MB
687, gpu_percent:   11% | 667MB
688, gpu_percent:   13% | 667MB
689, gpu_percent:   11% | 667MB
690, gpu_percent:   13% | 667MB
691, gpu_percent:   35% | 667MB
692, gpu_percent:   41% | 667MB
693, gpu_percent:   36% | 667MB
694, gpu_percent:   34% | 667MB
695, gpu_percent:   38% | 667MB
696, gpu_percent:   34% | 667MB
697, gpu_percent:   34% | 667MB
698, gpu_percent:   37% | 667MB
699, gpu_percent:   34% | 667MB
700, gpu_percent:   38% | 667MB
701, gpu_percent:   35% | 667MB
702, gpu_percent:   39% | 667MB
703, gpu_percent:   34% | 667MB
704, gpu_percent:    0% | 667MB
705, gpu_percent:   80% | 667MB
706, gpu_percent:   12% | 667MB
707, gpu_percent:   14% | 667MB
708, gpu_percent:   13% | 667MB
709, gpu_percent:   14% | 667MB
710, gpu_percent:   12% | 667MB
711, gpu_percent:   14% | 667MB
712, gpu_percent:   14% | 667MB
713, gpu_percent:   13% | 667MB
714, gpu_percent:   14% | 667MB
715, gpu_percent:   12% | 667MB
716, gpu_percent:   32% | 667MB
717, gpu_percent:   38% | 667MB
718, gpu_percent:   35% | 667MB
719, gpu_percent:   35% | 667MB
720, gpu_percent:   40% | 667MB
721, gpu_percent:   36% | 667MB
722, gpu_percent:   34% | 667MB
723, gpu_percent:   34% | 667MB
724, gpu_percent:   39% | 667MB
725, gpu_percent:   33% | 667MB
726, gpu_percent:   36% | 667MB
727, gpu_percent:   38% | 667MB
728, gpu_percent:    0% | 667MB
729, gpu_percent:    0% | 667MB
730, gpu_percent:   11% | 667MB
731, gpu_percent:   13% | 667MB
732, gpu_percent:   13% | 667MB
733, gpu_percent:   11% | 667MB
734, gpu_percent:   13% | 667MB
735, gpu_percent:   13% | 667MB
736, gpu_percent:   11% | 667MB
737, gpu_percent:   11% | 667MB
738, gpu_percent:   13% | 667MB
739, gpu_percent:   13% | 667MB
740, gpu_percent:   12% | 667MB
741, gpu_percent:   35% | 667MB
742, gpu_percent:   35% | 667MB
743, gpu_percent:   34% | 667MB
744, gpu_percent:   35% | 667MB
745, gpu_percent:   39% | 667MB
746, gpu_percent:   36% | 667MB
747, gpu_percent:   34% | 667MB
748, gpu_percent:   40% | 667MB
749, gpu_percent:   35% | 667MB
750, gpu_percent:   34% | 667MB
751, gpu_percent:   34% | 667MB
752, gpu_percent:   34% | 667MB
753, gpu_percent:    0% | 667MB
754, gpu_percent:    9% | 667MB
755, gpu_percent:    8% | 667MB
756, gpu_percent:   12% | 667MB
757, gpu_percent:   13% | 667MB
758, gpu_percent:   14% | 667MB
759, gpu_percent:   12% | 667MB
760, gpu_percent:   14% | 667MB
761, gpu_percent:   12% | 667MB
762, gpu_percent:   12% | 667MB
763, gpu_percent:   12% | 667MB
764, gpu_percent:   14% | 667MB
765, gpu_percent:   38% | 667MB
766, gpu_percent:   37% | 667MB
767, gpu_percent:   38% | 667MB
768, gpu_percent:   36% | 667MB
769, gpu_percent:   37% | 667MB
770, gpu_percent:   36% | 667MB
771, gpu_percent:   38% | 667MB
772, gpu_percent:   36% | 667MB
773, gpu_percent:   35% | 667MB
774, gpu_percent:   36% | 667MB
775, gpu_percent:   36% | 667MB
776, gpu_percent:   36% | 667MB
