1, gpu_percent:    0% | 343MB
118, gpu_percent:   78% | 443MB
119, gpu_percent:   68% | 443MB
120, gpu_percent:   78% | 443MB
121, gpu_percent:   78% | 443MB
122, gpu_percent:   78% | 443MB
123, gpu_percent:   77% | 443MB
124, gpu_percent:   61% | 443MB
125, gpu_percent:   78% | 443MB
126, gpu_percent:   78% | 443MB
127, gpu_percent:   78% | 443MB
128, gpu_percent:   78% | 443MB
129, gpu_percent:   78% | 443MB
130, gpu_percent:   79% | 443MB
131, gpu_percent:   78% | 443MB
132, gpu_percent:   79% | 443MB
133, gpu_percent:   79% | 443MB
134, gpu_percent:   79% | 443MB
135, gpu_percent:   78% | 443MB
136, gpu_percent:   77% | 443MB
137, gpu_percent:   77% | 443MB
138, gpu_percent:   74% | 443MB
139, gpu_percent:   77% | 443MB
140, gpu_percent:   79% | 443MB
141, gpu_percent:   77% | 443MB
142, gpu_percent:   78% | 443MB
143, gpu_percent:   78% | 443MB
144, gpu_percent:   77% | 443MB
145, gpu_percent:   77% | 443MB
146, gpu_percent:   77% | 443MB
147, gpu_percent:   78% | 443MB
148, gpu_percent:   77% | 443MB
149, gpu_percent:   77% | 443MB
150, gpu_percent:   78% | 443MB
151, gpu_percent:   76% | 443MB
152, gpu_percent:   77% | 443MB
153, gpu_percent:   77% | 443MB
154, gpu_percent:   78% | 443MB
155, gpu_percent:   77% | 443MB
156, gpu_percent:   78% | 443MB
157, gpu_percent:   77% | 443MB
158, gpu_percent:   75% | 443MB
159, gpu_percent:   77% | 443MB
160, gpu_percent:   77% | 443MB
161, gpu_percent:   78% | 443MB
162, gpu_percent:   77% | 443MB
163, gpu_percent:   77% | 443MB
164, gpu_percent:   78% | 443MB
165, gpu_percent:   78% | 443MB
166, gpu_percent:   75% | 443MB
167, gpu_percent:   79% | 443MB
168, gpu_percent:   78% | 443MB
169, gpu_percent:   78% | 443MB
170, gpu_percent:   78% | 443MB
171, gpu_percent:   78% | 443MB
172, gpu_percent:   78% | 443MB
173, gpu_percent:   78% | 443MB
174, gpu_percent:   79% | 443MB
175, gpu_percent:   80% | 443MB
176, gpu_percent:   79% | 443MB
177, gpu_percent:   79% | 443MB
178, gpu_percent:   77% | 443MB
179, gpu_percent:   79% | 443MB
180, gpu_percent:   77% | 443MB
181, gpu_percent:   79% | 443MB
182, gpu_percent:   79% | 443MB
183, gpu_percent:   79% | 443MB
184, gpu_percent:   79% | 443MB
185, gpu_percent:   79% | 443MB
186, gpu_percent:   77% | 443MB
187, gpu_percent:   78% | 443MB
188, gpu_percent:   76% | 443MB
189, gpu_percent:   79% | 443MB
190, gpu_percent:   79% | 443MB
191, gpu_percent:   78% | 443MB
192, gpu_percent:   78% | 443MB
193, gpu_percent:   78% | 443MB
194, gpu_percent:   78% | 443MB
195, gpu_percent:   80% | 443MB
196, gpu_percent:   79% | 443MB
197, gpu_percent:   78% | 443MB
198, gpu_percent:   79% | 443MB
199, gpu_percent:   80% | 443MB
200, gpu_percent:   80% | 443MB
201, gpu_percent:   78% | 443MB
202, gpu_percent:   79% | 443MB
203, gpu_percent:   78% | 443MB
204, gpu_percent:   80% | 443MB
205, gpu_percent:   79% | 443MB
206, gpu_percent:   79% | 443MB
207, gpu_percent:   78% | 443MB
208, gpu_percent:   77% | 443MB
209, gpu_percent:   78% | 443MB
210, gpu_percent:   76% | 443MB
211, gpu_percent:   79% | 443MB
212, gpu_percent:   77% | 443MB
213, gpu_percent:   78% | 443MB
214, gpu_percent:   77% | 443MB
215, gpu_percent:   76% | 443MB
216, gpu_percent:   77% | 443MB
217, gpu_percent:   75% | 443MB
218, gpu_percent:   76% | 443MB
219, gpu_percent:   76% | 443MB
220, gpu_percent:   76% | 443MB
221, gpu_percent:   78% | 443MB
222, gpu_percent:   78% | 443MB
223, gpu_percent:   79% | 443MB
224, gpu_percent:   78% | 443MB
225, gpu_percent:   78% | 443MB
226, gpu_percent:   77% | 443MB
227, gpu_percent:   74% | 443MB
228, gpu_percent:   79% | 443MB
229, gpu_percent:   79% | 443MB
230, gpu_percent:   78% | 443MB
231, gpu_percent:   78% | 443MB
232, gpu_percent:   77% | 443MB
233, gpu_percent:   77% | 443MB
234, gpu_percent:   78% | 443MB
235, gpu_percent:   78% | 443MB
236, gpu_percent:   78% | 443MB
237, gpu_percent:   78% | 443MB
238, gpu_percent:   78% | 443MB
239, gpu_percent:   77% | 443MB
240, gpu_percent:   78% | 443MB
241, gpu_percent:   78% | 443MB
242, gpu_percent:   78% | 443MB
243, gpu_percent:   78% | 443MB
244, gpu_percent:   79% | 443MB
245, gpu_percent:   79% | 443MB
246, gpu_percent:   77% | 443MB
247, gpu_percent:   79% | 443MB
248, gpu_percent:   78% | 443MB
249, gpu_percent:   78% | 443MB
250, gpu_percent:   77% | 443MB
251, gpu_percent:   78% | 443MB
252, gpu_percent:   79% | 443MB
253, gpu_percent:   79% | 443MB
254, gpu_percent:   77% | 443MB
255, gpu_percent:   75% | 443MB
256, gpu_percent:   80% | 443MB
257, gpu_percent:   79% | 443MB
258, gpu_percent:   80% | 443MB
259, gpu_percent:   78% | 443MB
260, gpu_percent:   78% | 443MB
261, gpu_percent:   76% | 443MB
262, gpu_percent:   78% | 443MB
263, gpu_percent:   78% | 443MB
264, gpu_percent:   78% | 443MB
265, gpu_percent:   79% | 443MB
266, gpu_percent:   78% | 443MB
267, gpu_percent:   78% | 443MB
268, gpu_percent:   78% | 443MB
269, gpu_percent:   79% | 443MB
270, gpu_percent:   79% | 443MB
271, gpu_percent:   79% | 443MB
272, gpu_percent:   78% | 443MB
273, gpu_percent:   78% | 443MB
274, gpu_percent:   79% | 443MB
275, gpu_percent:   78% | 443MB
276, gpu_percent:   78% | 443MB
277, gpu_percent:   75% | 443MB
278, gpu_percent:   75% | 443MB
279, gpu_percent:   78% | 443MB
280, gpu_percent:   77% | 443MB
281, gpu_percent:   78% | 443MB
282, gpu_percent:   78% | 443MB
283, gpu_percent:   77% | 443MB
284, gpu_percent:   78% | 443MB
285, gpu_percent:   77% | 443MB
286, gpu_percent:   78% | 443MB
287, gpu_percent:   78% | 443MB
288, gpu_percent:   78% | 443MB
289, gpu_percent:   79% | 443MB
290, gpu_percent:   77% | 443MB
291, gpu_percent:   78% | 443MB
292, gpu_percent:   79% | 443MB
293, gpu_percent:   78% | 443MB
294, gpu_percent:   77% | 443MB
295, gpu_percent:   78% | 443MB
296, gpu_percent:   78% | 443MB
297, gpu_percent:   79% | 443MB
298, gpu_percent:   77% | 443MB
299, gpu_percent:   74% | 443MB
300, gpu_percent:   78% | 443MB
301, gpu_percent:   78% | 443MB
302, gpu_percent:   76% | 443MB
303, gpu_percent:   78% | 443MB
304, gpu_percent:   77% | 443MB
305, gpu_percent:   79% | 443MB
306, gpu_percent:   78% | 443MB
307, gpu_percent:   77% | 443MB
308, gpu_percent:   78% | 443MB
309, gpu_percent:   76% | 443MB
310, gpu_percent:   76% | 443MB
311, gpu_percent:   77% | 443MB
312, gpu_percent:   77% | 443MB
313, gpu_percent:   77% | 443MB
314, gpu_percent:   78% | 443MB
315, gpu_percent:   76% | 443MB
316, gpu_percent:   77% | 443MB
317, gpu_percent:   78% | 443MB
318, gpu_percent:   78% | 443MB
319, gpu_percent:   78% | 443MB
320, gpu_percent:   78% | 443MB
321, gpu_percent:   78% | 443MB
322, gpu_percent:   78% | 443MB
323, gpu_percent:   77% | 443MB
324, gpu_percent:   77% | 443MB
325, gpu_percent:   78% | 443MB
326, gpu_percent:   78% | 443MB
327, gpu_percent:   77% | 443MB
328, gpu_percent:   79% | 443MB
329, gpu_percent:   77% | 443MB
330, gpu_percent:   77% | 443MB
331, gpu_percent:   77% | 443MB
332, gpu_percent:   77% | 443MB
333, gpu_percent:   76% | 443MB
334, gpu_percent:   78% | 443MB
335, gpu_percent:   78% | 443MB
336, gpu_percent:   75% | 443MB
337, gpu_percent:   77% | 443MB
338, gpu_percent:   77% | 443MB
339, gpu_percent:   78% | 443MB
340, gpu_percent:   78% | 443MB
341, gpu_percent:   78% | 443MB
342, gpu_percent:   79% | 443MB
343, gpu_percent:   79% | 443MB
344, gpu_percent:   78% | 443MB
345, gpu_percent:   79% | 443MB
346, gpu_percent:   79% | 443MB
347, gpu_percent:   79% | 443MB
348, gpu_percent:   78% | 443MB
349, gpu_percent:   77% | 443MB
350, gpu_percent:   77% | 443MB
351, gpu_percent:   79% | 443MB
352, gpu_percent:   79% | 443MB
353, gpu_percent:   78% | 443MB
354, gpu_percent:   77% | 443MB
355, gpu_percent:   78% | 443MB
356, gpu_percent:   77% | 443MB
357, gpu_percent:   79% | 443MB
358, gpu_percent:   78% | 443MB
359, gpu_percent:   78% | 443MB
360, gpu_percent:   78% | 443MB
361, gpu_percent:   78% | 443MB
362, gpu_percent:   78% | 443MB
363, gpu_percent:   77% | 443MB
364, gpu_percent:   80% | 443MB
365, gpu_percent:   78% | 443MB
366, gpu_percent:   78% | 443MB
367, gpu_percent:   78% | 443MB
368, gpu_percent:   79% | 443MB
369, gpu_percent:   78% | 443MB
370, gpu_percent:   79% | 443MB
371, gpu_percent:   79% | 443MB
372, gpu_percent:   78% | 443MB
373, gpu_percent:   77% | 443MB
374, gpu_percent:   79% | 443MB
375, gpu_percent:   74% | 443MB
376, gpu_percent:   77% | 443MB
377, gpu_percent:   76% | 443MB
378, gpu_percent:   79% | 443MB
379, gpu_percent:   79% | 443MB
380, gpu_percent:   79% | 443MB
381, gpu_percent:   79% | 443MB
382, gpu_percent:   77% | 443MB
383, gpu_percent:   79% | 443MB
384, gpu_percent:   79% | 443MB
385, gpu_percent:   79% | 443MB
386, gpu_percent:   78% | 443MB
387, gpu_percent:   77% | 443MB
388, gpu_percent:   78% | 443MB
389, gpu_percent:   78% | 443MB
390, gpu_percent:   76% | 443MB
391, gpu_percent:   77% | 443MB
392, gpu_percent:   78% | 443MB
393, gpu_percent:   78% | 443MB
394, gpu_percent:   76% | 443MB
395, gpu_percent:   77% | 443MB
396, gpu_percent:   78% | 443MB
397, gpu_percent:   78% | 443MB
398, gpu_percent:   77% | 443MB
399, gpu_percent:   78% | 443MB
400, gpu_percent:   78% | 443MB
401, gpu_percent:   74% | 443MB
402, gpu_percent:   77% | 443MB
403, gpu_percent:   75% | 443MB
404, gpu_percent:   78% | 443MB
405, gpu_percent:   77% | 443MB
406, gpu_percent:   79% | 443MB
407, gpu_percent:   80% | 443MB
408, gpu_percent:   78% | 443MB
409, gpu_percent:   79% | 443MB
410, gpu_percent:   78% | 443MB
411, gpu_percent:   79% | 443MB
412, gpu_percent:   77% | 443MB
413, gpu_percent:   74% | 443MB
414, gpu_percent:   78% | 443MB
415, gpu_percent:   79% | 443MB
416, gpu_percent:   79% | 443MB
417, gpu_percent:   76% | 443MB
418, gpu_percent:   78% | 443MB
419, gpu_percent:   77% | 443MB
420, gpu_percent:   77% | 443MB
421, gpu_percent:   78% | 443MB
422, gpu_percent:   78% | 443MB
423, gpu_percent:   74% | 443MB
424, gpu_percent:   77% | 443MB
425, gpu_percent:   75% | 443MB
426, gpu_percent:   79% | 443MB
427, gpu_percent:   79% | 443MB
428, gpu_percent:   78% | 443MB
429, gpu_percent:   78% | 443MB
430, gpu_percent:   80% | 443MB
431, gpu_percent:   79% | 443MB
432, gpu_percent:   78% | 443MB
433, gpu_percent:   78% | 443MB
434, gpu_percent:   78% | 443MB
435, gpu_percent:   80% | 443MB
436, gpu_percent:   79% | 443MB
437, gpu_percent:   79% | 443MB
438, gpu_percent:   78% | 443MB
439, gpu_percent:   79% | 443MB
440, gpu_percent:   79% | 443MB
441, gpu_percent:   79% | 443MB
442, gpu_percent:   78% | 443MB
443, gpu_percent:   78% | 443MB
444, gpu_percent:   78% | 443MB
445, gpu_percent:   76% | 443MB
446, gpu_percent:   77% | 443MB
447, gpu_percent:   76% | 443MB
448, gpu_percent:   80% | 443MB
449, gpu_percent:   80% | 443MB
450, gpu_percent:   79% | 443MB
451, gpu_percent:   79% | 443MB
452, gpu_percent:   78% | 443MB
453, gpu_percent:   78% | 443MB
454, gpu_percent:   78% | 443MB
455, gpu_percent:   78% | 443MB
456, gpu_percent:   78% | 443MB
457, gpu_percent:   79% | 443MB
458, gpu_percent:   78% | 443MB
459, gpu_percent:   78% | 443MB
460, gpu_percent:   76% | 443MB
461, gpu_percent:   78% | 443MB
462, gpu_percent:   76% | 443MB
463, gpu_percent:   75% | 443MB
464, gpu_percent:   75% | 443MB
465, gpu_percent:   79% | 443MB
466, gpu_percent:   77% | 443MB
467, gpu_percent:   78% | 443MB
468, gpu_percent:   77% | 443MB
469, gpu_percent:   78% | 443MB
470, gpu_percent:   78% | 443MB
471, gpu_percent:   78% | 443MB
472, gpu_percent:   78% | 443MB
473, gpu_percent:   77% | 443MB
474, gpu_percent:   77% | 443MB
475, gpu_percent:   78% | 443MB
476, gpu_percent:   78% | 443MB
477, gpu_percent:   78% | 443MB
478, gpu_percent:   79% | 443MB
479, gpu_percent:   78% | 443MB
480, gpu_percent:   77% | 443MB
481, gpu_percent:   78% | 443MB
482, gpu_percent:   78% | 443MB
483, gpu_percent:   77% | 443MB
484, gpu_percent:   78% | 443MB
485, gpu_percent:   79% | 443MB
486, gpu_percent:   78% | 443MB
487, gpu_percent:   78% | 443MB
488, gpu_percent:   78% | 443MB
489, gpu_percent:   79% | 443MB
490, gpu_percent:   79% | 443MB
491, gpu_percent:   79% | 443MB
492, gpu_percent:   75% | 443MB
493, gpu_percent:   77% | 443MB
494, gpu_percent:   77% | 443MB
495, gpu_percent:   79% | 443MB
496, gpu_percent:   79% | 443MB
497, gpu_percent:   78% | 443MB
498, gpu_percent:   79% | 443MB
499, gpu_percent:   79% | 443MB
500, gpu_percent:   79% | 443MB
501, gpu_percent:   56% | 443MB
502, gpu_percent:   79% | 443MB
503, gpu_percent:   79% | 443MB
504, gpu_percent:   80% | 443MB
505, gpu_percent:   80% | 443MB
506, gpu_percent:   79% | 443MB
507, gpu_percent:   78% | 443MB
508, gpu_percent:   79% | 443MB
509, gpu_percent:   79% | 443MB
510, gpu_percent:   79% | 443MB
511, gpu_percent:   79% | 443MB
512, gpu_percent:   79% | 443MB
513, gpu_percent:   78% | 443MB
514, gpu_percent:   79% | 443MB
515, gpu_percent:   78% | 443MB
516, gpu_percent:   78% | 443MB
517, gpu_percent:   78% | 443MB
518, gpu_percent:   79% | 443MB
519, gpu_percent:   79% | 443MB
520, gpu_percent:   80% | 443MB
521, gpu_percent:   79% | 443MB
522, gpu_percent:   77% | 443MB
523, gpu_percent:   70% | 443MB
524, gpu_percent:   77% | 443MB
525, gpu_percent:   78% | 443MB
526, gpu_percent:   78% | 443MB
527, gpu_percent:   75% | 443MB
528, gpu_percent:   77% | 443MB
529, gpu_percent:   78% | 443MB
530, gpu_percent:   79% | 443MB
531, gpu_percent:   78% | 443MB
532, gpu_percent:   78% | 443MB
533, gpu_percent:   78% | 443MB
534, gpu_percent:   78% | 443MB
535, gpu_percent:   75% | 443MB
536, gpu_percent:   75% | 443MB
537, gpu_percent:   76% | 443MB
538, gpu_percent:   77% | 443MB
539, gpu_percent:   75% | 443MB
540, gpu_percent:   77% | 443MB
541, gpu_percent:   77% | 443MB
542, gpu_percent:   77% | 443MB
543, gpu_percent:   79% | 443MB
544, gpu_percent:   77% | 443MB
545, gpu_percent:   79% | 443MB
546, gpu_percent:   77% | 443MB
547, gpu_percent:   77% | 443MB
548, gpu_percent:   79% | 443MB
549, gpu_percent:   78% | 443MB
550, gpu_percent:   75% | 443MB
551, gpu_percent:   78% | 443MB
552, gpu_percent:   79% | 443MB
553, gpu_percent:   78% | 443MB
554, gpu_percent:   79% | 443MB
555, gpu_percent:   78% | 443MB
556, gpu_percent:   78% | 443MB
557, gpu_percent:   80% | 443MB
558, gpu_percent:   78% | 443MB
559, gpu_percent:   77% | 443MB
560, gpu_percent:   78% | 443MB
561, gpu_percent:   79% | 443MB
562, gpu_percent:   78% | 443MB
563, gpu_percent:   78% | 443MB
564, gpu_percent:   78% | 443MB
565, gpu_percent:   79% | 443MB
566, gpu_percent:   78% | 443MB
567, gpu_percent:   78% | 443MB
568, gpu_percent:   79% | 443MB
569, gpu_percent:   78% | 443MB
570, gpu_percent:   79% | 443MB
571, gpu_percent:   80% | 443MB
572, gpu_percent:   77% | 443MB
573, gpu_percent:   75% | 443MB
574, gpu_percent:   78% | 443MB
575, gpu_percent:   78% | 443MB
576, gpu_percent:   78% | 443MB
577, gpu_percent:   78% | 443MB
578, gpu_percent:   78% | 443MB
579, gpu_percent:   79% | 443MB
580, gpu_percent:   76% | 443MB
581, gpu_percent:   79% | 443MB
582, gpu_percent:   77% | 443MB
583, gpu_percent:   77% | 443MB
584, gpu_percent:   76% | 443MB
585, gpu_percent:   75% | 443MB
586, gpu_percent:   76% | 443MB
587, gpu_percent:   78% | 443MB
588, gpu_percent:   79% | 443MB
589, gpu_percent:   78% | 443MB
590, gpu_percent:   79% | 443MB
591, gpu_percent:   79% | 443MB
592, gpu_percent:   79% | 443MB
593, gpu_percent:   79% | 443MB
594, gpu_percent:   77% | 443MB
595, gpu_percent:   78% | 443MB
596, gpu_percent:   78% | 443MB
597, gpu_percent:   78% | 443MB
598, gpu_percent:   78% | 443MB
599, gpu_percent:   79% | 443MB
600, gpu_percent:   79% | 443MB
601, gpu_percent:   78% | 443MB
602, gpu_percent:   77% | 443MB
603, gpu_percent:   78% | 443MB
604, gpu_percent:   78% | 443MB
605, gpu_percent:   78% | 443MB
606, gpu_percent:   78% | 443MB
607, gpu_percent:   78% | 443MB
608, gpu_percent:   79% | 443MB
609, gpu_percent:   78% | 443MB
610, gpu_percent:   78% | 443MB
611, gpu_percent:   79% | 443MB
612, gpu_percent:   71% | 443MB
613, gpu_percent:   78% | 443MB
614, gpu_percent:   78% | 443MB
615, gpu_percent:   78% | 443MB
616, gpu_percent:   79% | 443MB
617, gpu_percent:   79% | 443MB
618, gpu_percent:   79% | 443MB
619, gpu_percent:   78% | 443MB
620, gpu_percent:   79% | 443MB
621, gpu_percent:   79% | 443MB
622, gpu_percent:   79% | 443MB
623, gpu_percent:   79% | 443MB
624, gpu_percent:   80% | 443MB
625, gpu_percent:   78% | 443MB
626, gpu_percent:   78% | 443MB
627, gpu_percent:   78% | 443MB
628, gpu_percent:   77% | 443MB
629, gpu_percent:   76% | 443MB
630, gpu_percent:   77% | 443MB
631, gpu_percent:   77% | 443MB
632, gpu_percent:   76% | 443MB
633, gpu_percent:   77% | 443MB
634, gpu_percent:   77% | 443MB
635, gpu_percent:   79% | 443MB
636, gpu_percent:   79% | 443MB
637, gpu_percent:   79% | 443MB
638, gpu_percent:   80% | 443MB
639, gpu_percent:   78% | 443MB
640, gpu_percent:   75% | 443MB
641, gpu_percent:   78% | 443MB
642, gpu_percent:   75% | 443MB
643, gpu_percent:   56% | 443MB
644, gpu_percent:   79% | 443MB
645, gpu_percent:   78% | 443MB
646, gpu_percent:   79% | 443MB
647, gpu_percent:   80% | 443MB
648, gpu_percent:   80% | 443MB
649, gpu_percent:   79% | 443MB
650, gpu_percent:   79% | 443MB
651, gpu_percent:   78% | 443MB
652, gpu_percent:   80% | 443MB
653, gpu_percent:   79% | 443MB
654, gpu_percent:   79% | 443MB
655, gpu_percent:   78% | 443MB
656, gpu_percent:   77% | 443MB
657, gpu_percent:   78% | 443MB
658, gpu_percent:   78% | 443MB
659, gpu_percent:   79% | 443MB
660, gpu_percent:   80% | 443MB
661, gpu_percent:   79% | 443MB
662, gpu_percent:   78% | 443MB
663, gpu_percent:   78% | 443MB
664, gpu_percent:   79% | 443MB
665, gpu_percent:   78% | 443MB
666, gpu_percent:   78% | 443MB
667, gpu_percent:   79% | 443MB
668, gpu_percent:   79% | 443MB
669, gpu_percent:   78% | 443MB
670, gpu_percent:   79% | 443MB
671, gpu_percent:   78% | 443MB
672, gpu_percent:   76% | 443MB
673, gpu_percent:   80% | 443MB
674, gpu_percent:   79% | 443MB
675, gpu_percent:   77% | 443MB
676, gpu_percent:   78% | 443MB
677, gpu_percent:   78% | 443MB
678, gpu_percent:   79% | 443MB
679, gpu_percent:   80% | 443MB
680, gpu_percent:   81% | 443MB
681, gpu_percent:   80% | 443MB
682, gpu_percent:   80% | 443MB
683, gpu_percent:   78% | 443MB
684, gpu_percent:   76% | 443MB
685, gpu_percent:   80% | 443MB
686, gpu_percent:   78% | 443MB
687, gpu_percent:   79% | 443MB
688, gpu_percent:   79% | 443MB
689, gpu_percent:   79% | 443MB
690, gpu_percent:   78% | 443MB
691, gpu_percent:   78% | 443MB
692, gpu_percent:   61% | 443MB
693, gpu_percent:   78% | 443MB
694, gpu_percent:   77% | 443MB
695, gpu_percent:   79% | 443MB
696, gpu_percent:   77% | 443MB
697, gpu_percent:   79% | 443MB
698, gpu_percent:   78% | 443MB
699, gpu_percent:   77% | 443MB
700, gpu_percent:   78% | 443MB
701, gpu_percent:   75% | 443MB
702, gpu_percent:   76% | 443MB
703, gpu_percent:   78% | 443MB
704, gpu_percent:   79% | 443MB
705, gpu_percent:   78% | 443MB
706, gpu_percent:   79% | 443MB
707, gpu_percent:   77% | 443MB
708, gpu_percent:   77% | 443MB
709, gpu_percent:   78% | 443MB
710, gpu_percent:   78% | 443MB
711, gpu_percent:   78% | 443MB
712, gpu_percent:   79% | 443MB
713, gpu_percent:   79% | 443MB
714, gpu_percent:   78% | 443MB
715, gpu_percent:   80% | 443MB
716, gpu_percent:   79% | 443MB
717, gpu_percent:   78% | 443MB
718, gpu_percent:   80% | 443MB
719, gpu_percent:   79% | 443MB
720, gpu_percent:   78% | 443MB
721, gpu_percent:   78% | 443MB
722, gpu_percent:   78% | 443MB
723, gpu_percent:   77% | 443MB
724, gpu_percent:   78% | 443MB
725, gpu_percent:   77% | 443MB
726, gpu_percent:   78% | 443MB
727, gpu_percent:   79% | 443MB
728, gpu_percent:   79% | 443MB
729, gpu_percent:   76% | 443MB
730, gpu_percent:   80% | 443MB
731, gpu_percent:   80% | 443MB
732, gpu_percent:   80% | 443MB
733, gpu_percent:   76% | 443MB
734, gpu_percent:   79% | 443MB
735, gpu_percent:   79% | 443MB
736, gpu_percent:   78% | 443MB
737, gpu_percent:   78% | 443MB
738, gpu_percent:   79% | 443MB
739, gpu_percent:   79% | 443MB
740, gpu_percent:   78% | 443MB
741, gpu_percent:   78% | 443MB
742, gpu_percent:   77% | 443MB
743, gpu_percent:   78% | 443MB
744, gpu_percent:   77% | 443MB
745, gpu_percent:   79% | 443MB
746, gpu_percent:   77% | 443MB
747, gpu_percent:   78% | 443MB
748, gpu_percent:   78% | 443MB
749, gpu_percent:   79% | 443MB
750, gpu_percent:   78% | 443MB
751, gpu_percent:   78% | 443MB
752, gpu_percent:   78% | 443MB
753, gpu_percent:   79% | 443MB
754, gpu_percent:   78% | 443MB
755, gpu_percent:   79% | 443MB
756, gpu_percent:   77% | 443MB
757, gpu_percent:   79% | 443MB
758, gpu_percent:   78% | 443MB
759, gpu_percent:   78% | 443MB
760, gpu_percent:   71% | 443MB
761, gpu_percent:   77% | 443MB
762, gpu_percent:   76% | 443MB
763, gpu_percent:   76% | 443MB
764, gpu_percent:   75% | 443MB
765, gpu_percent:   77% | 443MB
766, gpu_percent:   78% | 443MB
767, gpu_percent:   75% | 443MB
768, gpu_percent:   77% | 443MB
769, gpu_percent:   77% | 443MB
770, gpu_percent:   78% | 443MB
771, gpu_percent:   78% | 443MB
772, gpu_percent:   75% | 443MB
773, gpu_percent:   69% | 443MB
774, gpu_percent:   79% | 443MB
775, gpu_percent:   78% | 443MB
776, gpu_percent:   76% | 443MB
