1, gpu_percent:    0% | 1885MB
109, gpu_percent:   92% | 1885MB
110, gpu_percent:   93% | 1885MB
111, gpu_percent:  100% | 2531MB
112, gpu_percent:  100% | 2531MB
113, gpu_percent:  100% | 2531MB
114, gpu_percent:  100% | 2531MB
115, gpu_percent:   99% | 2531MB
116, gpu_percent:   99% | 2531MB
117, gpu_percent:  100% | 2531MB
118, gpu_percent:  100% | 2531MB
119, gpu_percent:  100% | 2531MB
120, gpu_percent:  100% | 2531MB
121, gpu_percent:   99% | 2531MB
122, gpu_percent:  100% | 2531MB
123, gpu_percent:   99% | 2531MB
124, gpu_percent:  100% | 2531MB
125, gpu_percent:  100% | 2531MB
126, gpu_percent:  100% | 2531MB
127, gpu_percent:  100% | 2531MB
128, gpu_percent:  100% | 2531MB
129, gpu_percent:   94% | 2531MB
130, gpu_percent:   93% | 2531MB
131, gpu_percent:   94% | 2531MB
132, gpu_percent:   94% | 2531MB
133, gpu_percent:   94% | 2531MB
134, gpu_percent:   93% | 2531MB
135, gpu_percent:   94% | 2531MB
136, gpu_percent:   94% | 2531MB
137, gpu_percent:   94% | 2531MB
138, gpu_percent:   92% | 2531MB
139, gpu_percent:   94% | 2531MB
140, gpu_percent:   94% | 2531MB
141, gpu_percent:   94% | 2531MB
142, gpu_percent:   92% | 2531MB
143, gpu_percent:   94% | 2531MB
144, gpu_percent:   94% | 2531MB
145, gpu_percent:   94% | 2531MB
146, gpu_percent:   92% | 2531MB
147, gpu_percent:   94% | 2531MB
148, gpu_percent:   94% | 2531MB
149, gpu_percent:   92% | 2531MB
150, gpu_percent:   94% | 2531MB
151, gpu_percent:   94% | 2531MB
152, gpu_percent:   94% | 2531MB
153, gpu_percent:   92% | 2531MB
154, gpu_percent:   94% | 2531MB
155, gpu_percent:   94% | 2531MB
156, gpu_percent:   94% | 2531MB
157, gpu_percent:   92% | 2531MB
158, gpu_percent:   94% | 2531MB
159, gpu_percent:   95% | 2531MB
160, gpu_percent:   94% | 2531MB
161, gpu_percent:   92% | 2531MB
162, gpu_percent:   94% | 2531MB
163, gpu_percent:   94% | 2531MB
164, gpu_percent:   94% | 2531MB
165, gpu_percent:   92% | 2531MB
166, gpu_percent:   94% | 2531MB
167, gpu_percent:   94% | 2531MB
168, gpu_percent:   94% | 2531MB
169, gpu_percent:   92% | 2531MB
170, gpu_percent:   94% | 2531MB
171, gpu_percent:   94% | 2531MB
172, gpu_percent:   92% | 2531MB
173, gpu_percent:   94% | 2531MB
174, gpu_percent:   94% | 2531MB
175, gpu_percent:   93% | 2531MB
176, gpu_percent:   92% | 2531MB
177, gpu_percent:   94% | 2531MB
178, gpu_percent:   94% | 2531MB
179, gpu_percent:   92% | 2531MB
180, gpu_percent:   93% | 2531MB
181, gpu_percent:   94% | 2531MB
182, gpu_percent:   94% | 2531MB
183, gpu_percent:   93% | 2531MB
184, gpu_percent:   94% | 2531MB
185, gpu_percent:   94% | 2531MB
186, gpu_percent:   92% | 2531MB
187, gpu_percent:   94% | 2531MB
188, gpu_percent:   94% | 2531MB
189, gpu_percent:   93% | 2531MB
190, gpu_percent:   93% | 2531MB
191, gpu_percent:   95% | 2531MB
192, gpu_percent:   94% | 2531MB
193, gpu_percent:   93% | 2531MB
194, gpu_percent:   94% | 2531MB
195, gpu_percent:   94% | 2531MB
196, gpu_percent:   92% | 2531MB
197, gpu_percent:   94% | 2531MB
198, gpu_percent:   94% | 2531MB
199, gpu_percent:   94% | 2531MB
200, gpu_percent:   92% | 2531MB
201, gpu_percent:   94% | 2531MB
202, gpu_percent:   94% | 2531MB
203, gpu_percent:   92% | 2531MB
204, gpu_percent:   93% | 2531MB
205, gpu_percent:   94% | 2531MB
206, gpu_percent:   94% | 2531MB
207, gpu_percent:   93% | 2531MB
208, gpu_percent:   94% | 2531MB
209, gpu_percent:   94% | 2531MB
210, gpu_percent:   93% | 2531MB
211, gpu_percent:   94% | 2531MB
212, gpu_percent:   94% | 2531MB
213, gpu_percent:   93% | 2531MB
214, gpu_percent:   93% | 2531MB
215, gpu_percent:   94% | 2531MB
216, gpu_percent:   94% | 2531MB
217, gpu_percent:   93% | 2531MB
218, gpu_percent:   94% | 2531MB
219, gpu_percent:   94% | 2531MB
220, gpu_percent:   93% | 2531MB
221, gpu_percent:   94% | 2531MB
222, gpu_percent:   94% | 2531MB
223, gpu_percent:   93% | 2531MB
224, gpu_percent:   94% | 2531MB
225, gpu_percent:   94% | 2531MB
226, gpu_percent:   94% | 2531MB
227, gpu_percent:   93% | 2531MB
228, gpu_percent:   94% | 2531MB
229, gpu_percent:   94% | 2531MB
230, gpu_percent:   92% | 2531MB
231, gpu_percent:   94% | 2531MB
232, gpu_percent:   94% | 2531MB
233, gpu_percent:   94% | 2531MB
234, gpu_percent:   93% | 2531MB
235, gpu_percent:   94% | 2531MB
236, gpu_percent:   94% | 2531MB
237, gpu_percent:   92% | 2531MB
238, gpu_percent:   94% | 2531MB
239, gpu_percent:  100% | 2531MB
240, gpu_percent:   99% | 2531MB
241, gpu_percent:   99% | 2531MB
242, gpu_percent:   99% | 2531MB
243, gpu_percent:  100% | 2531MB
244, gpu_percent:  100% | 2531MB
245, gpu_percent:  100% | 2531MB
246, gpu_percent:   99% | 2531MB
247, gpu_percent:   99% | 2531MB
248, gpu_percent:   99% | 2531MB
249, gpu_percent:  100% | 2531MB
250, gpu_percent:  100% | 2531MB
251, gpu_percent:   99% | 2531MB
252, gpu_percent:   99% | 2531MB
253, gpu_percent:  100% | 2531MB
254, gpu_percent:  100% | 2531MB
255, gpu_percent:  100% | 2531MB
256, gpu_percent:   99% | 2531MB
257, gpu_percent:   99% | 2531MB
258, gpu_percent:   92% | 2531MB
259, gpu_percent:   94% | 2531MB
260, gpu_percent:   94% | 2531MB
261, gpu_percent:   92% | 2531MB
262, gpu_percent:   94% | 2531MB
263, gpu_percent:   94% | 2531MB
264, gpu_percent:   94% | 2531MB
265, gpu_percent:   93% | 2531MB
266, gpu_percent:   94% | 2531MB
267, gpu_percent:   94% | 2531MB
268, gpu_percent:   94% | 2531MB
269, gpu_percent:   92% | 2531MB
270, gpu_percent:   94% | 2531MB
271, gpu_percent:   94% | 2531MB
272, gpu_percent:   92% | 2531MB
273, gpu_percent:   94% | 2531MB
274, gpu_percent:   94% | 2531MB
275, gpu_percent:   94% | 2531MB
276, gpu_percent:   93% | 2531MB
277, gpu_percent:   94% | 2531MB
278, gpu_percent:   94% | 2531MB
279, gpu_percent:   92% | 2531MB
280, gpu_percent:   95% | 2531MB
281, gpu_percent:   94% | 2531MB
282, gpu_percent:   94% | 2531MB
283, gpu_percent:   92% | 2531MB
284, gpu_percent:   94% | 2531MB
285, gpu_percent:   94% | 2531MB
286, gpu_percent:   92% | 2531MB
287, gpu_percent:   94% | 2531MB
288, gpu_percent:   94% | 2531MB
289, gpu_percent:   94% | 2531MB
290, gpu_percent:   92% | 2531MB
291, gpu_percent:   94% | 2531MB
292, gpu_percent:   94% | 2531MB
293, gpu_percent:   93% | 2531MB
294, gpu_percent:   94% | 2531MB
295, gpu_percent:   94% | 2531MB
296, gpu_percent:   92% | 2531MB
297, gpu_percent:   94% | 2531MB
298, gpu_percent:   94% | 2531MB
299, gpu_percent:   93% | 2531MB
300, gpu_percent:   93% | 2531MB
301, gpu_percent:   94% | 2531MB
302, gpu_percent:   94% | 2531MB
303, gpu_percent:   92% | 2531MB
304, gpu_percent:   94% | 2531MB
305, gpu_percent:   94% | 2531MB
306, gpu_percent:   94% | 2531MB
307, gpu_percent:   93% | 2531MB
308, gpu_percent:   95% | 2531MB
309, gpu_percent:   94% | 2531MB
310, gpu_percent:   93% | 2531MB
311, gpu_percent:   93% | 2531MB
312, gpu_percent:   95% | 2531MB
313, gpu_percent:   94% | 2531MB
314, gpu_percent:   93% | 2531MB
315, gpu_percent:   94% | 2531MB
316, gpu_percent:   94% | 2531MB
317, gpu_percent:   92% | 2531MB
318, gpu_percent:   94% | 2531MB
319, gpu_percent:   94% | 2531MB
320, gpu_percent:   94% | 2531MB
321, gpu_percent:   92% | 2531MB
322, gpu_percent:   94% | 2531MB
323, gpu_percent:   94% | 2531MB
324, gpu_percent:   94% | 2531MB
325, gpu_percent:   93% | 2531MB
326, gpu_percent:   95% | 2531MB
327, gpu_percent:   94% | 2531MB
328, gpu_percent:   92% | 2531MB
329, gpu_percent:   94% | 2531MB
330, gpu_percent:   94% | 2531MB
331, gpu_percent:   94% | 2531MB
332, gpu_percent:   92% | 2531MB
333, gpu_percent:   94% | 2531MB
334, gpu_percent:   94% | 2531MB
335, gpu_percent:   93% | 2531MB
336, gpu_percent:   92% | 2531MB
337, gpu_percent:   94% | 2531MB
338, gpu_percent:   94% | 2531MB
339, gpu_percent:   92% | 2531MB
340, gpu_percent:   95% | 2531MB
341, gpu_percent:   95% | 2531MB
342, gpu_percent:   94% | 2531MB
343, gpu_percent:   92% | 2531MB
344, gpu_percent:   95% | 2531MB
345, gpu_percent:   94% | 2531MB
346, gpu_percent:   92% | 2531MB
347, gpu_percent:   94% | 2531MB
348, gpu_percent:   95% | 2531MB
349, gpu_percent:   94% | 2531MB
350, gpu_percent:   92% | 2531MB
351, gpu_percent:   94% | 2531MB
352, gpu_percent:   94% | 2531MB
353, gpu_percent:   93% | 2531MB
354, gpu_percent:   94% | 2531MB
355, gpu_percent:   94% | 2531MB
356, gpu_percent:   94% | 2531MB
357, gpu_percent:   92% | 2531MB
358, gpu_percent:   94% | 2531MB
359, gpu_percent:   94% | 2531MB
360, gpu_percent:   94% | 2531MB
361, gpu_percent:   92% | 2531MB
362, gpu_percent:   94% | 2531MB
363, gpu_percent:   94% | 2531MB
364, gpu_percent:   92% | 2531MB
365, gpu_percent:   94% | 2531MB
366, gpu_percent:   94% | 2531MB
367, gpu_percent:   93% | 2531MB
368, gpu_percent:  100% | 2531MB
369, gpu_percent:   99% | 2531MB
370, gpu_percent:   99% | 2531MB
371, gpu_percent:   99% | 2531MB
372, gpu_percent:   99% | 2531MB
373, gpu_percent:  100% | 2531MB
374, gpu_percent:  100% | 2531MB
375, gpu_percent:  100% | 2531MB
376, gpu_percent:   99% | 2531MB
377, gpu_percent:   99% | 2531MB
378, gpu_percent:   99% | 2531MB
379, gpu_percent:   99% | 2531MB
380, gpu_percent:  100% | 2531MB
381, gpu_percent:  100% | 2531MB
382, gpu_percent:   99% | 2531MB
383, gpu_percent:   99% | 2531MB
384, gpu_percent:  100% | 2531MB
385, gpu_percent:  100% | 2531MB
386, gpu_percent:  100% | 2531MB
387, gpu_percent:   94% | 2531MB
388, gpu_percent:   94% | 2531MB
389, gpu_percent:   93% | 2531MB
390, gpu_percent:   94% | 2531MB
391, gpu_percent:   94% | 2531MB
392, gpu_percent:   92% | 2531MB
393, gpu_percent:   94% | 2531MB
394, gpu_percent:   95% | 2531MB
395, gpu_percent:   94% | 2531MB
396, gpu_percent:   92% | 2531MB
397, gpu_percent:   94% | 2531MB
398, gpu_percent:   94% | 2531MB
399, gpu_percent:   92% | 2531MB
400, gpu_percent:   95% | 2531MB
401, gpu_percent:   94% | 2531MB
402, gpu_percent:   93% | 2531MB
403, gpu_percent:   93% | 2531MB
404, gpu_percent:   95% | 2531MB
405, gpu_percent:   94% | 2531MB
406, gpu_percent:   92% | 2531MB
407, gpu_percent:   94% | 2531MB
408, gpu_percent:   95% | 2531MB
409, gpu_percent:   93% | 2531MB
410, gpu_percent:   95% | 2531MB
411, gpu_percent:   94% | 2531MB
412, gpu_percent:   94% | 2531MB
413, gpu_percent:   93% | 2531MB
414, gpu_percent:   95% | 2531MB
415, gpu_percent:   94% | 2531MB
416, gpu_percent:   93% | 2531MB
417, gpu_percent:   94% | 2531MB
418, gpu_percent:   94% | 2531MB
419, gpu_percent:   92% | 2531MB
420, gpu_percent:   94% | 2531MB
421, gpu_percent:   94% | 2531MB
422, gpu_percent:   94% | 2531MB
423, gpu_percent:   92% | 2531MB
424, gpu_percent:   95% | 2531MB
425, gpu_percent:   94% | 2531MB
426, gpu_percent:   92% | 2531MB
427, gpu_percent:   94% | 2531MB
428, gpu_percent:   95% | 2531MB
429, gpu_percent:   92% | 2531MB
430, gpu_percent:   95% | 2531MB
431, gpu_percent:   94% | 2531MB
432, gpu_percent:   94% | 2531MB
433, gpu_percent:   93% | 2531MB
434, gpu_percent:   95% | 2531MB
435, gpu_percent:   94% | 2531MB
436, gpu_percent:   93% | 2531MB
437, gpu_percent:   94% | 2531MB
438, gpu_percent:   94% | 2531MB
439, gpu_percent:   93% | 2531MB
440, gpu_percent:   93% | 2531MB
441, gpu_percent:   94% | 2531MB
442, gpu_percent:   95% | 2531MB
443, gpu_percent:   92% | 2531MB
444, gpu_percent:   94% | 2531MB
445, gpu_percent:   94% | 2531MB
446, gpu_percent:   95% | 2531MB
447, gpu_percent:   92% | 2531MB
448, gpu_percent:   94% | 2531MB
449, gpu_percent:   94% | 2531MB
450, gpu_percent:   94% | 2531MB
451, gpu_percent:   92% | 2531MB
452, gpu_percent:   95% | 2531MB
453, gpu_percent:   94% | 2531MB
454, gpu_percent:   93% | 2531MB
455, gpu_percent:   93% | 2531MB
456, gpu_percent:   95% | 2531MB
457, gpu_percent:   94% | 2531MB
458, gpu_percent:   92% | 2531MB
459, gpu_percent:   94% | 2531MB
460, gpu_percent:   95% | 2531MB
461, gpu_percent:   92% | 2531MB
462, gpu_percent:   94% | 2531MB
463, gpu_percent:   94% | 2531MB
464, gpu_percent:   94% | 2531MB
465, gpu_percent:   92% | 2531MB
466, gpu_percent:   94% | 2531MB
467, gpu_percent:   94% | 2531MB
468, gpu_percent:   93% | 2531MB
469, gpu_percent:   94% | 2531MB
470, gpu_percent:   94% | 2531MB
471, gpu_percent:   94% | 2531MB
472, gpu_percent:   92% | 2531MB
473, gpu_percent:   94% | 2531MB
474, gpu_percent:   95% | 2531MB
475, gpu_percent:   92% | 2531MB
476, gpu_percent:   94% | 2531MB
477, gpu_percent:   94% | 2531MB
478, gpu_percent:   94% | 2531MB
479, gpu_percent:   92% | 2531MB
480, gpu_percent:   95% | 2531MB
481, gpu_percent:   94% | 2531MB
482, gpu_percent:   94% | 2531MB
483, gpu_percent:   92% | 2531MB
484, gpu_percent:   95% | 2531MB
485, gpu_percent:   94% | 2531MB
486, gpu_percent:   92% | 2531MB
487, gpu_percent:   93% | 2531MB
488, gpu_percent:   94% | 2531MB
489, gpu_percent:   94% | 2531MB
490, gpu_percent:   93% | 2531MB
491, gpu_percent:   94% | 2531MB
492, gpu_percent:   94% | 2531MB
493, gpu_percent:   92% | 2531MB
494, gpu_percent:   94% | 2531MB
495, gpu_percent:   94% | 2531MB
496, gpu_percent:   95% | 2531MB
497, gpu_percent:  100% | 2531MB
498, gpu_percent:   99% | 2531MB
499, gpu_percent:  100% | 2531MB
500, gpu_percent:  100% | 2531MB
501, gpu_percent:  100% | 2531MB
502, gpu_percent:   99% | 2531MB
503, gpu_percent:   99% | 2531MB
504, gpu_percent:   99% | 2531MB
505, gpu_percent:  100% | 2531MB
506, gpu_percent:  100% | 2531MB
507, gpu_percent:  100% | 2531MB
508, gpu_percent:   99% | 2531MB
509, gpu_percent:   99% | 2531MB
510, gpu_percent:  100% | 2531MB
511, gpu_percent:  100% | 2531MB
512, gpu_percent:   99% | 2531MB
513, gpu_percent:  100% | 2531MB
514, gpu_percent:   99% | 2531MB
515, gpu_percent:  100% | 2531MB
516, gpu_percent:   94% | 2531MB
517, gpu_percent:   94% | 2531MB
518, gpu_percent:   92% | 2531MB
519, gpu_percent:   94% | 2531MB
520, gpu_percent:   94% | 2531MB
521, gpu_percent:   93% | 2531MB
522, gpu_percent:   93% | 2531MB
523, gpu_percent:   94% | 2531MB
524, gpu_percent:   94% | 2531MB
525, gpu_percent:   92% | 2531MB
526, gpu_percent:   95% | 2531MB
527, gpu_percent:   94% | 2531MB
528, gpu_percent:   95% | 2531MB
529, gpu_percent:   92% | 2531MB
530, gpu_percent:   94% | 2531MB
531, gpu_percent:   94% | 2531MB
532, gpu_percent:   93% | 2531MB
533, gpu_percent:   94% | 2531MB
534, gpu_percent:   94% | 2531MB
535, gpu_percent:   92% | 2531MB
536, gpu_percent:   94% | 2531MB
537, gpu_percent:   94% | 2531MB
538, gpu_percent:   94% | 2531MB
539, gpu_percent:   92% | 2531MB
540, gpu_percent:   94% | 2531MB
541, gpu_percent:   94% | 2531MB
542, gpu_percent:   92% | 2531MB
543, gpu_percent:   93% | 2531MB
544, gpu_percent:   94% | 2531MB
545, gpu_percent:   94% | 2531MB
546, gpu_percent:   92% | 2531MB
547, gpu_percent:   94% | 2531MB
548, gpu_percent:   94% | 2531MB
549, gpu_percent:   94% | 2531MB
550, gpu_percent:   93% | 2531MB
551, gpu_percent:   94% | 2531MB
552, gpu_percent:   94% | 2531MB
553, gpu_percent:   92% | 2531MB
554, gpu_percent:   95% | 2531MB
555, gpu_percent:   94% | 2531MB
556, gpu_percent:   92% | 2531MB
557, gpu_percent:   94% | 2531MB
558, gpu_percent:   95% | 2531MB
559, gpu_percent:   94% | 2531MB
560, gpu_percent:   93% | 2531MB
561, gpu_percent:   94% | 2531MB
562, gpu_percent:   95% | 2531MB
563, gpu_percent:   91% | 2531MB
564, gpu_percent:   94% | 2531MB
565, gpu_percent:   94% | 2531MB
566, gpu_percent:   92% | 2531MB
567, gpu_percent:   94% | 2531MB
568, gpu_percent:   94% | 2531MB
569, gpu_percent:   94% | 2531MB
570, gpu_percent:   92% | 2531MB
571, gpu_percent:   94% | 2531MB
572, gpu_percent:   94% | 2531MB
573, gpu_percent:   93% | 2531MB
574, gpu_percent:   94% | 2531MB
575, gpu_percent:   94% | 2531MB
576, gpu_percent:   94% | 2531MB
577, gpu_percent:   92% | 2531MB
578, gpu_percent:   95% | 2531MB
579, gpu_percent:   94% | 2531MB
580, gpu_percent:   94% | 2531MB
581, gpu_percent:   92% | 2531MB
582, gpu_percent:   94% | 2531MB
583, gpu_percent:   94% | 2531MB
584, gpu_percent:   93% | 2531MB
585, gpu_percent:   94% | 2531MB
586, gpu_percent:   94% | 2531MB
587, gpu_percent:   94% | 2531MB
588, gpu_percent:   92% | 2531MB
589, gpu_percent:   94% | 2531MB
590, gpu_percent:   94% | 2531MB
591, gpu_percent:   92% | 2531MB
592, gpu_percent:   94% | 2531MB
593, gpu_percent:   94% | 2531MB
594, gpu_percent:   94% | 2531MB
595, gpu_percent:   92% | 2531MB
596, gpu_percent:   94% | 2531MB
597, gpu_percent:   94% | 2531MB
598, gpu_percent:   92% | 2531MB
599, gpu_percent:   94% | 2531MB
600, gpu_percent:   94% | 2531MB
601, gpu_percent:   94% | 2531MB
602, gpu_percent:   92% | 2531MB
603, gpu_percent:   94% | 2531MB
604, gpu_percent:   94% | 2531MB
605, gpu_percent:   93% | 2531MB
606, gpu_percent:   93% | 2531MB
607, gpu_percent:   94% | 2531MB
608, gpu_percent:   94% | 2531MB
609, gpu_percent:   91% | 2531MB
610, gpu_percent:   92% | 2531MB
611, gpu_percent:   94% | 2531MB
612, gpu_percent:   95% | 2531MB
613, gpu_percent:   92% | 2531MB
614, gpu_percent:   94% | 2531MB
615, gpu_percent:   94% | 2531MB
616, gpu_percent:   94% | 2531MB
617, gpu_percent:   93% | 2531MB
618, gpu_percent:   95% | 2531MB
619, gpu_percent:   94% | 2531MB
620, gpu_percent:   92% | 2531MB
621, gpu_percent:   94% | 2531MB
622, gpu_percent:   94% | 2531MB
623, gpu_percent:   93% | 2531MB
624, gpu_percent:   94% | 2531MB
625, gpu_percent:   94% | 2531MB
626, gpu_percent:   99% | 2531MB
627, gpu_percent:  100% | 2531MB
628, gpu_percent:  100% | 2531MB
629, gpu_percent:   99% | 2531MB
630, gpu_percent:   99% | 2531MB
631, gpu_percent:   99% | 2531MB
632, gpu_percent:   99% | 2531MB
633, gpu_percent:   99% | 2531MB
634, gpu_percent:  100% | 2531MB
635, gpu_percent:   99% | 2531MB
636, gpu_percent:   99% | 2531MB
637, gpu_percent:   99% | 2531MB
638, gpu_percent:  100% | 2531MB
639, gpu_percent:  100% | 2531MB
640, gpu_percent:   99% | 2531MB
641, gpu_percent:   99% | 2531MB
642, gpu_percent:  100% | 2531MB
643, gpu_percent:   99% | 2531MB
644, gpu_percent:   97% | 2531MB
645, gpu_percent:   94% | 2531MB
646, gpu_percent:   94% | 2531MB
647, gpu_percent:   93% | 2531MB
648, gpu_percent:   94% | 2531MB
649, gpu_percent:   94% | 2531MB
650, gpu_percent:   95% | 2531MB
651, gpu_percent:   92% | 2531MB
652, gpu_percent:   94% | 2531MB
653, gpu_percent:   94% | 2531MB
654, gpu_percent:   92% | 2531MB
655, gpu_percent:   94% | 2531MB
656, gpu_percent:   94% | 2531MB
657, gpu_percent:   93% | 2531MB
658, gpu_percent:   94% | 2531MB
659, gpu_percent:   94% | 2531MB
660, gpu_percent:   92% | 2531MB
661, gpu_percent:   94% | 2531MB
662, gpu_percent:   94% | 2531MB
663, gpu_percent:   94% | 2531MB
664, gpu_percent:   93% | 2531MB
665, gpu_percent:   94% | 2531MB
666, gpu_percent:   94% | 2531MB
667, gpu_percent:   93% | 2531MB
668, gpu_percent:   93% | 2531MB
669, gpu_percent:   94% | 2531MB
670, gpu_percent:   94% | 2531MB
671, gpu_percent:   92% | 2531MB
672, gpu_percent:   94% | 2531MB
673, gpu_percent:   94% | 2531MB
674, gpu_percent:   93% | 2531MB
675, gpu_percent:   93% | 2531MB
676, gpu_percent:   94% | 2531MB
677, gpu_percent:   94% | 2531MB
678, gpu_percent:   92% | 2531MB
679, gpu_percent:   94% | 2531MB
680, gpu_percent:   94% | 2531MB
681, gpu_percent:   92% | 2531MB
682, gpu_percent:   94% | 2531MB
683, gpu_percent:   94% | 2531MB
684, gpu_percent:   94% | 2531MB
685, gpu_percent:   93% | 2531MB
686, gpu_percent:   94% | 2531MB
687, gpu_percent:   94% | 2531MB
688, gpu_percent:   93% | 2531MB
689, gpu_percent:   94% | 2531MB
690, gpu_percent:   94% | 2531MB
691, gpu_percent:   93% | 2531MB
692, gpu_percent:   93% | 2531MB
693, gpu_percent:   94% | 2531MB
694, gpu_percent:   94% | 2531MB
695, gpu_percent:   93% | 2531MB
696, gpu_percent:   94% | 2531MB
697, gpu_percent:   94% | 2531MB
698, gpu_percent:   94% | 2531MB
699, gpu_percent:   92% | 2531MB
700, gpu_percent:   94% | 2531MB
701, gpu_percent:   94% | 2531MB
702, gpu_percent:   92% | 2531MB
703, gpu_percent:   94% | 2531MB
704, gpu_percent:   94% | 2531MB
705, gpu_percent:   94% | 2531MB
706, gpu_percent:   94% | 2531MB
707, gpu_percent:   91% | 2531MB
708, gpu_percent:   94% | 2531MB
709, gpu_percent:   94% | 2531MB
710, gpu_percent:   93% | 2531MB
711, gpu_percent:   93% | 2531MB
712, gpu_percent:   94% | 2531MB
713, gpu_percent:   94% | 2531MB
714, gpu_percent:   92% | 2531MB
715, gpu_percent:   94% | 2531MB
716, gpu_percent:   94% | 2531MB
717, gpu_percent:   94% | 2531MB
718, gpu_percent:   93% | 2531MB
719, gpu_percent:   94% | 2531MB
720, gpu_percent:   94% | 2531MB
721, gpu_percent:   94% | 2531MB
722, gpu_percent:   92% | 2531MB
723, gpu_percent:   94% | 2531MB
724, gpu_percent:   94% | 2531MB
725, gpu_percent:   92% | 2531MB
726, gpu_percent:   94% | 2531MB
727, gpu_percent:   94% | 2531MB
728, gpu_percent:   93% | 2531MB
729, gpu_percent:   92% | 2531MB
730, gpu_percent:   94% | 2531MB
731, gpu_percent:   94% | 2531MB
732, gpu_percent:   92% | 2531MB
733, gpu_percent:   94% | 2531MB
734, gpu_percent:   94% | 2531MB
735, gpu_percent:   93% | 2531MB
