1, gpu_percent:    8% | 383MB
297, gpu_percent:   87% | 653MB
298, gpu_percent:   86% | 653MB
299, gpu_percent:    0% | 653MB
300, gpu_percent:   87% | 653MB
301, gpu_percent:   10% | 653MB
302, gpu_percent:   10% | 653MB
303, gpu_percent:   10% | 653MB
304, gpu_percent:    9% | 653MB
305, gpu_percent:    9% | 653MB
306, gpu_percent:   10% | 653MB
307, gpu_percent:   11% | 653MB
308, gpu_percent:   11% | 653MB
309, gpu_percent:   11% | 653MB
310, gpu_percent:   11% | 653MB
311, gpu_percent:    9% | 653MB
312, gpu_percent:   11% | 653MB
313, gpu_percent:    0% | 653MB
314, gpu_percent:    0% | 653MB
315, gpu_percent:    0% | 653MB
316, gpu_percent:    0% | 653MB
317, gpu_percent:    0% | 653MB
318, gpu_percent:    0% | 653MB
319, gpu_percent:    0% | 653MB
320, gpu_percent:   86% | 653MB
321, gpu_percent:   86% | 653MB
322, gpu_percent:   87% | 653MB
323, gpu_percent:   85% | 653MB
324, gpu_percent:   87% | 653MB
325, gpu_percent:   87% | 653MB
326, gpu_percent:    0% | 653MB
327, gpu_percent:   85% | 653MB
328, gpu_percent:    9% | 653MB
329, gpu_percent:   10% | 653MB
330, gpu_percent:   11% | 653MB
331, gpu_percent:   11% | 653MB
332, gpu_percent:   10% | 653MB
333, gpu_percent:   11% | 653MB
334, gpu_percent:   11% | 653MB
335, gpu_percent:   11% | 653MB
336, gpu_percent:   10% | 653MB
337, gpu_percent:   11% | 653MB
338, gpu_percent:    1% | 653MB
339, gpu_percent:    0% | 653MB
340, gpu_percent:    0% | 653MB
341, gpu_percent:    0% | 653MB
342, gpu_percent:    0% | 653MB
343, gpu_percent:    0% | 653MB
344, gpu_percent:    0% | 653MB
345, gpu_percent:    0% | 653MB
346, gpu_percent:   86% | 653MB
347, gpu_percent:   86% | 653MB
348, gpu_percent:   86% | 653MB
349, gpu_percent:   87% | 653MB
350, gpu_percent:   86% | 653MB
351, gpu_percent:   86% | 653MB
352, gpu_percent:    0% | 653MB
353, gpu_percent:   83% | 653MB
354, gpu_percent:   11% | 653MB
355, gpu_percent:   10% | 653MB
356, gpu_percent:   11% | 653MB
357, gpu_percent:   12% | 653MB
358, gpu_percent:   12% | 653MB
359, gpu_percent:   11% | 653MB
360, gpu_percent:   12% | 653MB
361, gpu_percent:   11% | 653MB
362, gpu_percent:   12% | 653MB
363, gpu_percent:   12% | 653MB
364, gpu_percent:    0% | 653MB
365, gpu_percent:    0% | 653MB
366, gpu_percent:    0% | 653MB
367, gpu_percent:    0% | 653MB
368, gpu_percent:    0% | 653MB
369, gpu_percent:    0% | 653MB
370, gpu_percent:    0% | 653MB
371, gpu_percent:   42% | 653MB
372, gpu_percent:   86% | 653MB
373, gpu_percent:   89% | 653MB
374, gpu_percent:   88% | 653MB
375, gpu_percent:   87% | 653MB
376, gpu_percent:   87% | 653MB
377, gpu_percent:    0% | 653MB
378, gpu_percent:    0% | 653MB
379, gpu_percent:   10% | 653MB
380, gpu_percent:   11% | 653MB
381, gpu_percent:    9% | 653MB
382, gpu_percent:   11% | 653MB
383, gpu_percent:   10% | 653MB
384, gpu_percent:   11% | 653MB
385, gpu_percent:   11% | 653MB
386, gpu_percent:   11% | 653MB
387, gpu_percent:   10% | 653MB
388, gpu_percent:   11% | 653MB
389, gpu_percent:   11% | 653MB
390, gpu_percent:    0% | 653MB
391, gpu_percent:    0% | 653MB
392, gpu_percent:    0% | 653MB
393, gpu_percent:    0% | 653MB
394, gpu_percent:    0% | 653MB
395, gpu_percent:    0% | 653MB
396, gpu_percent:    0% | 653MB
397, gpu_percent:    0% | 653MB
398, gpu_percent:    0% | 653MB
399, gpu_percent:    0% | 653MB
400, gpu_percent:    0% | 653MB
401, gpu_percent:    0% | 653MB
402, gpu_percent:    0% | 653MB
403, gpu_percent:    0% | 653MB
404, gpu_percent:    0% | 653MB
405, gpu_percent:    0% | 653MB
406, gpu_percent:    0% | 653MB
407, gpu_percent:    0% | 653MB
408, gpu_percent:    0% | 653MB
409, gpu_percent:    0% | 653MB
410, gpu_percent:    0% | 653MB
411, gpu_percent:    0% | 653MB
412, gpu_percent:    0% | 653MB
413, gpu_percent:    0% | 653MB
414, gpu_percent:    0% | 653MB
415, gpu_percent:    0% | 653MB
416, gpu_percent:    0% | 653MB
417, gpu_percent:    0% | 653MB
418, gpu_percent:    0% | 653MB
419, gpu_percent:    0% | 653MB
420, gpu_percent:    0% | 653MB
421, gpu_percent:    0% | 653MB
422, gpu_percent:    0% | 653MB
423, gpu_percent:    0% | 653MB
424, gpu_percent:    0% | 653MB
425, gpu_percent:    0% | 653MB
426, gpu_percent:    0% | 653MB
427, gpu_percent:    0% | 653MB
428, gpu_percent:    0% | 653MB
429, gpu_percent:    0% | 653MB
430, gpu_percent:    0% | 653MB
431, gpu_percent:    0% | 653MB
432, gpu_percent:    0% | 653MB
433, gpu_percent:    0% | 653MB
434, gpu_percent:    0% | 653MB
435, gpu_percent:    0% | 653MB
436, gpu_percent:    0% | 653MB
437, gpu_percent:    0% | 653MB
438, gpu_percent:    0% | 653MB
439, gpu_percent:    0% | 653MB
440, gpu_percent:    0% | 653MB
441, gpu_percent:    0% | 653MB
442, gpu_percent:    0% | 653MB
443, gpu_percent:    0% | 653MB
444, gpu_percent:    0% | 653MB
445, gpu_percent:    0% | 653MB
446, gpu_percent:    0% | 653MB
447, gpu_percent:    0% | 653MB
448, gpu_percent:    0% | 653MB
449, gpu_percent:    0% | 653MB
450, gpu_percent:    0% | 653MB
451, gpu_percent:    0% | 653MB
452, gpu_percent:    0% | 653MB
453, gpu_percent:    0% | 653MB
454, gpu_percent:    0% | 653MB
455, gpu_percent:    0% | 653MB
456, gpu_percent:    0% | 653MB
457, gpu_percent:    0% | 653MB
458, gpu_percent:    0% | 653MB
459, gpu_percent:    0% | 653MB
460, gpu_percent:    0% | 653MB
461, gpu_percent:    0% | 653MB
462, gpu_percent:    0% | 653MB
463, gpu_percent:    0% | 653MB
464, gpu_percent:    0% | 653MB
465, gpu_percent:    0% | 653MB
466, gpu_percent:    0% | 653MB
467, gpu_percent:    0% | 653MB
468, gpu_percent:    0% | 653MB
469, gpu_percent:    0% | 653MB
470, gpu_percent:    0% | 653MB
471, gpu_percent:    0% | 653MB
472, gpu_percent:    0% | 653MB
473, gpu_percent:    0% | 653MB
474, gpu_percent:    0% | 653MB
475, gpu_percent:    0% | 653MB
476, gpu_percent:    0% | 653MB
477, gpu_percent:    0% | 653MB
478, gpu_percent:    0% | 653MB
479, gpu_percent:    0% | 653MB
480, gpu_percent:    0% | 653MB
481, gpu_percent:    0% | 653MB
482, gpu_percent:    0% | 653MB
483, gpu_percent:    0% | 653MB
484, gpu_percent:    0% | 653MB
485, gpu_percent:    0% | 653MB
486, gpu_percent:    0% | 653MB
487, gpu_percent:    0% | 653MB
488, gpu_percent:    0% | 653MB
489, gpu_percent:    0% | 653MB
490, gpu_percent:    0% | 653MB
491, gpu_percent:    0% | 653MB
492, gpu_percent:    0% | 653MB
493, gpu_percent:    0% | 653MB
494, gpu_percent:    0% | 653MB
495, gpu_percent:    0% | 653MB
496, gpu_percent:    0% | 653MB
497, gpu_percent:    0% | 653MB
498, gpu_percent:    0% | 653MB
499, gpu_percent:    0% | 653MB
500, gpu_percent:    0% | 653MB
501, gpu_percent:    0% | 653MB
502, gpu_percent:    0% | 653MB
503, gpu_percent:    0% | 653MB
504, gpu_percent:    0% | 653MB
505, gpu_percent:    0% | 653MB
506, gpu_percent:    0% | 653MB
507, gpu_percent:    0% | 653MB
508, gpu_percent:    0% | 653MB
509, gpu_percent:    0% | 653MB
510, gpu_percent:    0% | 653MB
511, gpu_percent:    0% | 653MB
512, gpu_percent:    0% | 653MB
513, gpu_percent:    0% | 653MB
514, gpu_percent:    0% | 653MB
515, gpu_percent:    0% | 653MB
516, gpu_percent:    0% | 653MB
517, gpu_percent:    0% | 653MB
518, gpu_percent:    0% | 653MB
519, gpu_percent:    0% | 653MB
520, gpu_percent:    0% | 653MB
521, gpu_percent:    0% | 653MB
522, gpu_percent:    0% | 653MB
523, gpu_percent:    0% | 653MB
524, gpu_percent:    0% | 653MB
525, gpu_percent:    0% | 653MB
526, gpu_percent:    0% | 653MB
527, gpu_percent:    0% | 653MB
528, gpu_percent:    0% | 653MB
529, gpu_percent:    0% | 653MB
530, gpu_percent:    0% | 653MB
531, gpu_percent:    0% | 653MB
532, gpu_percent:    0% | 653MB
533, gpu_percent:    0% | 653MB
534, gpu_percent:    0% | 653MB
535, gpu_percent:    0% | 653MB
536, gpu_percent:    0% | 653MB
537, gpu_percent:    0% | 653MB
538, gpu_percent:    0% | 653MB
539, gpu_percent:    0% | 653MB
540, gpu_percent:    0% | 653MB
541, gpu_percent:    0% | 653MB
542, gpu_percent:    0% | 653MB
543, gpu_percent:    0% | 653MB
544, gpu_percent:    0% | 653MB
545, gpu_percent:    0% | 653MB
546, gpu_percent:    0% | 653MB
547, gpu_percent:    0% | 653MB
548, gpu_percent:    0% | 653MB
549, gpu_percent:    0% | 653MB
550, gpu_percent:    0% | 653MB
551, gpu_percent:    0% | 653MB
552, gpu_percent:    0% | 653MB
553, gpu_percent:    0% | 653MB
554, gpu_percent:    0% | 653MB
555, gpu_percent:    0% | 653MB
556, gpu_percent:    0% | 653MB
557, gpu_percent:    0% | 653MB
558, gpu_percent:    0% | 653MB
559, gpu_percent:    0% | 653MB
560, gpu_percent:    0% | 653MB
561, gpu_percent:    0% | 653MB
562, gpu_percent:    0% | 653MB
563, gpu_percent:    0% | 653MB
564, gpu_percent:    0% | 653MB
565, gpu_percent:    0% | 653MB
566, gpu_percent:    0% | 653MB
567, gpu_percent:    0% | 653MB
568, gpu_percent:    0% | 653MB
569, gpu_percent:    0% | 653MB
570, gpu_percent:    0% | 653MB
571, gpu_percent:    0% | 653MB
572, gpu_percent:    0% | 653MB
573, gpu_percent:    0% | 653MB
574, gpu_percent:    0% | 653MB
575, gpu_percent:    0% | 653MB
576, gpu_percent:    0% | 653MB
577, gpu_percent:    0% | 653MB
578, gpu_percent:    0% | 653MB
579, gpu_percent:    0% | 653MB
580, gpu_percent:    0% | 653MB
581, gpu_percent:    0% | 653MB
582, gpu_percent:    0% | 653MB
583, gpu_percent:    0% | 653MB
584, gpu_percent:    0% | 653MB
585, gpu_percent:    0% | 653MB
586, gpu_percent:    0% | 653MB
587, gpu_percent:    0% | 653MB
588, gpu_percent:    0% | 653MB
589, gpu_percent:    0% | 653MB
590, gpu_percent:    0% | 653MB
591, gpu_percent:    0% | 653MB
592, gpu_percent:    0% | 653MB
593, gpu_percent:    0% | 653MB
594, gpu_percent:    0% | 653MB
595, gpu_percent:    0% | 653MB
596, gpu_percent:    0% | 653MB
597, gpu_percent:    0% | 653MB
598, gpu_percent:    0% | 653MB
599, gpu_percent:    0% | 653MB
600, gpu_percent:    0% | 653MB
601, gpu_percent:    0% | 653MB
602, gpu_percent:    0% | 653MB
603, gpu_percent:    0% | 653MB
604, gpu_percent:    0% | 653MB
605, gpu_percent:    0% | 653MB
606, gpu_percent:    0% | 653MB
607, gpu_percent:    0% | 653MB
