1, gpu_percent:    7% | 465MB
59, gpu_percent:   59% | 647MB
60, gpu_percent:   59% | 647MB
61, gpu_percent:   14% | 647MB
62, gpu_percent:   14% | 647MB
63, gpu_percent:   15% | 647MB
64, gpu_percent:   16% | 647MB
65, gpu_percent:   16% | 647MB
66, gpu_percent:   14% | 647MB
67, gpu_percent:   16% | 647MB
68, gpu_percent:   16% | 647MB
69, gpu_percent:   15% | 647MB
70, gpu_percent:   17% | 647MB
71, gpu_percent:   17% | 647MB
72, gpu_percent:   16% | 647MB
73, gpu_percent:   16% | 647MB
74, gpu_percent:   15% | 647MB
75, gpu_percent:   16% | 647MB
76, gpu_percent:   15% | 647MB
77, gpu_percent:   16% | 647MB
78, gpu_percent:   16% | 647MB
79, gpu_percent:   15% | 647MB
80, gpu_percent:   60% | 647MB
81, gpu_percent:   56% | 647MB
82, gpu_percent:   63% | 647MB
83, gpu_percent:   61% | 647MB
84, gpu_percent:   61% | 647MB
85, gpu_percent:   62% | 647MB
86, gpu_percent:   63% | 647MB
87, gpu_percent:   13% | 647MB
88, gpu_percent:   13% | 647MB
89, gpu_percent:   13% | 647MB
90, gpu_percent:   14% | 647MB
91, gpu_percent:   14% | 647MB
92, gpu_percent:   13% | 647MB
93, gpu_percent:   12% | 647MB
94, gpu_percent:   13% | 647MB
95, gpu_percent:   13% | 647MB
96, gpu_percent:   14% | 647MB
97, gpu_percent:   13% | 647MB
98, gpu_percent:   13% | 647MB
99, gpu_percent:   13% | 647MB
100, gpu_percent:   13% | 647MB
101, gpu_percent:   13% | 647MB
102, gpu_percent:   13% | 647MB
103, gpu_percent:   13% | 647MB
104, gpu_percent:   13% | 647MB
105, gpu_percent:   13% | 647MB
106, gpu_percent:   59% | 647MB
107, gpu_percent:   60% | 647MB
108, gpu_percent:   58% | 647MB
109, gpu_percent:   62% | 647MB
110, gpu_percent:   59% | 647MB
111, gpu_percent:   58% | 647MB
112, gpu_percent:   59% | 647MB
113, gpu_percent:   13% | 647MB
114, gpu_percent:   14% | 647MB
115, gpu_percent:   13% | 647MB
116, gpu_percent:   15% | 647MB
117, gpu_percent:   16% | 647MB
118, gpu_percent:   16% | 647MB
119, gpu_percent:   16% | 647MB
120, gpu_percent:   15% | 647MB
121, gpu_percent:   15% | 647MB
122, gpu_percent:   15% | 647MB
123, gpu_percent:   16% | 647MB
124, gpu_percent:   14% | 647MB
125, gpu_percent:   16% | 647MB
126, gpu_percent:   16% | 647MB
127, gpu_percent:   14% | 647MB
128, gpu_percent:   16% | 647MB
129, gpu_percent:   16% | 647MB
130, gpu_percent:   16% | 647MB
131, gpu_percent:   16% | 647MB
132, gpu_percent:   59% | 647MB
133, gpu_percent:   59% | 647MB
134, gpu_percent:   59% | 647MB
135, gpu_percent:   59% | 647MB
136, gpu_percent:   59% | 647MB
137, gpu_percent:   59% | 647MB
138, gpu_percent:   57% | 647MB
139, gpu_percent:   13% | 647MB
140, gpu_percent:   13% | 647MB
141, gpu_percent:   13% | 647MB
142, gpu_percent:   13% | 647MB
143, gpu_percent:   12% | 647MB
144, gpu_percent:   13% | 647MB
145, gpu_percent:   13% | 647MB
146, gpu_percent:   13% | 647MB
147, gpu_percent:   13% | 647MB
148, gpu_percent:   13% | 647MB
149, gpu_percent:   13% | 647MB
150, gpu_percent:   14% | 647MB
151, gpu_percent:   14% | 647MB
152, gpu_percent:   13% | 647MB
153, gpu_percent:   14% | 647MB
154, gpu_percent:   13% | 647MB
155, gpu_percent:   13% | 647MB
156, gpu_percent:   14% | 647MB
157, gpu_percent:   13% | 647MB
158, gpu_percent:   57% | 647MB
159, gpu_percent:   58% | 647MB
160, gpu_percent:   62% | 647MB
161, gpu_percent:   59% | 647MB
162, gpu_percent:   59% | 647MB
163, gpu_percent:   60% | 647MB
164, gpu_percent:   62% | 647MB
165, gpu_percent:   13% | 647MB
166, gpu_percent:   13% | 647MB
167, gpu_percent:   13% | 647MB
168, gpu_percent:   16% | 647MB
169, gpu_percent:   16% | 647MB
170, gpu_percent:   16% | 647MB
171, gpu_percent:   15% | 647MB
172, gpu_percent:   16% | 647MB
173, gpu_percent:   15% | 647MB
174, gpu_percent:   16% | 647MB
175, gpu_percent:   16% | 647MB
176, gpu_percent:   16% | 647MB
177, gpu_percent:   16% | 647MB
178, gpu_percent:   15% | 647MB
179, gpu_percent:   16% | 647MB
180, gpu_percent:   16% | 647MB
181, gpu_percent:   15% | 647MB
182, gpu_percent:   16% | 647MB
183, gpu_percent:   15% | 647MB
184, gpu_percent:   58% | 647MB
185, gpu_percent:   59% | 647MB
186, gpu_percent:   53% | 647MB
187, gpu_percent:   54% | 647MB
188, gpu_percent:   61% | 647MB
189, gpu_percent:   59% | 647MB
190, gpu_percent:   63% | 647MB
191, gpu_percent:   13% | 647MB
192, gpu_percent:   14% | 647MB
193, gpu_percent:   13% | 647MB
194, gpu_percent:   13% | 647MB
195, gpu_percent:   13% | 647MB
196, gpu_percent:   13% | 647MB
197, gpu_percent:   14% | 647MB
198, gpu_percent:   13% | 647MB
199, gpu_percent:   12% | 647MB
200, gpu_percent:   13% | 647MB
201, gpu_percent:   13% | 647MB
202, gpu_percent:   13% | 647MB
203, gpu_percent:   13% | 647MB
204, gpu_percent:   14% | 647MB
205, gpu_percent:   13% | 647MB
206, gpu_percent:   13% | 647MB
207, gpu_percent:   13% | 647MB
208, gpu_percent:   13% | 647MB
209, gpu_percent:   14% | 647MB
210, gpu_percent:   59% | 647MB
211, gpu_percent:   58% | 647MB
212, gpu_percent:   60% | 647MB
213, gpu_percent:   59% | 647MB
214, gpu_percent:   60% | 647MB
215, gpu_percent:   57% | 647MB
216, gpu_percent:   59% | 647MB
217, gpu_percent:   13% | 647MB
218, gpu_percent:   13% | 647MB
219, gpu_percent:   14% | 647MB
220, gpu_percent:   16% | 647MB
221, gpu_percent:   13% | 647MB
222, gpu_percent:   14% | 647MB
223, gpu_percent:   14% | 647MB
224, gpu_percent:   13% | 647MB
225, gpu_percent:   14% | 647MB
226, gpu_percent:   13% | 647MB
227, gpu_percent:   13% | 647MB
228, gpu_percent:   13% | 647MB
229, gpu_percent:   14% | 647MB
230, gpu_percent:   13% | 647MB
231, gpu_percent:   15% | 647MB
232, gpu_percent:   15% | 647MB
233, gpu_percent:   14% | 647MB
234, gpu_percent:   15% | 647MB
235, gpu_percent:   15% | 647MB
236, gpu_percent:   16% | 647MB
237, gpu_percent:   16% | 647MB
238, gpu_percent:   57% | 647MB
239, gpu_percent:   58% | 647MB
240, gpu_percent:   61% | 647MB
241, gpu_percent:   58% | 647MB
242, gpu_percent:   57% | 647MB
243, gpu_percent:   59% | 647MB
244, gpu_percent:   58% | 647MB
245, gpu_percent:   12% | 647MB
246, gpu_percent:   12% | 647MB
247, gpu_percent:   13% | 647MB
248, gpu_percent:   13% | 647MB
249, gpu_percent:   13% | 647MB
250, gpu_percent:   14% | 647MB
251, gpu_percent:   13% | 647MB
252, gpu_percent:   13% | 647MB
253, gpu_percent:   13% | 647MB
254, gpu_percent:   12% | 647MB
255, gpu_percent:   13% | 647MB
256, gpu_percent:   13% | 647MB
257, gpu_percent:   13% | 647MB
258, gpu_percent:   13% | 647MB
259, gpu_percent:   14% | 647MB
260, gpu_percent:   13% | 647MB
261, gpu_percent:   13% | 647MB
262, gpu_percent:   14% | 647MB
263, gpu_percent:   12% | 647MB
264, gpu_percent:   62% | 647MB
265, gpu_percent:   59% | 647MB
266, gpu_percent:   58% | 647MB
267, gpu_percent:   59% | 647MB
268, gpu_percent:   58% | 647MB
269, gpu_percent:   59% | 647MB
270, gpu_percent:   59% | 647MB
271, gpu_percent:   13% | 647MB
272, gpu_percent:   13% | 647MB
273, gpu_percent:   13% | 647MB
274, gpu_percent:   14% | 647MB
275, gpu_percent:   13% | 647MB
276, gpu_percent:   13% | 647MB
277, gpu_percent:   13% | 647MB
278, gpu_percent:   13% | 647MB
279, gpu_percent:   14% | 647MB
280, gpu_percent:   14% | 647MB
281, gpu_percent:   13% | 647MB
282, gpu_percent:   12% | 647MB
283, gpu_percent:   12% | 647MB
284, gpu_percent:   14% | 647MB
285, gpu_percent:   12% | 647MB
286, gpu_percent:   12% | 647MB
287, gpu_percent:   13% | 647MB
288, gpu_percent:   13% | 647MB
289, gpu_percent:   13% | 647MB
290, gpu_percent:   56% | 647MB
291, gpu_percent:   58% | 647MB
292, gpu_percent:   59% | 647MB
293, gpu_percent:   59% | 647MB
294, gpu_percent:   57% | 647MB
295, gpu_percent:   59% | 647MB
296, gpu_percent:   60% | 647MB
297, gpu_percent:   16% | 647MB
298, gpu_percent:   13% | 647MB
299, gpu_percent:   14% | 647MB
300, gpu_percent:   14% | 647MB
301, gpu_percent:   14% | 647MB
302, gpu_percent:   13% | 647MB
303, gpu_percent:   13% | 647MB
304, gpu_percent:   13% | 647MB
305, gpu_percent:   13% | 647MB
306, gpu_percent:   13% | 647MB
307, gpu_percent:   13% | 647MB
308, gpu_percent:   16% | 647MB
309, gpu_percent:   15% | 647MB
310, gpu_percent:   15% | 647MB
311, gpu_percent:   16% | 647MB
312, gpu_percent:   16% | 647MB
313, gpu_percent:   14% | 647MB
314, gpu_percent:   15% | 647MB
315, gpu_percent:   15% | 647MB
316, gpu_percent:   60% | 647MB
317, gpu_percent:   58% | 647MB
318, gpu_percent:   61% | 647MB
319, gpu_percent:   58% | 647MB
320, gpu_percent:   59% | 647MB
321, gpu_percent:   56% | 647MB
322, gpu_percent:   59% | 647MB
323, gpu_percent:   42% | 647MB
324, gpu_percent:   13% | 647MB
325, gpu_percent:   13% | 647MB
326, gpu_percent:   14% | 647MB
327, gpu_percent:   14% | 647MB
328, gpu_percent:   13% | 647MB
329, gpu_percent:   14% | 647MB
330, gpu_percent:   14% | 647MB
331, gpu_percent:   14% | 647MB
332, gpu_percent:   13% | 647MB
333, gpu_percent:   13% | 647MB
334, gpu_percent:   13% | 647MB
335, gpu_percent:   14% | 647MB
336, gpu_percent:   13% | 647MB
337, gpu_percent:   13% | 647MB
338, gpu_percent:   13% | 647MB
339, gpu_percent:   13% | 647MB
340, gpu_percent:   13% | 647MB
341, gpu_percent:   13% | 647MB
342, gpu_percent:   57% | 647MB
343, gpu_percent:   60% | 647MB
344, gpu_percent:   59% | 647MB
345, gpu_percent:   59% | 647MB
346, gpu_percent:   58% | 647MB
347, gpu_percent:   50% | 647MB
348, gpu_percent:   59% | 647MB
349, gpu_percent:   48% | 647MB
350, gpu_percent:   13% | 647MB
351, gpu_percent:   14% | 647MB
352, gpu_percent:   16% | 647MB
353, gpu_percent:   16% | 647MB
354, gpu_percent:   16% | 647MB
355, gpu_percent:   16% | 647MB
356, gpu_percent:   16% | 647MB
357, gpu_percent:   14% | 647MB
358, gpu_percent:   15% | 647MB
359, gpu_percent:   16% | 647MB
360, gpu_percent:   16% | 647MB
361, gpu_percent:   16% | 647MB
362, gpu_percent:   16% | 647MB
363, gpu_percent:   16% | 647MB
364, gpu_percent:   17% | 647MB
365, gpu_percent:   15% | 647MB
366, gpu_percent:   15% | 647MB
367, gpu_percent:   16% | 647MB
368, gpu_percent:   66% | 647MB
369, gpu_percent:   59% | 647MB
370, gpu_percent:   56% | 647MB
371, gpu_percent:   57% | 647MB
372, gpu_percent:   59% | 647MB
373, gpu_percent:   59% | 647MB
374, gpu_percent:   59% | 647MB
375, gpu_percent:   59% | 647MB
376, gpu_percent:   13% | 647MB
377, gpu_percent:   12% | 647MB
378, gpu_percent:   14% | 647MB
379, gpu_percent:   13% | 647MB
380, gpu_percent:   13% | 647MB
381, gpu_percent:   13% | 647MB
382, gpu_percent:   13% | 647MB
383, gpu_percent:   13% | 647MB
384, gpu_percent:   14% | 647MB
385, gpu_percent:   13% | 647MB
386, gpu_percent:   12% | 647MB
387, gpu_percent:   13% | 647MB
388, gpu_percent:   14% | 647MB
389, gpu_percent:   14% | 647MB
390, gpu_percent:   14% | 647MB
391, gpu_percent:   12% | 647MB
392, gpu_percent:   14% | 647MB
393, gpu_percent:   12% | 647MB
394, gpu_percent:   28% | 647MB
395, gpu_percent:   59% | 647MB
396, gpu_percent:   59% | 647MB
397, gpu_percent:   58% | 647MB
398, gpu_percent:   59% | 647MB
399, gpu_percent:   62% | 647MB
400, gpu_percent:   61% | 647MB
401, gpu_percent:   60% | 647MB
402, gpu_percent:   13% | 647MB
403, gpu_percent:   13% | 647MB
404, gpu_percent:   15% | 647MB
405, gpu_percent:   17% | 647MB
406, gpu_percent:   16% | 647MB
407, gpu_percent:   14% | 647MB
408, gpu_percent:   16% | 647MB
409, gpu_percent:   14% | 647MB
410, gpu_percent:   18% | 647MB
411, gpu_percent:   16% | 647MB
412, gpu_percent:   15% | 647MB
413, gpu_percent:   16% | 647MB
414, gpu_percent:   15% | 647MB
415, gpu_percent:   17% | 647MB
416, gpu_percent:   15% | 647MB
417, gpu_percent:   15% | 647MB
418, gpu_percent:   16% | 647MB
419, gpu_percent:   16% | 647MB
420, gpu_percent:   17% | 647MB
421, gpu_percent:   60% | 647MB
422, gpu_percent:   63% | 647MB
423, gpu_percent:   60% | 647MB
424, gpu_percent:   59% | 647MB
425, gpu_percent:   59% | 647MB
426, gpu_percent:   62% | 647MB
427, gpu_percent:   57% | 647MB
428, gpu_percent:   14% | 647MB
429, gpu_percent:   13% | 647MB
430, gpu_percent:   13% | 647MB
431, gpu_percent:   13% | 647MB
432, gpu_percent:   13% | 647MB
433, gpu_percent:   13% | 647MB
434, gpu_percent:   13% | 647MB
435, gpu_percent:   13% | 647MB
436, gpu_percent:   13% | 647MB
437, gpu_percent:   14% | 647MB
438, gpu_percent:   13% | 647MB
439, gpu_percent:   12% | 647MB
440, gpu_percent:   13% | 647MB
441, gpu_percent:   14% | 647MB
442, gpu_percent:   12% | 647MB
443, gpu_percent:   12% | 647MB
444, gpu_percent:   14% | 647MB
445, gpu_percent:   13% | 647MB
446, gpu_percent:   19% | 647MB
447, gpu_percent:   58% | 647MB
448, gpu_percent:   60% | 647MB
449, gpu_percent:   59% | 647MB
450, gpu_percent:   60% | 647MB
451, gpu_percent:   59% | 647MB
452, gpu_percent:   59% | 647MB
453, gpu_percent:   59% | 647MB
454, gpu_percent:   14% | 647MB
455, gpu_percent:   13% | 647MB
456, gpu_percent:   15% | 647MB
457, gpu_percent:   17% | 647MB
458, gpu_percent:   16% | 647MB
459, gpu_percent:   16% | 647MB
460, gpu_percent:   17% | 647MB
461, gpu_percent:   16% | 647MB
462, gpu_percent:   15% | 647MB
463, gpu_percent:   15% | 647MB
464, gpu_percent:   15% | 647MB
465, gpu_percent:   16% | 647MB
466, gpu_percent:   15% | 647MB
467, gpu_percent:   15% | 647MB
468, gpu_percent:   15% | 647MB
469, gpu_percent:   15% | 647MB
470, gpu_percent:   16% | 647MB
471, gpu_percent:   15% | 647MB
472, gpu_percent:   16% | 647MB
473, gpu_percent:   58% | 647MB
474, gpu_percent:   55% | 647MB
475, gpu_percent:   59% | 647MB
476, gpu_percent:   57% | 647MB
477, gpu_percent:   53% | 647MB
478, gpu_percent:   65% | 647MB
479, gpu_percent:   58% | 647MB
480, gpu_percent:   13% | 647MB
481, gpu_percent:   13% | 647MB
482, gpu_percent:   13% | 647MB
483, gpu_percent:   13% | 647MB
484, gpu_percent:   13% | 647MB
485, gpu_percent:   13% | 647MB
486, gpu_percent:   12% | 647MB
487, gpu_percent:   14% | 647MB
488, gpu_percent:   13% | 647MB
489, gpu_percent:   13% | 647MB
490, gpu_percent:   12% | 647MB
491, gpu_percent:   12% | 647MB
492, gpu_percent:   12% | 647MB
493, gpu_percent:   14% | 647MB
494, gpu_percent:   13% | 647MB
495, gpu_percent:   14% | 647MB
496, gpu_percent:   13% | 647MB
497, gpu_percent:   13% | 647MB
498, gpu_percent:   14% | 647MB
499, gpu_percent:   54% | 647MB
500, gpu_percent:   59% | 647MB
501, gpu_percent:   64% | 647MB
502, gpu_percent:   60% | 647MB
503, gpu_percent:   61% | 647MB
504, gpu_percent:   52% | 647MB
505, gpu_percent:   59% | 647MB
506, gpu_percent:   14% | 647MB
507, gpu_percent:   13% | 647MB
508, gpu_percent:   13% | 647MB
509, gpu_percent:   16% | 647MB
510, gpu_percent:   15% | 647MB
511, gpu_percent:   14% | 647MB
512, gpu_percent:   16% | 647MB
513, gpu_percent:   16% | 647MB
514, gpu_percent:   16% | 647MB
515, gpu_percent:   16% | 647MB
516, gpu_percent:   15% | 647MB
517, gpu_percent:   16% | 647MB
518, gpu_percent:   15% | 647MB
519, gpu_percent:   16% | 647MB
520, gpu_percent:   17% | 647MB
521, gpu_percent:   15% | 647MB
522, gpu_percent:   15% | 647MB
523, gpu_percent:   15% | 647MB
524, gpu_percent:   15% | 647MB
525, gpu_percent:   58% | 647MB
526, gpu_percent:   59% | 647MB
527, gpu_percent:   56% | 647MB
528, gpu_percent:   54% | 647MB
529, gpu_percent:   56% | 647MB
530, gpu_percent:   55% | 647MB
531, gpu_percent:   54% | 647MB
532, gpu_percent:   12% | 647MB
533, gpu_percent:   12% | 647MB
534, gpu_percent:   11% | 647MB
535, gpu_percent:   12% | 647MB
536, gpu_percent:   10% | 647MB
537, gpu_percent:   12% | 647MB
538, gpu_percent:   13% | 647MB
539, gpu_percent:   12% | 647MB
540, gpu_percent:   12% | 647MB
541, gpu_percent:   12% | 647MB
542, gpu_percent:   13% | 647MB
543, gpu_percent:   13% | 647MB
544, gpu_percent:   13% | 647MB
545, gpu_percent:   13% | 647MB
546, gpu_percent:   14% | 647MB
547, gpu_percent:   13% | 647MB
548, gpu_percent:   13% | 647MB
549, gpu_percent:   13% | 647MB
550, gpu_percent:   13% | 647MB
551, gpu_percent:   13% | 647MB
552, gpu_percent:   58% | 647MB
553, gpu_percent:   58% | 647MB
554, gpu_percent:   59% | 647MB
555, gpu_percent:   59% | 647MB
556, gpu_percent:   58% | 647MB
557, gpu_percent:   59% | 647MB
558, gpu_percent:   60% | 647MB
559, gpu_percent:    8% | 647MB
560, gpu_percent:   13% | 647MB
561, gpu_percent:   14% | 647MB
562, gpu_percent:   16% | 647MB
563, gpu_percent:   16% | 647MB
564, gpu_percent:   15% | 647MB
565, gpu_percent:   15% | 647MB
566, gpu_percent:   16% | 647MB
567, gpu_percent:   16% | 647MB
568, gpu_percent:   17% | 647MB
569, gpu_percent:   16% | 647MB
570, gpu_percent:   15% | 647MB
571, gpu_percent:   16% | 647MB
572, gpu_percent:   16% | 647MB
573, gpu_percent:   14% | 647MB
574, gpu_percent:   15% | 647MB
575, gpu_percent:   16% | 647MB
576, gpu_percent:   14% | 647MB
577, gpu_percent:   16% | 647MB
578, gpu_percent:   52% | 647MB
579, gpu_percent:   59% | 647MB
580, gpu_percent:   59% | 647MB
581, gpu_percent:   58% | 647MB
582, gpu_percent:   55% | 647MB
583, gpu_percent:   61% | 647MB
584, gpu_percent:   58% | 647MB
585, gpu_percent:   38% | 647MB
586, gpu_percent:   12% | 647MB
587, gpu_percent:   14% | 647MB
588, gpu_percent:   14% | 647MB
589, gpu_percent:   14% | 647MB
590, gpu_percent:   13% | 647MB
591, gpu_percent:   14% | 647MB
592, gpu_percent:   13% | 647MB
593, gpu_percent:   13% | 647MB
594, gpu_percent:   13% | 647MB
595, gpu_percent:   13% | 647MB
596, gpu_percent:   14% | 647MB
597, gpu_percent:   14% | 647MB
598, gpu_percent:   13% | 647MB
599, gpu_percent:   13% | 647MB
600, gpu_percent:   13% | 647MB
601, gpu_percent:   14% | 647MB
602, gpu_percent:   13% | 647MB
603, gpu_percent:   13% | 647MB
604, gpu_percent:   64% | 647MB
605, gpu_percent:   63% | 647MB
606, gpu_percent:   59% | 647MB
607, gpu_percent:   59% | 647MB
608, gpu_percent:   59% | 647MB
609, gpu_percent:   62% | 647MB
610, gpu_percent:   57% | 647MB
611, gpu_percent:   32% | 647MB
612, gpu_percent:   12% | 647MB
613, gpu_percent:   13% | 647MB
614, gpu_percent:   14% | 647MB
615, gpu_percent:   15% | 647MB
616, gpu_percent:   15% | 647MB
617, gpu_percent:   14% | 647MB
618, gpu_percent:   15% | 647MB
619, gpu_percent:   15% | 647MB
620, gpu_percent:   16% | 647MB
621, gpu_percent:   16% | 647MB
622, gpu_percent:   16% | 647MB
623, gpu_percent:   17% | 647MB
624, gpu_percent:   16% | 647MB
625, gpu_percent:   16% | 647MB
626, gpu_percent:   16% | 647MB
627, gpu_percent:   16% | 647MB
628, gpu_percent:   15% | 647MB
629, gpu_percent:   15% | 647MB
630, gpu_percent:   63% | 647MB
631, gpu_percent:   60% | 647MB
632, gpu_percent:   59% | 647MB
633, gpu_percent:   60% | 647MB
634, gpu_percent:   58% | 647MB
635, gpu_percent:   59% | 647MB
636, gpu_percent:   66% | 647MB
637, gpu_percent:   22% | 647MB
638, gpu_percent:   12% | 647MB
639, gpu_percent:   13% | 647MB
640, gpu_percent:   13% | 647MB
641, gpu_percent:   12% | 647MB
642, gpu_percent:   13% | 647MB
643, gpu_percent:   13% | 647MB
644, gpu_percent:   13% | 647MB
645, gpu_percent:   13% | 647MB
646, gpu_percent:   13% | 647MB
647, gpu_percent:   13% | 647MB
648, gpu_percent:   13% | 647MB
649, gpu_percent:   13% | 647MB
650, gpu_percent:   13% | 647MB
651, gpu_percent:   13% | 647MB
652, gpu_percent:   13% | 647MB
653, gpu_percent:   14% | 647MB
654, gpu_percent:   14% | 647MB
655, gpu_percent:   13% | 647MB
656, gpu_percent:   54% | 647MB
657, gpu_percent:   59% | 647MB
658, gpu_percent:   59% | 647MB
659, gpu_percent:   60% | 647MB
660, gpu_percent:   61% | 647MB
661, gpu_percent:   61% | 647MB
662, gpu_percent:   60% | 647MB
663, gpu_percent:   19% | 647MB
664, gpu_percent:   11% | 647MB
665, gpu_percent:   14% | 647MB
666, gpu_percent:   15% | 647MB
667, gpu_percent:   15% | 647MB
668, gpu_percent:   16% | 647MB
669, gpu_percent:   16% | 647MB
670, gpu_percent:   16% | 647MB
671, gpu_percent:   15% | 647MB
672, gpu_percent:   16% | 647MB
673, gpu_percent:   15% | 647MB
674, gpu_percent:   16% | 647MB
675, gpu_percent:   15% | 647MB
676, gpu_percent:   15% | 647MB
677, gpu_percent:   15% | 647MB
678, gpu_percent:   16% | 647MB
679, gpu_percent:   16% | 647MB
680, gpu_percent:   16% | 647MB
681, gpu_percent:   16% | 647MB
682, gpu_percent:   50% | 647MB
683, gpu_percent:   60% | 647MB
684, gpu_percent:   59% | 647MB
685, gpu_percent:   59% | 647MB
686, gpu_percent:   59% | 647MB
687, gpu_percent:   59% | 647MB
688, gpu_percent:   59% | 647MB
689, gpu_percent:   61% | 647MB
690, gpu_percent:   13% | 647MB
691, gpu_percent:   13% | 647MB
692, gpu_percent:   13% | 647MB
693, gpu_percent:   13% | 647MB
694, gpu_percent:   13% | 647MB
695, gpu_percent:   14% | 647MB
696, gpu_percent:   13% | 647MB
697, gpu_percent:   13% | 647MB
698, gpu_percent:   13% | 647MB
699, gpu_percent:   13% | 647MB
700, gpu_percent:   13% | 647MB
701, gpu_percent:   13% | 647MB
702, gpu_percent:   13% | 647MB
703, gpu_percent:   13% | 647MB
704, gpu_percent:   13% | 647MB
705, gpu_percent:   13% | 647MB
706, gpu_percent:   13% | 647MB
707, gpu_percent:   13% | 647MB
708, gpu_percent:   11% | 647MB
709, gpu_percent:   60% | 647MB
710, gpu_percent:   59% | 647MB
711, gpu_percent:   61% | 647MB
712, gpu_percent:   59% | 647MB
713, gpu_percent:   59% | 647MB
714, gpu_percent:   61% | 647MB
715, gpu_percent:   61% | 647MB
716, gpu_percent:   13% | 647MB
717, gpu_percent:   13% | 647MB
718, gpu_percent:   14% | 647MB
719, gpu_percent:   16% | 647MB
720, gpu_percent:   15% | 647MB
721, gpu_percent:   17% | 647MB
722, gpu_percent:   15% | 647MB
723, gpu_percent:   16% | 647MB
724, gpu_percent:   16% | 647MB
725, gpu_percent:   14% | 647MB
726, gpu_percent:   15% | 647MB
727, gpu_percent:   14% | 647MB
728, gpu_percent:   16% | 647MB
729, gpu_percent:   15% | 647MB
730, gpu_percent:   15% | 647MB
731, gpu_percent:   15% | 647MB
732, gpu_percent:   15% | 647MB
733, gpu_percent:   15% | 647MB
734, gpu_percent:   16% | 647MB
735, gpu_percent:   61% | 647MB
736, gpu_percent:   58% | 647MB
737, gpu_percent:   65% | 647MB
738, gpu_percent:   58% | 647MB
739, gpu_percent:   59% | 647MB
740, gpu_percent:   59% | 647MB
741, gpu_percent:   63% | 647MB
742, gpu_percent:   13% | 647MB
743, gpu_percent:   14% | 647MB
744, gpu_percent:   13% | 647MB
745, gpu_percent:   13% | 647MB
746, gpu_percent:   14% | 647MB
747, gpu_percent:   14% | 647MB
748, gpu_percent:   14% | 647MB
749, gpu_percent:   14% | 647MB
750, gpu_percent:   13% | 647MB
751, gpu_percent:   13% | 647MB
752, gpu_percent:   13% | 647MB
753, gpu_percent:   13% | 647MB
754, gpu_percent:   13% | 647MB
755, gpu_percent:   14% | 647MB
756, gpu_percent:   13% | 647MB
757, gpu_percent:   13% | 647MB
758, gpu_percent:   13% | 647MB
759, gpu_percent:   13% | 647MB
760, gpu_percent:   12% | 647MB
761, gpu_percent:   59% | 647MB
762, gpu_percent:   60% | 647MB
763, gpu_percent:   61% | 647MB
764, gpu_percent:   62% | 647MB
765, gpu_percent:   60% | 647MB
766, gpu_percent:   66% | 647MB
767, gpu_percent:   58% | 647MB
768, gpu_percent:   13% | 647MB
769, gpu_percent:   12% | 647MB
770, gpu_percent:   16% | 647MB
771, gpu_percent:   15% | 647MB
772, gpu_percent:   15% | 647MB
773, gpu_percent:   17% | 647MB
774, gpu_percent:   15% | 647MB
775, gpu_percent:   16% | 647MB
776, gpu_percent:   15% | 647MB
