1, gpu_percent:    6% | 513MB
156, gpu_percent:   13% | 595MB
157, gpu_percent:   14% | 595MB
158, gpu_percent:   13% | 595MB
159, gpu_percent:   14% | 595MB
160, gpu_percent:   15% | 595MB
161, gpu_percent:   14% | 595MB
162, gpu_percent:   14% | 595MB
163, gpu_percent:   14% | 595MB
164, gpu_percent:   14% | 595MB
165, gpu_percent:   14% | 595MB
166, gpu_percent:   15% | 595MB
167, gpu_percent:   62% | 595MB
168, gpu_percent:   63% | 595MB
169, gpu_percent:   63% | 595MB
170, gpu_percent:   63% | 595MB
171, gpu_percent:   62% | 595MB
172, gpu_percent:   12% | 595MB
173, gpu_percent:   11% | 595MB
174, gpu_percent:   12% | 595MB
175, gpu_percent:   12% | 595MB
176, gpu_percent:   13% | 595MB
177, gpu_percent:   13% | 595MB
178, gpu_percent:   11% | 595MB
179, gpu_percent:   11% | 595MB
180, gpu_percent:   12% | 595MB
181, gpu_percent:   12% | 595MB
182, gpu_percent:   12% | 595MB
183, gpu_percent:   12% | 595MB
184, gpu_percent:   13% | 595MB
185, gpu_percent:   13% | 595MB
186, gpu_percent:   13% | 595MB
187, gpu_percent:   13% | 595MB
188, gpu_percent:   12% | 595MB
189, gpu_percent:   12% | 595MB
190, gpu_percent:   62% | 595MB
191, gpu_percent:   61% | 595MB
192, gpu_percent:   62% | 595MB
193, gpu_percent:   63% | 595MB
194, gpu_percent:   64% | 595MB
195, gpu_percent:   12% | 595MB
196, gpu_percent:   11% | 595MB
197, gpu_percent:   12% | 595MB
198, gpu_percent:   13% | 595MB
199, gpu_percent:   13% | 595MB
200, gpu_percent:   14% | 595MB
201, gpu_percent:   15% | 595MB
202, gpu_percent:   14% | 595MB
203, gpu_percent:   15% | 595MB
204, gpu_percent:   15% | 595MB
205, gpu_percent:   14% | 595MB
206, gpu_percent:   14% | 595MB
207, gpu_percent:   14% | 595MB
208, gpu_percent:   15% | 595MB
209, gpu_percent:   14% | 595MB
210, gpu_percent:   13% | 595MB
211, gpu_percent:   14% | 595MB
212, gpu_percent:   14% | 595MB
213, gpu_percent:   68% | 595MB
214, gpu_percent:   63% | 595MB
215, gpu_percent:   63% | 595MB
216, gpu_percent:   64% | 595MB
217, gpu_percent:   63% | 595MB
218, gpu_percent:   66% | 595MB
219, gpu_percent:   12% | 595MB
220, gpu_percent:   10% | 595MB
221, gpu_percent:   12% | 595MB
222, gpu_percent:   12% | 595MB
223, gpu_percent:   12% | 595MB
224, gpu_percent:   13% | 595MB
225, gpu_percent:   13% | 595MB
226, gpu_percent:   12% | 595MB
227, gpu_percent:   12% | 595MB
228, gpu_percent:   12% | 595MB
229, gpu_percent:   13% | 595MB
230, gpu_percent:   12% | 595MB
231, gpu_percent:   12% | 595MB
232, gpu_percent:   12% | 595MB
233, gpu_percent:   12% | 595MB
234, gpu_percent:   12% | 595MB
235, gpu_percent:   13% | 595MB
236, gpu_percent:   16% | 595MB
237, gpu_percent:   61% | 595MB
238, gpu_percent:   64% | 595MB
239, gpu_percent:   66% | 595MB
240, gpu_percent:   63% | 595MB
241, gpu_percent:   64% | 595MB
242, gpu_percent:   12% | 595MB
243, gpu_percent:   13% | 595MB
244, gpu_percent:   12% | 595MB
245, gpu_percent:   15% | 595MB
246, gpu_percent:   15% | 595MB
247, gpu_percent:   15% | 595MB
248, gpu_percent:   15% | 595MB
249, gpu_percent:   14% | 595MB
250, gpu_percent:   14% | 595MB
251, gpu_percent:   14% | 595MB
252, gpu_percent:   13% | 595MB
253, gpu_percent:   14% | 595MB
254, gpu_percent:   13% | 595MB
255, gpu_percent:   15% | 595MB
256, gpu_percent:   14% | 595MB
257, gpu_percent:   14% | 595MB
258, gpu_percent:   14% | 595MB
259, gpu_percent:   14% | 595MB
260, gpu_percent:   65% | 595MB
261, gpu_percent:   65% | 595MB
262, gpu_percent:   61% | 595MB
263, gpu_percent:   63% | 595MB
264, gpu_percent:   63% | 595MB
265, gpu_percent:   62% | 595MB
266, gpu_percent:   12% | 595MB
267, gpu_percent:   12% | 595MB
268, gpu_percent:   12% | 595MB
269, gpu_percent:   11% | 595MB
270, gpu_percent:   12% | 595MB
271, gpu_percent:   12% | 595MB
272, gpu_percent:   13% | 595MB
273, gpu_percent:   12% | 595MB
274, gpu_percent:   12% | 595MB
275, gpu_percent:   12% | 595MB
276, gpu_percent:   13% | 595MB
277, gpu_percent:   12% | 595MB
278, gpu_percent:   12% | 595MB
279, gpu_percent:   12% | 595MB
280, gpu_percent:   11% | 595MB
281, gpu_percent:   13% | 595MB
282, gpu_percent:   12% | 595MB
283, gpu_percent:   55% | 595MB
284, gpu_percent:   62% | 595MB
285, gpu_percent:   59% | 595MB
286, gpu_percent:   62% | 595MB
287, gpu_percent:   64% | 595MB
288, gpu_percent:   66% | 595MB
289, gpu_percent:   12% | 595MB
290, gpu_percent:   12% | 595MB
291, gpu_percent:   12% | 595MB
292, gpu_percent:   15% | 595MB
293, gpu_percent:   14% | 595MB
294, gpu_percent:   14% | 595MB
295, gpu_percent:   14% | 595MB
296, gpu_percent:   15% | 595MB
297, gpu_percent:   13% | 595MB
298, gpu_percent:   14% | 595MB
299, gpu_percent:   13% | 595MB
300, gpu_percent:   14% | 595MB
301, gpu_percent:   13% | 595MB
302, gpu_percent:   14% | 595MB
303, gpu_percent:   15% | 595MB
304, gpu_percent:   15% | 595MB
305, gpu_percent:   14% | 595MB
306, gpu_percent:   15% | 595MB
307, gpu_percent:   65% | 595MB
308, gpu_percent:   61% | 595MB
309, gpu_percent:   63% | 595MB
310, gpu_percent:   57% | 595MB
311, gpu_percent:   64% | 595MB
312, gpu_percent:   44% | 595MB
313, gpu_percent:   13% | 595MB
314, gpu_percent:   12% | 595MB
315, gpu_percent:   12% | 595MB
316, gpu_percent:   13% | 595MB
317, gpu_percent:   12% | 595MB
318, gpu_percent:   12% | 595MB
319, gpu_percent:   13% | 595MB
320, gpu_percent:   13% | 595MB
321, gpu_percent:   13% | 595MB
322, gpu_percent:   12% | 595MB
323, gpu_percent:   11% | 595MB
324, gpu_percent:   12% | 595MB
325, gpu_percent:   12% | 595MB
326, gpu_percent:   12% | 595MB
327, gpu_percent:   12% | 595MB
328, gpu_percent:   12% | 595MB
329, gpu_percent:   12% | 595MB
330, gpu_percent:   45% | 595MB
331, gpu_percent:   64% | 595MB
332, gpu_percent:   61% | 595MB
333, gpu_percent:   66% | 595MB
334, gpu_percent:   62% | 595MB
335, gpu_percent:   64% | 595MB
336, gpu_percent:   11% | 595MB
337, gpu_percent:   12% | 595MB
338, gpu_percent:   12% | 595MB
339, gpu_percent:   14% | 595MB
340, gpu_percent:   14% | 595MB
341, gpu_percent:   13% | 595MB
342, gpu_percent:   13% | 595MB
343, gpu_percent:   12% | 595MB
344, gpu_percent:   12% | 595MB
345, gpu_percent:   12% | 595MB
346, gpu_percent:   14% | 595MB
347, gpu_percent:   13% | 595MB
348, gpu_percent:   13% | 595MB
349, gpu_percent:   13% | 595MB
350, gpu_percent:   13% | 595MB
351, gpu_percent:   12% | 595MB
352, gpu_percent:   14% | 595MB
353, gpu_percent:   13% | 595MB
354, gpu_percent:   14% | 595MB
355, gpu_percent:    0% | 595MB
356, gpu_percent:    0% | 595MB
357, gpu_percent:    0% | 595MB
358, gpu_percent:    0% | 595MB
359, gpu_percent:    0% | 595MB
360, gpu_percent:    0% | 595MB
361, gpu_percent:    0% | 595MB
362, gpu_percent:    0% | 595MB
363, gpu_percent:    0% | 595MB
364, gpu_percent:    0% | 595MB
365, gpu_percent:    0% | 595MB
366, gpu_percent:    0% | 595MB
367, gpu_percent:    0% | 595MB
368, gpu_percent:    0% | 595MB
369, gpu_percent:    0% | 595MB
370, gpu_percent:    0% | 595MB
371, gpu_percent:    0% | 595MB
372, gpu_percent:    0% | 595MB
373, gpu_percent:    0% | 595MB
374, gpu_percent:    0% | 595MB
375, gpu_percent:    0% | 595MB
376, gpu_percent:    0% | 595MB
377, gpu_percent:    0% | 595MB
378, gpu_percent:    0% | 595MB
379, gpu_percent:    0% | 595MB
380, gpu_percent:    0% | 595MB
381, gpu_percent:    0% | 595MB
382, gpu_percent:    0% | 595MB
383, gpu_percent:    0% | 595MB
384, gpu_percent:    0% | 595MB
385, gpu_percent:    0% | 595MB
386, gpu_percent:    0% | 595MB
387, gpu_percent:    0% | 595MB
388, gpu_percent:    0% | 595MB
389, gpu_percent:    0% | 595MB
390, gpu_percent:    0% | 595MB
391, gpu_percent:    0% | 595MB
392, gpu_percent:    0% | 595MB
393, gpu_percent:    0% | 595MB
394, gpu_percent:    0% | 595MB
395, gpu_percent:    0% | 595MB
396, gpu_percent:    0% | 595MB
397, gpu_percent:    0% | 595MB
398, gpu_percent:    0% | 595MB
399, gpu_percent:    0% | 595MB
400, gpu_percent:    0% | 595MB
401, gpu_percent:    0% | 595MB
