1, gpu_percent:    1% | 143MB
95, gpu_percent:    8% | 305MB
96, gpu_percent:    6% | 305MB
97, gpu_percent:    5% | 305MB
98, gpu_percent:    5% | 305MB
99, gpu_percent:    7% | 305MB
100, gpu_percent:    6% | 305MB
101, gpu_percent:    5% | 305MB
102, gpu_percent:    5% | 305MB
103, gpu_percent:    5% | 305MB
104, gpu_percent:    5% | 305MB
105, gpu_percent:    6% | 305MB
106, gpu_percent:    5% | 305MB
107, gpu_percent:    7% | 305MB
108, gpu_percent:    5% | 305MB
109, gpu_percent:    2% | 305MB
110, gpu_percent:   12% | 305MB
111, gpu_percent:    7% | 305MB
112, gpu_percent:    6% | 305MB
113, gpu_percent:    6% | 305MB
114, gpu_percent:    5% | 305MB
115, gpu_percent:    4% | 305MB
116, gpu_percent:    5% | 305MB
117, gpu_percent:    5% | 305MB
118, gpu_percent:    6% | 305MB
119, gpu_percent:    6% | 305MB
120, gpu_percent:    3% | 305MB
121, gpu_percent:    8% | 305MB
122, gpu_percent:    7% | 305MB
123, gpu_percent:    8% | 305MB
124, gpu_percent:    7% | 305MB
125, gpu_percent:    2% | 305MB
126, gpu_percent:    5% | 305MB
127, gpu_percent:   10% | 305MB
128, gpu_percent:   12% | 305MB
129, gpu_percent:   11% | 305MB
130, gpu_percent:    6% | 305MB
131, gpu_percent:    5% | 305MB
132, gpu_percent:    4% | 305MB
133, gpu_percent:    5% | 305MB
134, gpu_percent:    5% | 305MB
135, gpu_percent:    5% | 305MB
136, gpu_percent:    5% | 305MB
137, gpu_percent:    5% | 305MB
138, gpu_percent:    5% | 305MB
139, gpu_percent:    8% | 305MB
140, gpu_percent:    8% | 305MB
141, gpu_percent:    4% | 305MB
142, gpu_percent:   10% | 305MB
143, gpu_percent:   11% | 305MB
144, gpu_percent:    7% | 305MB
145, gpu_percent:    7% | 305MB
146, gpu_percent:    6% | 305MB
147, gpu_percent:    5% | 305MB
148, gpu_percent:    5% | 305MB
149, gpu_percent:    5% | 305MB
150, gpu_percent:    5% | 305MB
151, gpu_percent:    6% | 305MB
152, gpu_percent:    7% | 305MB
153, gpu_percent:    5% | 305MB
154, gpu_percent:    6% | 305MB
155, gpu_percent:    6% | 305MB
156, gpu_percent:    5% | 305MB
157, gpu_percent:    9% | 305MB
158, gpu_percent:    5% | 305MB
159, gpu_percent:   10% | 305MB
160, gpu_percent:   11% | 305MB
161, gpu_percent:    7% | 305MB
162, gpu_percent:    5% | 305MB
163, gpu_percent:    5% | 305MB
164, gpu_percent:    2% | 305MB
165, gpu_percent:    5% | 305MB
166, gpu_percent:    3% | 305MB
167, gpu_percent:    5% | 305MB
168, gpu_percent:    5% | 305MB
169, gpu_percent:    8% | 305MB
170, gpu_percent:    7% | 305MB
171, gpu_percent:    4% | 305MB
172, gpu_percent:   10% | 305MB
173, gpu_percent:   11% | 305MB
174, gpu_percent:    7% | 305MB
175, gpu_percent:    7% | 305MB
176, gpu_percent:    7% | 305MB
177, gpu_percent:    6% | 305MB
178, gpu_percent:    4% | 305MB
179, gpu_percent:    4% | 305MB
180, gpu_percent:    5% | 305MB
181, gpu_percent:    5% | 305MB
182, gpu_percent:    5% | 305MB
183, gpu_percent:    5% | 305MB
184, gpu_percent:    5% | 305MB
185, gpu_percent:    8% | 305MB
186, gpu_percent:    8% | 305MB
187, gpu_percent:    4% | 305MB
188, gpu_percent:   10% | 305MB
189, gpu_percent:   10% | 305MB
190, gpu_percent:    6% | 305MB
191, gpu_percent:    4% | 305MB
192, gpu_percent:    4% | 305MB
193, gpu_percent:    5% | 305MB
194, gpu_percent:    5% | 305MB
195, gpu_percent:    8% | 305MB
196, gpu_percent:    7% | 305MB
197, gpu_percent:    3% | 305MB
198, gpu_percent:   10% | 305MB
199, gpu_percent:    7% | 305MB
200, gpu_percent:    4% | 305MB
201, gpu_percent:    4% | 305MB
202, gpu_percent:    5% | 305MB
203, gpu_percent:    7% | 305MB
204, gpu_percent:    5% | 305MB
205, gpu_percent:    7% | 305MB
206, gpu_percent:    6% | 305MB
207, gpu_percent:    5% | 305MB
208, gpu_percent:    5% | 305MB
209, gpu_percent:    5% | 305MB
210, gpu_percent:    8% | 305MB
211, gpu_percent:    7% | 305MB
212, gpu_percent:    5% | 305MB
213, gpu_percent:    7% | 305MB
214, gpu_percent:    7% | 305MB
215, gpu_percent:    4% | 305MB
216, gpu_percent:    4% | 305MB
217, gpu_percent:    2% | 305MB
218, gpu_percent:    5% | 305MB
219, gpu_percent:    8% | 305MB
220, gpu_percent:   10% | 305MB
221, gpu_percent:   11% | 305MB
222, gpu_percent:    7% | 305MB
223, gpu_percent:    4% | 305MB
224, gpu_percent:    4% | 305MB
225, gpu_percent:    4% | 305MB
226, gpu_percent:    5% | 305MB
227, gpu_percent:    6% | 305MB
228, gpu_percent:    7% | 305MB
229, gpu_percent:    5% | 305MB
230, gpu_percent:    7% | 305MB
231, gpu_percent:   11% | 305MB
232, gpu_percent:   11% | 305MB
233, gpu_percent:    5% | 305MB
234, gpu_percent:    4% | 305MB
235, gpu_percent:    5% | 305MB
236, gpu_percent:    8% | 305MB
237, gpu_percent:    1% | 305MB
238, gpu_percent:    6% | 305MB
239, gpu_percent:    5% | 305MB
240, gpu_percent:    4% | 305MB
241, gpu_percent:    5% | 305MB
242, gpu_percent:    2% | 305MB
243, gpu_percent:    7% | 305MB
244, gpu_percent:    5% | 305MB
245, gpu_percent:    3% | 305MB
246, gpu_percent:   10% | 305MB
247, gpu_percent:    8% | 305MB
248, gpu_percent:    5% | 305MB
249, gpu_percent:    6% | 305MB
250, gpu_percent:    4% | 305MB
251, gpu_percent:    4% | 305MB
252, gpu_percent:    4% | 305MB
253, gpu_percent:    7% | 305MB
254, gpu_percent:    8% | 305MB
255, gpu_percent:   11% | 305MB
256, gpu_percent:    4% | 305MB
257, gpu_percent:    4% | 305MB
258, gpu_percent:    6% | 305MB
259, gpu_percent:    6% | 305MB
260, gpu_percent:    4% | 305MB
261, gpu_percent:   11% | 305MB
262, gpu_percent:    7% | 305MB
263, gpu_percent:    4% | 305MB
264, gpu_percent:    4% | 305MB
265, gpu_percent:    5% | 305MB
266, gpu_percent:    6% | 305MB
267, gpu_percent:    4% | 305MB
268, gpu_percent:    4% | 305MB
269, gpu_percent:    6% | 305MB
270, gpu_percent:    6% | 305MB
271, gpu_percent:    4% | 305MB
272, gpu_percent:   10% | 305MB
273, gpu_percent:   11% | 305MB
274, gpu_percent:    4% | 305MB
275, gpu_percent:    4% | 305MB
276, gpu_percent:    5% | 305MB
277, gpu_percent:    7% | 305MB
278, gpu_percent:    7% | 305MB
279, gpu_percent:   11% | 305MB
280, gpu_percent:    6% | 305MB
281, gpu_percent:    4% | 305MB
282, gpu_percent:    5% | 305MB
283, gpu_percent:    5% | 305MB
284, gpu_percent:    7% | 305MB
285, gpu_percent:    5% | 305MB
286, gpu_percent:   10% | 305MB
287, gpu_percent:   11% | 305MB
288, gpu_percent:    6% | 305MB
289, gpu_percent:    4% | 305MB
290, gpu_percent:    4% | 305MB
291, gpu_percent:    5% | 305MB
292, gpu_percent:    4% | 305MB
293, gpu_percent:   10% | 305MB
294, gpu_percent:    5% | 305MB
295, gpu_percent:    4% | 305MB
296, gpu_percent:    5% | 305MB
297, gpu_percent:    6% | 305MB
298, gpu_percent:    6% | 305MB
299, gpu_percent:   11% | 305MB
300, gpu_percent:    6% | 305MB
301, gpu_percent:    4% | 305MB
302, gpu_percent:    4% | 305MB
303, gpu_percent:    5% | 305MB
304, gpu_percent:    7% | 305MB
305, gpu_percent:    6% | 305MB
306, gpu_percent:    3% | 305MB
307, gpu_percent:    9% | 305MB
308, gpu_percent:   11% | 305MB
309, gpu_percent:    4% | 305MB
310, gpu_percent:    4% | 305MB
311, gpu_percent:    4% | 305MB
312, gpu_percent:    6% | 305MB
313, gpu_percent:    7% | 305MB
314, gpu_percent:    2% | 305MB
315, gpu_percent:   11% | 305MB
316, gpu_percent:    6% | 305MB
317, gpu_percent:    4% | 305MB
318, gpu_percent:    4% | 305MB
319, gpu_percent:    7% | 305MB
320, gpu_percent:    5% | 305MB
321, gpu_percent:   10% | 305MB
322, gpu_percent:    7% | 305MB
323, gpu_percent:    6% | 305MB
324, gpu_percent:    4% | 305MB
325, gpu_percent:    4% | 305MB
326, gpu_percent:    3% | 305MB
327, gpu_percent:    7% | 305MB
328, gpu_percent:    4% | 305MB
329, gpu_percent:    8% | 305MB
330, gpu_percent:   11% | 305MB
331, gpu_percent:    6% | 305MB
332, gpu_percent:    4% | 305MB
333, gpu_percent:    4% | 305MB
334, gpu_percent:    5% | 305MB
335, gpu_percent:    7% | 305MB
336, gpu_percent:    5% | 305MB
337, gpu_percent:    7% | 305MB
338, gpu_percent:    6% | 305MB
339, gpu_percent:    4% | 305MB
340, gpu_percent:    6% | 305MB
341, gpu_percent:    4% | 305MB
342, gpu_percent:    4% | 305MB
343, gpu_percent:    7% | 305MB
344, gpu_percent:    2% | 305MB
345, gpu_percent:   10% | 305MB
346, gpu_percent:    6% | 305MB
347, gpu_percent:   11% | 305MB
348, gpu_percent:    6% | 305MB
349, gpu_percent:    4% | 305MB
350, gpu_percent:    4% | 305MB
351, gpu_percent:    4% | 305MB
352, gpu_percent:    7% | 305MB
353, gpu_percent:    5% | 305MB
354, gpu_percent:   10% | 305MB
355, gpu_percent:    8% | 305MB
356, gpu_percent:    4% | 305MB
357, gpu_percent:    4% | 305MB
358, gpu_percent:    5% | 305MB
359, gpu_percent:    7% | 305MB
360, gpu_percent:    5% | 305MB
361, gpu_percent:    6% | 305MB
362, gpu_percent:    6% | 305MB
363, gpu_percent:   10% | 305MB
364, gpu_percent:    5% | 305MB
365, gpu_percent:    4% | 305MB
366, gpu_percent:    4% | 305MB
367, gpu_percent:    5% | 305MB
368, gpu_percent:    7% | 305MB
369, gpu_percent:    6% | 305MB
370, gpu_percent:    5% | 305MB
371, gpu_percent:   10% | 305MB
372, gpu_percent:    5% | 305MB
373, gpu_percent:    4% | 305MB
374, gpu_percent:    5% | 305MB
375, gpu_percent:    6% | 305MB
376, gpu_percent:    4% | 305MB
377, gpu_percent:    7% | 305MB
378, gpu_percent:    5% | 305MB
379, gpu_percent:   11% | 305MB
380, gpu_percent:    9% | 305MB
381, gpu_percent:    4% | 305MB
382, gpu_percent:    4% | 305MB
383, gpu_percent:    5% | 305MB
384, gpu_percent:    7% | 305MB
385, gpu_percent:    7% | 305MB
386, gpu_percent:    5% | 305MB
387, gpu_percent:   10% | 305MB
388, gpu_percent:    5% | 305MB
389, gpu_percent:    4% | 305MB
390, gpu_percent:    4% | 305MB
391, gpu_percent:    5% | 305MB
392, gpu_percent:    6% | 305MB
393, gpu_percent:    5% | 305MB
394, gpu_percent:   10% | 305MB
395, gpu_percent:    7% | 305MB
396, gpu_percent:    7% | 305MB
397, gpu_percent:    6% | 305MB
398, gpu_percent:    4% | 305MB
399, gpu_percent:    4% | 305MB
400, gpu_percent:    4% | 305MB
401, gpu_percent:    5% | 305MB
402, gpu_percent:    4% | 305MB
403, gpu_percent:    5% | 305MB
404, gpu_percent:   10% | 305MB
405, gpu_percent:    7% | 305MB
406, gpu_percent:    5% | 305MB
407, gpu_percent:    4% | 305MB
408, gpu_percent:    5% | 305MB
409, gpu_percent:    6% | 305MB
410, gpu_percent:    4% | 305MB
411, gpu_percent:   10% | 305MB
412, gpu_percent:    7% | 305MB
413, gpu_percent:    5% | 305MB
414, gpu_percent:    4% | 305MB
415, gpu_percent:    5% | 305MB
416, gpu_percent:    4% | 305MB
417, gpu_percent:    5% | 305MB
418, gpu_percent:    7% | 305MB
419, gpu_percent:    5% | 305MB
420, gpu_percent:    6% | 305MB
421, gpu_percent:   10% | 305MB
422, gpu_percent:    8% | 305MB
423, gpu_percent:    6% | 305MB
424, gpu_percent:    5% | 305MB
425, gpu_percent:    5% | 305MB
426, gpu_percent:    5% | 305MB
427, gpu_percent:    5% | 305MB
428, gpu_percent:    9% | 305MB
429, gpu_percent:   11% | 305MB
430, gpu_percent:    5% | 305MB
431, gpu_percent:    4% | 305MB
432, gpu_percent:    4% | 305MB
433, gpu_percent:    6% | 305MB
434, gpu_percent:    6% | 305MB
435, gpu_percent:    6% | 305MB
436, gpu_percent:    6% | 305MB
437, gpu_percent:    6% | 305MB
438, gpu_percent:    7% | 305MB
439, gpu_percent:    5% | 305MB
440, gpu_percent:    5% | 305MB
441, gpu_percent:    7% | 305MB
442, gpu_percent:    7% | 305MB
443, gpu_percent:    6% | 305MB
444, gpu_percent:    6% | 305MB
445, gpu_percent:    7% | 305MB
446, gpu_percent:    6% | 305MB
447, gpu_percent:    8% | 305MB
448, gpu_percent:    6% | 305MB
449, gpu_percent:    7% | 305MB
450, gpu_percent:    6% | 305MB
451, gpu_percent:    8% | 305MB
452, gpu_percent:    8% | 305MB
453, gpu_percent:    8% | 305MB
454, gpu_percent:    8% | 305MB
455, gpu_percent:    8% | 305MB
456, gpu_percent:    9% | 305MB
457, gpu_percent:    8% | 305MB
458, gpu_percent:    8% | 305MB
459, gpu_percent:    9% | 305MB
460, gpu_percent:    6% | 305MB
461, gpu_percent:    7% | 305MB
462, gpu_percent:    6% | 305MB
463, gpu_percent:    8% | 305MB
464, gpu_percent:    5% | 305MB
465, gpu_percent:    7% | 305MB
466, gpu_percent:    7% | 305MB
467, gpu_percent:    8% | 305MB
468, gpu_percent:    6% | 305MB
469, gpu_percent:    3% | 305MB
470, gpu_percent:    5% | 305MB
471, gpu_percent:    6% | 305MB
472, gpu_percent:    6% | 305MB
473, gpu_percent:    7% | 305MB
474, gpu_percent:    9% | 305MB
475, gpu_percent:    5% | 305MB
476, gpu_percent:    5% | 305MB
477, gpu_percent:    6% | 305MB
478, gpu_percent:    7% | 305MB
479, gpu_percent:    7% | 305MB
480, gpu_percent:    7% | 305MB
481, gpu_percent:    7% | 305MB
482, gpu_percent:    6% | 305MB
483, gpu_percent:    6% | 305MB
484, gpu_percent:    7% | 305MB
485, gpu_percent:    7% | 305MB
486, gpu_percent:    8% | 305MB
487, gpu_percent:    7% | 305MB
488, gpu_percent:    5% | 305MB
489, gpu_percent:    7% | 305MB
490, gpu_percent:    9% | 305MB
491, gpu_percent:    8% | 305MB
492, gpu_percent:    8% | 305MB
493, gpu_percent:    8% | 305MB
494, gpu_percent:    7% | 305MB
495, gpu_percent:    6% | 305MB
496, gpu_percent:    7% | 305MB
497, gpu_percent:    6% | 305MB
498, gpu_percent:    7% | 305MB
499, gpu_percent:    8% | 305MB
500, gpu_percent:    8% | 305MB
501, gpu_percent:    8% | 305MB
502, gpu_percent:    4% | 305MB
503, gpu_percent:    7% | 305MB
504, gpu_percent:    9% | 305MB
505, gpu_percent:    9% | 305MB
506, gpu_percent:    7% | 305MB
507, gpu_percent:    6% | 305MB
508, gpu_percent:    7% | 305MB
509, gpu_percent:    4% | 305MB
510, gpu_percent:    8% | 305MB
511, gpu_percent:    8% | 305MB
512, gpu_percent:    9% | 305MB
513, gpu_percent:    7% | 305MB
514, gpu_percent:    6% | 305MB
515, gpu_percent:    6% | 305MB
516, gpu_percent:    8% | 305MB
517, gpu_percent:    8% | 305MB
518, gpu_percent:    7% | 305MB
519, gpu_percent:    6% | 305MB
520, gpu_percent:    6% | 305MB
521, gpu_percent:    5% | 305MB
522, gpu_percent:    8% | 305MB
523, gpu_percent:    7% | 305MB
524, gpu_percent:    6% | 305MB
525, gpu_percent:    8% | 305MB
526, gpu_percent:    8% | 305MB
527, gpu_percent:    7% | 305MB
528, gpu_percent:    6% | 305MB
529, gpu_percent:    8% | 305MB
530, gpu_percent:    7% | 305MB
531, gpu_percent:    8% | 305MB
532, gpu_percent:    8% | 305MB
533, gpu_percent:    9% | 305MB
534, gpu_percent:    7% | 305MB
535, gpu_percent:    7% | 305MB
536, gpu_percent:    6% | 305MB
537, gpu_percent:    6% | 305MB
538, gpu_percent:    5% | 305MB
539, gpu_percent:    7% | 305MB
540, gpu_percent:    6% | 305MB
541, gpu_percent:    6% | 305MB
542, gpu_percent:    8% | 305MB
543, gpu_percent:    7% | 305MB
544, gpu_percent:    6% | 305MB
545, gpu_percent:    6% | 305MB
546, gpu_percent:    5% | 305MB
547, gpu_percent:    4% | 305MB
548, gpu_percent:    4% | 305MB
549, gpu_percent:    4% | 305MB
550, gpu_percent:    5% | 305MB
551, gpu_percent:    7% | 305MB
552, gpu_percent:    8% | 305MB
553, gpu_percent:    6% | 305MB
554, gpu_percent:   10% | 305MB
555, gpu_percent:   10% | 305MB
556, gpu_percent:    7% | 305MB
557, gpu_percent:    6% | 305MB
558, gpu_percent:    2% | 305MB
559, gpu_percent:    5% | 305MB
560, gpu_percent:    5% | 305MB
561, gpu_percent:    7% | 305MB
562, gpu_percent:    5% | 305MB
563, gpu_percent:    7% | 305MB
564, gpu_percent:    7% | 305MB
565, gpu_percent:    3% | 305MB
566, gpu_percent:    9% | 305MB
567, gpu_percent:   11% | 305MB
568, gpu_percent:    5% | 305MB
569, gpu_percent:    4% | 305MB
570, gpu_percent:    5% | 305MB
571, gpu_percent:    5% | 305MB
572, gpu_percent:    5% | 305MB
573, gpu_percent:    7% | 305MB
574, gpu_percent:    7% | 305MB
575, gpu_percent:    2% | 305MB
576, gpu_percent:    8% | 305MB
577, gpu_percent:    5% | 305MB
578, gpu_percent:   11% | 305MB
579, gpu_percent:    7% | 305MB
580, gpu_percent:    7% | 305MB
581, gpu_percent:    7% | 305MB
582, gpu_percent:    6% | 305MB
583, gpu_percent:    4% | 305MB
584, gpu_percent:    5% | 305MB
585, gpu_percent:    7% | 305MB
586, gpu_percent:    7% | 305MB
587, gpu_percent:    5% | 305MB
588, gpu_percent:   10% | 305MB
589, gpu_percent:    7% | 305MB
590, gpu_percent:    5% | 305MB
591, gpu_percent:    5% | 305MB
592, gpu_percent:    5% | 305MB
593, gpu_percent:    5% | 305MB
594, gpu_percent:    5% | 305MB
595, gpu_percent:    5% | 305MB
596, gpu_percent:   10% | 305MB
597, gpu_percent:    6% | 305MB
598, gpu_percent:    4% | 305MB
599, gpu_percent:    4% | 305MB
600, gpu_percent:    4% | 305MB
601, gpu_percent:    4% | 305MB
602, gpu_percent:    5% | 305MB
603, gpu_percent:    5% | 305MB
604, gpu_percent:    2% | 305MB
605, gpu_percent:    7% | 305MB
606, gpu_percent:    7% | 305MB
607, gpu_percent:    3% | 305MB
608, gpu_percent:    7% | 305MB
609, gpu_percent:    6% | 305MB
610, gpu_percent:    4% | 305MB
611, gpu_percent:    4% | 305MB
612, gpu_percent:    4% | 305MB
613, gpu_percent:    4% | 305MB
614, gpu_percent:    5% | 305MB
615, gpu_percent:    7% | 305MB
616, gpu_percent:    4% | 305MB
617, gpu_percent:   10% | 305MB
618, gpu_percent:    7% | 305MB
619, gpu_percent:    5% | 305MB
620, gpu_percent:    7% | 305MB
621, gpu_percent:    7% | 305MB
622, gpu_percent:    4% | 305MB
623, gpu_percent:    5% | 305MB
624, gpu_percent:    4% | 305MB
625, gpu_percent:    5% | 305MB
626, gpu_percent:    6% | 305MB
627, gpu_percent:    8% | 305MB
628, gpu_percent:    2% | 305MB
629, gpu_percent:   10% | 305MB
630, gpu_percent:    7% | 305MB
631, gpu_percent:    4% | 305MB
632, gpu_percent:    4% | 305MB
633, gpu_percent:    5% | 305MB
634, gpu_percent:    7% | 305MB
635, gpu_percent:    7% | 305MB
636, gpu_percent:    5% | 305MB
637, gpu_percent:   10% | 305MB
638, gpu_percent:    9% | 305MB
639, gpu_percent:   10% | 305MB
640, gpu_percent:   11% | 305MB
641, gpu_percent:    6% | 305MB
642, gpu_percent:    4% | 305MB
643, gpu_percent:    5% | 305MB
644, gpu_percent:    5% | 305MB
645, gpu_percent:    4% | 305MB
646, gpu_percent:    5% | 305MB
647, gpu_percent:   10% | 305MB
648, gpu_percent:    9% | 305MB
649, gpu_percent:    8% | 305MB
650, gpu_percent:    7% | 305MB
651, gpu_percent:    5% | 305MB
652, gpu_percent:    5% | 305MB
653, gpu_percent:    4% | 305MB
654, gpu_percent:    5% | 305MB
655, gpu_percent:    3% | 305MB
656, gpu_percent:    7% | 305MB
657, gpu_percent:    7% | 305MB
658, gpu_percent:    6% | 305MB
659, gpu_percent:   10% | 305MB
660, gpu_percent:    8% | 305MB
661, gpu_percent:    7% | 305MB
662, gpu_percent:    6% | 305MB
663, gpu_percent:    4% | 305MB
664, gpu_percent:    4% | 305MB
665, gpu_percent:    6% | 305MB
666, gpu_percent:    7% | 305MB
667, gpu_percent:    3% | 305MB
668, gpu_percent:    5% | 305MB
669, gpu_percent:   11% | 305MB
670, gpu_percent:    5% | 305MB
671, gpu_percent:    4% | 305MB
672, gpu_percent:    5% | 305MB
673, gpu_percent:    5% | 305MB
674, gpu_percent:    5% | 305MB
675, gpu_percent:    6% | 305MB
676, gpu_percent:    5% | 305MB
677, gpu_percent:    7% | 305MB
678, gpu_percent:    5% | 305MB
679, gpu_percent:   10% | 305MB
680, gpu_percent:    6% | 305MB
681, gpu_percent:    4% | 305MB
682, gpu_percent:    5% | 305MB
683, gpu_percent:    5% | 305MB
684, gpu_percent:    4% | 305MB
685, gpu_percent:    6% | 305MB
686, gpu_percent:    7% | 305MB
687, gpu_percent:    2% | 305MB
688, gpu_percent:   11% | 305MB
689, gpu_percent:    7% | 305MB
690, gpu_percent:    5% | 305MB
691, gpu_percent:    5% | 305MB
692, gpu_percent:    5% | 305MB
693, gpu_percent:    4% | 305MB
694, gpu_percent:    5% | 305MB
695, gpu_percent:    5% | 305MB
696, gpu_percent:    6% | 305MB
697, gpu_percent:    5% | 305MB
698, gpu_percent:   10% | 305MB
699, gpu_percent:   11% | 305MB
700, gpu_percent:    6% | 305MB
701, gpu_percent:    4% | 305MB
702, gpu_percent:    5% | 305MB
703, gpu_percent:    5% | 305MB
704, gpu_percent:    7% | 305MB
705, gpu_percent:    5% | 305MB
706, gpu_percent:    9% | 305MB
707, gpu_percent:    7% | 305MB
708, gpu_percent:    5% | 305MB
709, gpu_percent:    4% | 305MB
710, gpu_percent:    4% | 305MB
711, gpu_percent:    2% | 305MB
712, gpu_percent:    7% | 305MB
713, gpu_percent:    2% | 305MB
714, gpu_percent:    7% | 305MB
715, gpu_percent:    5% | 305MB
716, gpu_percent:    7% | 305MB
717, gpu_percent:    5% | 305MB
718, gpu_percent:    4% | 305MB
719, gpu_percent:    5% | 305MB
720, gpu_percent:    5% | 305MB
721, gpu_percent:    7% | 305MB
722, gpu_percent:    6% | 305MB
723, gpu_percent:    3% | 305MB
724, gpu_percent:    7% | 305MB
725, gpu_percent:    6% | 305MB
726, gpu_percent:    4% | 305MB
727, gpu_percent:    5% | 305MB
728, gpu_percent:    6% | 305MB
729, gpu_percent:    6% | 305MB
730, gpu_percent:    7% | 305MB
731, gpu_percent:   10% | 305MB
732, gpu_percent:    7% | 305MB
733, gpu_percent:    5% | 305MB
734, gpu_percent:    4% | 305MB
735, gpu_percent:    4% | 305MB
736, gpu_percent:    5% | 305MB
737, gpu_percent:    4% | 305MB
738, gpu_percent:    7% | 305MB
739, gpu_percent:    4% | 305MB
740, gpu_percent:    7% | 305MB
741, gpu_percent:    5% | 305MB
742, gpu_percent:    4% | 305MB
743, gpu_percent:    4% | 305MB
744, gpu_percent:    5% | 305MB
745, gpu_percent:    6% | 305MB
746, gpu_percent:    8% | 305MB
747, gpu_percent:    5% | 305MB
748, gpu_percent:    7% | 305MB
749, gpu_percent:    6% | 305MB
750, gpu_percent:    4% | 305MB
751, gpu_percent:    4% | 305MB
752, gpu_percent:    5% | 305MB
753, gpu_percent:    5% | 305MB
754, gpu_percent:    5% | 305MB
755, gpu_percent:    8% | 305MB
756, gpu_percent:    6% | 305MB
757, gpu_percent:    2% | 305MB
758, gpu_percent:    9% | 305MB
759, gpu_percent:    6% | 305MB
760, gpu_percent:    2% | 305MB
761, gpu_percent:    7% | 305MB
762, gpu_percent:    6% | 305MB
763, gpu_percent:    4% | 305MB
764, gpu_percent:    5% | 305MB
765, gpu_percent:    6% | 305MB
766, gpu_percent:    7% | 305MB
767, gpu_percent:    2% | 305MB
768, gpu_percent:   10% | 305MB
769, gpu_percent:    5% | 305MB
770, gpu_percent:   11% | 305MB
771, gpu_percent:    6% | 305MB
772, gpu_percent:    6% | 305MB
773, gpu_percent:    4% | 305MB
774, gpu_percent:    5% | 305MB
775, gpu_percent:    7% | 305MB
776, gpu_percent:    7% | 305MB
