1, gpu_percent:    0% | 525MB
270, gpu_percent:   70% | 525MB
271, gpu_percent:   69% | 525MB
272, gpu_percent:   70% | 525MB
273, gpu_percent:   69% | 525MB
274, gpu_percent:   70% | 525MB
275, gpu_percent:   70% | 525MB
276, gpu_percent:   70% | 525MB
277, gpu_percent:   70% | 525MB
278, gpu_percent:   70% | 525MB
279, gpu_percent:   70% | 525MB
280, gpu_percent:   69% | 525MB
281, gpu_percent:   70% | 525MB
282, gpu_percent:   70% | 525MB
283, gpu_percent:   69% | 525MB
284, gpu_percent:   70% | 525MB
285, gpu_percent:   70% | 525MB
286, gpu_percent:   69% | 525MB
287, gpu_percent:   70% | 525MB
288, gpu_percent:   47% | 525MB
289, gpu_percent:   47% | 525MB
290, gpu_percent:   47% | 525MB
291, gpu_percent:   46% | 525MB
292, gpu_percent:   46% | 525MB
293, gpu_percent:   46% | 525MB
294, gpu_percent:   46% | 525MB
295, gpu_percent:   46% | 525MB
296, gpu_percent:   47% | 525MB
297, gpu_percent:   60% | 525MB
298, gpu_percent:   69% | 525MB
299, gpu_percent:   69% | 525MB
300, gpu_percent:   66% | 525MB
301, gpu_percent:   70% | 525MB
302, gpu_percent:   70% | 525MB
303, gpu_percent:   69% | 525MB
304, gpu_percent:   70% | 525MB
305, gpu_percent:   69% | 525MB
306, gpu_percent:   70% | 525MB
307, gpu_percent:   70% | 525MB
308, gpu_percent:   70% | 525MB
309, gpu_percent:   69% | 525MB
310, gpu_percent:   70% | 525MB
311, gpu_percent:   70% | 525MB
312, gpu_percent:   70% | 525MB
313, gpu_percent:   70% | 525MB
314, gpu_percent:   70% | 525MB
315, gpu_percent:   69% | 525MB
316, gpu_percent:   69% | 525MB
317, gpu_percent:   69% | 525MB
318, gpu_percent:   69% | 525MB
319, gpu_percent:   70% | 525MB
320, gpu_percent:   70% | 525MB
321, gpu_percent:   70% | 525MB
322, gpu_percent:   69% | 525MB
323, gpu_percent:   70% | 525MB
324, gpu_percent:   70% | 525MB
325, gpu_percent:   67% | 525MB
326, gpu_percent:   70% | 525MB
327, gpu_percent:   69% | 525MB
328, gpu_percent:   70% | 525MB
329, gpu_percent:   69% | 525MB
330, gpu_percent:   70% | 525MB
331, gpu_percent:   70% | 525MB
332, gpu_percent:   69% | 525MB
333, gpu_percent:   69% | 525MB
334, gpu_percent:   70% | 525MB
335, gpu_percent:   70% | 525MB
336, gpu_percent:   70% | 525MB
337, gpu_percent:   69% | 525MB
338, gpu_percent:   70% | 525MB
339, gpu_percent:   69% | 525MB
340, gpu_percent:   70% | 525MB
341, gpu_percent:   69% | 525MB
342, gpu_percent:   70% | 525MB
343, gpu_percent:   69% | 525MB
344, gpu_percent:   70% | 525MB
345, gpu_percent:   69% | 525MB
346, gpu_percent:   70% | 525MB
347, gpu_percent:   69% | 525MB
348, gpu_percent:   70% | 525MB
349, gpu_percent:   67% | 525MB
350, gpu_percent:   69% | 525MB
351, gpu_percent:   69% | 525MB
352, gpu_percent:   69% | 525MB
353, gpu_percent:   70% | 525MB
354, gpu_percent:   70% | 525MB
355, gpu_percent:   69% | 525MB
356, gpu_percent:   70% | 525MB
357, gpu_percent:   70% | 525MB
358, gpu_percent:   69% | 525MB
359, gpu_percent:   70% | 525MB
360, gpu_percent:   70% | 525MB
361, gpu_percent:   69% | 525MB
362, gpu_percent:   52% | 525MB
363, gpu_percent:   46% | 525MB
364, gpu_percent:   46% | 525MB
365, gpu_percent:   47% | 525MB
366, gpu_percent:   46% | 525MB
367, gpu_percent:   47% | 525MB
368, gpu_percent:   46% | 525MB
369, gpu_percent:   46% | 525MB
370, gpu_percent:   45% | 525MB
371, gpu_percent:   46% | 525MB
372, gpu_percent:   70% | 525MB
373, gpu_percent:   70% | 525MB
374, gpu_percent:   70% | 525MB
375, gpu_percent:   70% | 525MB
376, gpu_percent:   70% | 525MB
377, gpu_percent:   70% | 525MB
378, gpu_percent:   70% | 525MB
379, gpu_percent:   70% | 525MB
380, gpu_percent:   70% | 525MB
381, gpu_percent:   70% | 525MB
382, gpu_percent:   70% | 525MB
383, gpu_percent:   69% | 525MB
384, gpu_percent:   69% | 525MB
385, gpu_percent:   69% | 525MB
386, gpu_percent:   70% | 525MB
387, gpu_percent:   70% | 525MB
388, gpu_percent:   70% | 525MB
389, gpu_percent:   70% | 525MB
390, gpu_percent:   70% | 525MB
391, gpu_percent:   70% | 525MB
392, gpu_percent:   70% | 525MB
393, gpu_percent:   70% | 525MB
394, gpu_percent:   69% | 525MB
395, gpu_percent:   70% | 525MB
396, gpu_percent:   69% | 525MB
397, gpu_percent:   70% | 525MB
398, gpu_percent:   70% | 525MB
399, gpu_percent:   70% | 525MB
400, gpu_percent:   70% | 525MB
401, gpu_percent:   70% | 525MB
402, gpu_percent:   70% | 525MB
403, gpu_percent:   70% | 525MB
404, gpu_percent:   69% | 525MB
405, gpu_percent:   70% | 525MB
406, gpu_percent:   69% | 525MB
407, gpu_percent:   70% | 525MB
408, gpu_percent:   70% | 525MB
409, gpu_percent:   70% | 525MB
410, gpu_percent:   70% | 525MB
411, gpu_percent:   69% | 525MB
412, gpu_percent:   62% | 525MB
413, gpu_percent:   70% | 525MB
414, gpu_percent:   70% | 525MB
415, gpu_percent:   70% | 525MB
416, gpu_percent:   70% | 525MB
417, gpu_percent:   70% | 525MB
418, gpu_percent:   70% | 525MB
419, gpu_percent:   70% | 525MB
420, gpu_percent:   70% | 525MB
421, gpu_percent:   69% | 525MB
422, gpu_percent:   69% | 525MB
423, gpu_percent:   69% | 525MB
424, gpu_percent:   70% | 525MB
425, gpu_percent:   69% | 525MB
426, gpu_percent:   70% | 525MB
427, gpu_percent:   70% | 525MB
428, gpu_percent:   70% | 525MB
429, gpu_percent:   70% | 525MB
430, gpu_percent:   69% | 525MB
431, gpu_percent:   69% | 525MB
432, gpu_percent:   70% | 525MB
433, gpu_percent:   70% | 525MB
434, gpu_percent:   70% | 525MB
435, gpu_percent:   70% | 525MB
436, gpu_percent:   70% | 525MB
437, gpu_percent:   46% | 525MB
438, gpu_percent:   46% | 525MB
439, gpu_percent:   47% | 525MB
440, gpu_percent:   47% | 525MB
441, gpu_percent:   47% | 525MB
442, gpu_percent:   47% | 525MB
443, gpu_percent:   46% | 525MB
444, gpu_percent:   46% | 525MB
445, gpu_percent:   46% | 525MB
446, gpu_percent:   69% | 525MB
447, gpu_percent:   70% | 525MB
448, gpu_percent:   69% | 525MB
449, gpu_percent:   69% | 525MB
450, gpu_percent:   70% | 525MB
451, gpu_percent:   70% | 525MB
452, gpu_percent:   70% | 525MB
453, gpu_percent:   70% | 525MB
454, gpu_percent:   69% | 525MB
455, gpu_percent:   70% | 525MB
456, gpu_percent:   70% | 525MB
457, gpu_percent:   70% | 525MB
458, gpu_percent:   70% | 525MB
459, gpu_percent:   70% | 525MB
460, gpu_percent:   70% | 525MB
461, gpu_percent:   70% | 525MB
462, gpu_percent:   70% | 525MB
463, gpu_percent:   70% | 525MB
464, gpu_percent:   69% | 525MB
465, gpu_percent:   70% | 525MB
466, gpu_percent:   69% | 525MB
467, gpu_percent:   70% | 525MB
468, gpu_percent:   70% | 525MB
469, gpu_percent:   70% | 525MB
470, gpu_percent:   70% | 525MB
471, gpu_percent:   70% | 525MB
472, gpu_percent:   70% | 525MB
473, gpu_percent:   70% | 525MB
474, gpu_percent:   69% | 525MB
475, gpu_percent:   70% | 525MB
476, gpu_percent:   70% | 525MB
477, gpu_percent:   70% | 525MB
478, gpu_percent:   70% | 525MB
479, gpu_percent:   70% | 525MB
480, gpu_percent:   70% | 525MB
481, gpu_percent:   70% | 525MB
482, gpu_percent:   70% | 525MB
483, gpu_percent:   70% | 525MB
484, gpu_percent:   70% | 525MB
485, gpu_percent:   70% | 525MB
486, gpu_percent:   69% | 525MB
487, gpu_percent:   70% | 525MB
488, gpu_percent:   70% | 525MB
489, gpu_percent:   70% | 525MB
490, gpu_percent:   70% | 525MB
491, gpu_percent:   70% | 525MB
492, gpu_percent:   70% | 525MB
493, gpu_percent:   70% | 525MB
494, gpu_percent:   69% | 525MB
495, gpu_percent:   69% | 525MB
496, gpu_percent:   69% | 525MB
497, gpu_percent:   70% | 525MB
498, gpu_percent:   70% | 525MB
499, gpu_percent:   69% | 525MB
500, gpu_percent:   70% | 525MB
501, gpu_percent:   70% | 525MB
502, gpu_percent:   70% | 525MB
503, gpu_percent:   69% | 525MB
504, gpu_percent:   70% | 525MB
505, gpu_percent:   70% | 525MB
506, gpu_percent:   70% | 525MB
507, gpu_percent:   70% | 525MB
508, gpu_percent:   70% | 525MB
509, gpu_percent:   70% | 525MB
510, gpu_percent:   70% | 525MB
511, gpu_percent:   46% | 525MB
512, gpu_percent:   45% | 525MB
513, gpu_percent:   47% | 525MB
514, gpu_percent:   46% | 525MB
515, gpu_percent:   47% | 525MB
516, gpu_percent:   47% | 525MB
517, gpu_percent:   46% | 525MB
518, gpu_percent:   46% | 525MB
519, gpu_percent:   47% | 525MB
520, gpu_percent:   69% | 525MB
521, gpu_percent:   70% | 525MB
522, gpu_percent:   70% | 525MB
523, gpu_percent:   69% | 525MB
524, gpu_percent:   70% | 525MB
525, gpu_percent:   70% | 525MB
526, gpu_percent:   70% | 525MB
527, gpu_percent:   69% | 525MB
528, gpu_percent:   70% | 525MB
529, gpu_percent:   69% | 525MB
530, gpu_percent:   69% | 525MB
531, gpu_percent:   69% | 525MB
532, gpu_percent:   69% | 525MB
533, gpu_percent:   69% | 525MB
534, gpu_percent:   70% | 525MB
535, gpu_percent:   70% | 525MB
536, gpu_percent:   69% | 525MB
537, gpu_percent:   69% | 525MB
538, gpu_percent:   69% | 525MB
539, gpu_percent:   69% | 525MB
540, gpu_percent:   69% | 525MB
541, gpu_percent:   68% | 525MB
542, gpu_percent:   70% | 525MB
543, gpu_percent:   69% | 525MB
544, gpu_percent:   70% | 525MB
545, gpu_percent:   69% | 525MB
546, gpu_percent:   70% | 525MB
547, gpu_percent:   69% | 525MB
548, gpu_percent:   70% | 525MB
549, gpu_percent:   69% | 525MB
550, gpu_percent:   69% | 525MB
551, gpu_percent:   69% | 525MB
552, gpu_percent:   69% | 525MB
553, gpu_percent:   70% | 525MB
554, gpu_percent:   70% | 525MB
555, gpu_percent:   69% | 525MB
556, gpu_percent:   70% | 525MB
557, gpu_percent:   70% | 525MB
558, gpu_percent:   69% | 525MB
559, gpu_percent:   70% | 525MB
560, gpu_percent:   70% | 525MB
561, gpu_percent:   70% | 525MB
562, gpu_percent:   70% | 525MB
563, gpu_percent:   70% | 525MB
564, gpu_percent:   70% | 525MB
565, gpu_percent:   70% | 525MB
566, gpu_percent:   69% | 525MB
567, gpu_percent:   70% | 525MB
568, gpu_percent:   70% | 525MB
569, gpu_percent:   67% | 525MB
570, gpu_percent:   70% | 525MB
571, gpu_percent:   70% | 525MB
572, gpu_percent:   69% | 525MB
573, gpu_percent:   69% | 525MB
574, gpu_percent:   70% | 525MB
575, gpu_percent:   69% | 525MB
576, gpu_percent:   69% | 525MB
577, gpu_percent:   70% | 525MB
578, gpu_percent:   69% | 525MB
579, gpu_percent:   69% | 525MB
580, gpu_percent:   69% | 525MB
581, gpu_percent:   69% | 525MB
582, gpu_percent:   70% | 525MB
583, gpu_percent:   44% | 525MB
584, gpu_percent:   44% | 525MB
585, gpu_percent:   47% | 525MB
586, gpu_percent:   47% | 525MB
587, gpu_percent:   46% | 525MB
588, gpu_percent:   47% | 525MB
589, gpu_percent:   25% | 525MB
590, gpu_percent:   25% | 525MB
591, gpu_percent:   45% | 525MB
592, gpu_percent:   47% | 525MB
593, gpu_percent:   47% | 525MB
594, gpu_percent:   46% | 525MB
595, gpu_percent:   45% | 525MB
596, gpu_percent:   70% | 525MB
597, gpu_percent:   70% | 525MB
598, gpu_percent:   69% | 525MB
599, gpu_percent:   70% | 525MB
600, gpu_percent:   70% | 525MB
601, gpu_percent:   69% | 525MB
602, gpu_percent:   70% | 525MB
603, gpu_percent:   70% | 525MB
604, gpu_percent:   69% | 525MB
605, gpu_percent:   70% | 525MB
606, gpu_percent:   70% | 525MB
607, gpu_percent:   69% | 525MB
608, gpu_percent:   70% | 525MB
609, gpu_percent:   70% | 525MB
610, gpu_percent:   70% | 525MB
611, gpu_percent:   70% | 525MB
612, gpu_percent:   69% | 525MB
613, gpu_percent:   69% | 525MB
614, gpu_percent:   69% | 525MB
615, gpu_percent:   69% | 525MB
616, gpu_percent:   70% | 525MB
617, gpu_percent:   69% | 525MB
618, gpu_percent:   70% | 525MB
619, gpu_percent:   70% | 525MB
620, gpu_percent:   70% | 525MB
621, gpu_percent:   69% | 525MB
622, gpu_percent:   70% | 525MB
623, gpu_percent:   70% | 525MB
624, gpu_percent:   70% | 525MB
625, gpu_percent:   70% | 525MB
626, gpu_percent:   69% | 525MB
627, gpu_percent:   69% | 525MB
628, gpu_percent:   70% | 525MB
629, gpu_percent:   70% | 525MB
630, gpu_percent:   67% | 525MB
631, gpu_percent:   70% | 525MB
632, gpu_percent:   70% | 525MB
633, gpu_percent:   69% | 525MB
634, gpu_percent:   69% | 525MB
635, gpu_percent:   69% | 525MB
636, gpu_percent:   70% | 525MB
637, gpu_percent:   68% | 525MB
638, gpu_percent:   70% | 525MB
639, gpu_percent:   70% | 525MB
640, gpu_percent:   69% | 525MB
641, gpu_percent:   69% | 525MB
642, gpu_percent:   70% | 525MB
643, gpu_percent:   70% | 525MB
644, gpu_percent:   70% | 525MB
645, gpu_percent:   70% | 525MB
646, gpu_percent:   70% | 525MB
647, gpu_percent:   70% | 525MB
648, gpu_percent:   64% | 525MB
649, gpu_percent:   70% | 525MB
650, gpu_percent:   70% | 525MB
651, gpu_percent:   69% | 525MB
652, gpu_percent:   69% | 525MB
653, gpu_percent:   70% | 525MB
654, gpu_percent:   69% | 525MB
655, gpu_percent:   69% | 525MB
656, gpu_percent:   70% | 525MB
657, gpu_percent:   69% | 525MB
658, gpu_percent:   70% | 525MB
659, gpu_percent:   69% | 525MB
660, gpu_percent:   61% | 525MB
661, gpu_percent:   47% | 525MB
662, gpu_percent:   47% | 525MB
663, gpu_percent:   46% | 525MB
664, gpu_percent:   47% | 525MB
665, gpu_percent:   47% | 525MB
666, gpu_percent:   47% | 525MB
667, gpu_percent:   47% | 525MB
668, gpu_percent:   47% | 525MB
669, gpu_percent:   47% | 525MB
670, gpu_percent:   69% | 525MB
671, gpu_percent:   69% | 525MB
672, gpu_percent:   69% | 525MB
673, gpu_percent:   69% | 525MB
674, gpu_percent:   70% | 525MB
675, gpu_percent:   69% | 525MB
676, gpu_percent:   68% | 525MB
677, gpu_percent:   70% | 525MB
678, gpu_percent:   70% | 525MB
679, gpu_percent:   69% | 525MB
680, gpu_percent:   70% | 525MB
681, gpu_percent:   70% | 525MB
682, gpu_percent:   70% | 525MB
683, gpu_percent:   69% | 525MB
684, gpu_percent:   69% | 525MB
685, gpu_percent:   69% | 525MB
686, gpu_percent:   69% | 525MB
687, gpu_percent:   70% | 525MB
688, gpu_percent:   69% | 525MB
689, gpu_percent:   69% | 525MB
690, gpu_percent:   70% | 525MB
691, gpu_percent:   69% | 525MB
692, gpu_percent:   69% | 525MB
693, gpu_percent:   70% | 525MB
694, gpu_percent:   70% | 525MB
695, gpu_percent:   70% | 525MB
696, gpu_percent:   70% | 525MB
697, gpu_percent:   70% | 525MB
698, gpu_percent:   70% | 525MB
699, gpu_percent:   70% | 525MB
700, gpu_percent:   69% | 525MB
701, gpu_percent:   66% | 525MB
702, gpu_percent:   70% | 525MB
703, gpu_percent:   69% | 525MB
704, gpu_percent:   70% | 525MB
705, gpu_percent:   69% | 525MB
706, gpu_percent:   70% | 525MB
707, gpu_percent:   70% | 525MB
708, gpu_percent:   69% | 525MB
709, gpu_percent:   70% | 525MB
710, gpu_percent:   70% | 525MB
711, gpu_percent:   70% | 525MB
712, gpu_percent:   70% | 525MB
713, gpu_percent:   70% | 525MB
714, gpu_percent:   69% | 525MB
715, gpu_percent:   70% | 525MB
716, gpu_percent:   70% | 525MB
717, gpu_percent:   70% | 525MB
718, gpu_percent:   70% | 525MB
719, gpu_percent:   70% | 525MB
720, gpu_percent:   69% | 525MB
721, gpu_percent:   69% | 525MB
722, gpu_percent:   70% | 525MB
723, gpu_percent:   69% | 525MB
724, gpu_percent:   69% | 525MB
725, gpu_percent:   70% | 525MB
726, gpu_percent:   69% | 525MB
727, gpu_percent:   69% | 525MB
728, gpu_percent:   69% | 525MB
729, gpu_percent:   70% | 525MB
730, gpu_percent:   70% | 525MB
731, gpu_percent:   69% | 525MB
732, gpu_percent:   69% | 525MB
733, gpu_percent:   70% | 525MB
734, gpu_percent:   63% | 525MB
735, gpu_percent:   47% | 525MB
736, gpu_percent:   47% | 525MB
737, gpu_percent:   47% | 525MB
738, gpu_percent:   46% | 525MB
739, gpu_percent:   47% | 525MB
740, gpu_percent:   46% | 525MB
741, gpu_percent:   47% | 525MB
742, gpu_percent:   47% | 525MB
743, gpu_percent:   46% | 525MB
744, gpu_percent:   70% | 525MB
745, gpu_percent:   70% | 525MB
746, gpu_percent:   70% | 525MB
747, gpu_percent:   70% | 525MB
748, gpu_percent:   70% | 525MB
749, gpu_percent:   70% | 525MB
750, gpu_percent:   70% | 525MB
751, gpu_percent:   70% | 525MB
752, gpu_percent:   70% | 525MB
753, gpu_percent:   70% | 525MB
754, gpu_percent:   70% | 525MB
755, gpu_percent:   70% | 525MB
756, gpu_percent:   60% | 525MB
757, gpu_percent:   69% | 525MB
758, gpu_percent:   70% | 525MB
759, gpu_percent:   70% | 525MB
760, gpu_percent:   70% | 525MB
761, gpu_percent:   70% | 525MB
762, gpu_percent:   69% | 525MB
763, gpu_percent:   70% | 525MB
764, gpu_percent:   70% | 525MB
765, gpu_percent:   69% | 525MB
766, gpu_percent:   70% | 525MB
767, gpu_percent:   70% | 525MB
768, gpu_percent:   70% | 525MB
769, gpu_percent:   69% | 525MB
770, gpu_percent:   70% | 525MB
771, gpu_percent:   70% | 525MB
772, gpu_percent:   69% | 525MB
773, gpu_percent:   70% | 525MB
774, gpu_percent:   69% | 525MB
775, gpu_percent:   70% | 525MB
776, gpu_percent:   69% | 525MB
