1, gpu_percent:    4% |   0MB
72, gpu_percent:   55% | 7353MB
73, gpu_percent:   58% | 7353MB
74, gpu_percent:   61% | 7353MB
75, gpu_percent:   61% | 7353MB
76, gpu_percent:   54% | 7353MB
77, gpu_percent:   59% | 7353MB
78, gpu_percent:   61% | 7353MB
79, gpu_percent:   55% | 7353MB
80, gpu_percent:   58% | 7353MB
81, gpu_percent:   62% | 7353MB
82, gpu_percent:   61% | 7353MB
83, gpu_percent:   56% | 7353MB
84, gpu_percent:   59% | 7353MB
85, gpu_percent:   61% | 7353MB
86, gpu_percent:   59% | 7353MB
87, gpu_percent:   54% | 7353MB
88, gpu_percent:   62% | 7353MB
89, gpu_percent:   61% | 7353MB
90, gpu_percent:   56% | 7353MB
91, gpu_percent:   60% | 7353MB
92, gpu_percent:   55% | 7353MB
93, gpu_percent:   61% | 7353MB
94, gpu_percent:   60% | 7353MB
95, gpu_percent:   57% | 7353MB
96, gpu_percent:   54% | 7353MB
97, gpu_percent:   63% | 7353MB
98, gpu_percent:   61% | 7353MB
99, gpu_percent:   54% | 7353MB
100, gpu_percent:   62% | 7353MB
101, gpu_percent:   60% | 7353MB
102, gpu_percent:   55% | 7353MB
103, gpu_percent:   60% | 7353MB
104, gpu_percent:   56% | 7353MB
105, gpu_percent:   54% | 7353MB
106, gpu_percent:   62% | 7353MB
107, gpu_percent:   54% | 7353MB
108, gpu_percent:   59% | 7353MB
109, gpu_percent:   60% | 7353MB
110, gpu_percent:   59% | 7353MB
111, gpu_percent:   54% | 7353MB
112, gpu_percent:   63% | 7353MB
113, gpu_percent:   59% | 7353MB
114, gpu_percent:   54% | 7353MB
115, gpu_percent:   63% | 7353MB
116, gpu_percent:   58% | 7353MB
117, gpu_percent:   54% | 7353MB
118, gpu_percent:   61% | 7353MB
119, gpu_percent:   55% | 7353MB
120, gpu_percent:   62% | 7353MB
121, gpu_percent:   59% | 7353MB
122, gpu_percent:   54% | 7353MB
123, gpu_percent:   61% | 7353MB
124, gpu_percent:   56% | 7353MB
125, gpu_percent:   57% | 7353MB
126, gpu_percent:   63% | 7353MB
127, gpu_percent:   60% | 7353MB
128, gpu_percent:   53% | 7353MB
129, gpu_percent:   63% | 7353MB
130, gpu_percent:   62% | 7353MB
131, gpu_percent:   55% | 7353MB
132, gpu_percent:   58% | 7353MB
133, gpu_percent:   61% | 7353MB
134, gpu_percent:   55% | 7353MB
135, gpu_percent:   62% | 7353MB
136, gpu_percent:   61% | 7353MB
137, gpu_percent:   55% | 7353MB
138, gpu_percent:   60% | 7353MB
139, gpu_percent:   60% | 7353MB
140, gpu_percent:   54% | 7353MB
141, gpu_percent:   61% | 7353MB
142, gpu_percent:   54% | 7353MB
143, gpu_percent:   63% | 7353MB
144, gpu_percent:   60% | 7353MB
145, gpu_percent:   56% | 7353MB
146, gpu_percent:   57% | 7353MB
147, gpu_percent:   61% | 7353MB
148, gpu_percent:   53% | 7353MB
149, gpu_percent:   59% | 7353MB
150, gpu_percent:   57% | 7353MB
151, gpu_percent:   58% | 7353MB
152, gpu_percent:   62% | 7353MB
153, gpu_percent:   50% | 7353MB
154, gpu_percent:   59% | 7353MB
155, gpu_percent:   60% | 7353MB
156, gpu_percent:   53% | 7353MB
157, gpu_percent:   63% | 7353MB
158, gpu_percent:   61% | 7353MB
159, gpu_percent:   53% | 7353MB
160, gpu_percent:   61% | 7353MB
161, gpu_percent:   59% | 7353MB
162, gpu_percent:   53% | 7353MB
163, gpu_percent:   62% | 7353MB
164, gpu_percent:   61% | 7353MB
165, gpu_percent:   57% | 7353MB
166, gpu_percent:   57% | 7353MB
167, gpu_percent:   63% | 7353MB
168, gpu_percent:   61% | 7353MB
169, gpu_percent:   61% | 7353MB
170, gpu_percent:   54% | 7353MB
171, gpu_percent:   63% | 7353MB
172, gpu_percent:   60% | 7353MB
173, gpu_percent:   57% | 7353MB
174, gpu_percent:   56% | 7353MB
175, gpu_percent:   63% | 7353MB
176, gpu_percent:   61% | 7353MB
177, gpu_percent:   57% | 7353MB
178, gpu_percent:   63% | 7353MB
179, gpu_percent:   61% | 7353MB
180, gpu_percent:   55% | 7353MB
181, gpu_percent:   63% | 7353MB
182, gpu_percent:   60% | 7353MB
183, gpu_percent:   56% | 7353MB
184, gpu_percent:   58% | 7353MB
185, gpu_percent:   63% | 7353MB
186, gpu_percent:   60% | 7353MB
187, gpu_percent:   55% | 7353MB
188, gpu_percent:   59% | 7353MB
189, gpu_percent:   62% | 7353MB
190, gpu_percent:   59% | 7353MB
191, gpu_percent:   55% | 7353MB
192, gpu_percent:   62% | 7353MB
193, gpu_percent:   61% | 7353MB
194, gpu_percent:   56% | 7353MB
195, gpu_percent:   63% | 7353MB
196, gpu_percent:   61% | 7353MB
197, gpu_percent:   54% | 7353MB
198, gpu_percent:   57% | 7353MB
199, gpu_percent:   61% | 7353MB
200, gpu_percent:   59% | 7353MB
201, gpu_percent:   54% | 7353MB
202, gpu_percent:   63% | 7353MB
203, gpu_percent:   61% | 7353MB
204, gpu_percent:   56% | 7353MB
205, gpu_percent:   54% | 7353MB
206, gpu_percent:   62% | 7353MB
207, gpu_percent:   61% | 7353MB
208, gpu_percent:   55% | 7353MB
209, gpu_percent:   60% | 7353MB
210, gpu_percent:   63% | 7353MB
211, gpu_percent:   59% | 7353MB
212, gpu_percent:   56% | 7353MB
213, gpu_percent:   62% | 7353MB
214, gpu_percent:   53% | 7353MB
215, gpu_percent:   63% | 7353MB
216, gpu_percent:   61% | 7353MB
217, gpu_percent:   54% | 7353MB
218, gpu_percent:   61% | 7353MB
219, gpu_percent:   54% | 7353MB
220, gpu_percent:   60% | 7353MB
221, gpu_percent:   61% | 7353MB
222, gpu_percent:   55% | 7353MB
223, gpu_percent:   59% | 7353MB
224, gpu_percent:   63% | 7353MB
225, gpu_percent:   61% | 7353MB
226, gpu_percent:   54% | 7353MB
227, gpu_percent:   62% | 7353MB
228, gpu_percent:   60% | 7353MB
229, gpu_percent:   59% | 7353MB
230, gpu_percent:   53% | 7353MB
231, gpu_percent:   61% | 7353MB
232, gpu_percent:   61% | 7353MB
233, gpu_percent:   55% | 7353MB
234, gpu_percent:   56% | 7353MB
235, gpu_percent:   63% | 7353MB
236, gpu_percent:   61% | 7353MB
237, gpu_percent:   56% | 7353MB
238, gpu_percent:   59% | 7353MB
239, gpu_percent:   61% | 7353MB
240, gpu_percent:   58% | 7353MB
241, gpu_percent:   54% | 7353MB
242, gpu_percent:   63% | 7353MB
243, gpu_percent:   60% | 7353MB
244, gpu_percent:   54% | 7353MB
245, gpu_percent:   63% | 7353MB
246, gpu_percent:   62% | 7353MB
247, gpu_percent:   53% | 7353MB
248, gpu_percent:   63% | 7353MB
249, gpu_percent:   61% | 7353MB
250, gpu_percent:   57% | 7353MB
251, gpu_percent:   53% | 7353MB
252, gpu_percent:   62% | 7353MB
253, gpu_percent:   57% | 7353MB
254, gpu_percent:   55% | 7353MB
255, gpu_percent:   62% | 7353MB
256, gpu_percent:   61% | 7353MB
257, gpu_percent:   54% | 7353MB
258, gpu_percent:   61% | 7353MB
259, gpu_percent:   61% | 7353MB
260, gpu_percent:   54% | 7353MB
261, gpu_percent:   64% | 7353MB
262, gpu_percent:   57% | 7353MB
263, gpu_percent:   58% | 7353MB
264, gpu_percent:   52% | 7353MB
265, gpu_percent:   63% | 7353MB
266, gpu_percent:   61% | 7353MB
267, gpu_percent:   56% | 7353MB
268, gpu_percent:   59% | 7353MB
269, gpu_percent:   63% | 7353MB
270, gpu_percent:   61% | 7353MB
271, gpu_percent:   55% | 7353MB
272, gpu_percent:   55% | 7353MB
273, gpu_percent:   60% | 7353MB
274, gpu_percent:   60% | 7353MB
275, gpu_percent:   57% | 7353MB
276, gpu_percent:   54% | 7353MB
277, gpu_percent:   63% | 7353MB
278, gpu_percent:   61% | 7353MB
279, gpu_percent:   55% | 7353MB
280, gpu_percent:   58% | 7353MB
281, gpu_percent:   64% | 7353MB
282, gpu_percent:   61% | 7353MB
283, gpu_percent:   58% | 7353MB
284, gpu_percent:   61% | 7353MB
285, gpu_percent:   62% | 7353MB
286, gpu_percent:   56% | 7353MB
287, gpu_percent:   57% | 7353MB
288, gpu_percent:   62% | 7353MB
289, gpu_percent:   61% | 7353MB
290, gpu_percent:   60% | 7353MB
291, gpu_percent:   54% | 7353MB
292, gpu_percent:   63% | 7353MB
293, gpu_percent:   61% | 7353MB
294, gpu_percent:   62% | 7353MB
295, gpu_percent:   55% | 7353MB
296, gpu_percent:   57% | 7353MB
297, gpu_percent:   63% | 7353MB
298, gpu_percent:   60% | 7353MB
299, gpu_percent:   56% | 7353MB
300, gpu_percent:   60% | 7353MB
301, gpu_percent:   57% | 7353MB
302, gpu_percent:   55% | 7353MB
303, gpu_percent:   57% | 7353MB
304, gpu_percent:   63% | 7353MB
305, gpu_percent:   61% | 7353MB
306, gpu_percent:   61% | 7353MB
307, gpu_percent:   55% | 7353MB
308, gpu_percent:   55% | 7353MB
309, gpu_percent:   63% | 7353MB
310, gpu_percent:   61% | 7353MB
311, gpu_percent:   56% | 7353MB
312, gpu_percent:   55% | 7353MB
313, gpu_percent:   59% | 7353MB
314, gpu_percent:   62% | 7353MB
315, gpu_percent:   52% | 7353MB
316, gpu_percent:   63% | 7353MB
317, gpu_percent:   61% | 7353MB
318, gpu_percent:   57% | 7353MB
319, gpu_percent:   53% | 7353MB
320, gpu_percent:   62% | 7353MB
321, gpu_percent:   61% | 7353MB
322, gpu_percent:   56% | 7353MB
323, gpu_percent:   54% | 7353MB
324, gpu_percent:   62% | 7353MB
325, gpu_percent:   60% | 7353MB
326, gpu_percent:   56% | 7353MB
327, gpu_percent:   62% | 7353MB
328, gpu_percent:   62% | 7353MB
329, gpu_percent:   59% | 7353MB
330, gpu_percent:   53% | 7353MB
331, gpu_percent:   60% | 7353MB
332, gpu_percent:   61% | 7353MB
333, gpu_percent:   62% | 7353MB
334, gpu_percent:   59% | 7353MB
335, gpu_percent:   55% | 7353MB
336, gpu_percent:   63% | 7353MB
337, gpu_percent:   61% | 7353MB
338, gpu_percent:   60% | 7353MB
339, gpu_percent:   57% | 7353MB
340, gpu_percent:   56% | 7353MB
341, gpu_percent:   63% | 7353MB
342, gpu_percent:   62% | 7353MB
343, gpu_percent:   62% | 7353MB
344, gpu_percent:   59% | 7353MB
345, gpu_percent:   56% | 7353MB
346, gpu_percent:   60% | 7353MB
347, gpu_percent:   62% | 7353MB
348, gpu_percent:   62% | 7353MB
349, gpu_percent:   57% | 7353MB
350, gpu_percent:   57% | 7353MB
351, gpu_percent:   61% | 7353MB
352, gpu_percent:   61% | 7353MB
353, gpu_percent:   58% | 7353MB
354, gpu_percent:   55% | 7353MB
355, gpu_percent:   63% | 7353MB
356, gpu_percent:   61% | 7353MB
357, gpu_percent:   51% | 7353MB
358, gpu_percent:   60% | 7353MB
359, gpu_percent:   54% | 7353MB
360, gpu_percent:   63% | 7353MB
361, gpu_percent:   61% | 7353MB
362, gpu_percent:   58% | 7353MB
363, gpu_percent:   53% | 7353MB
364, gpu_percent:   57% | 7353MB
365, gpu_percent:   60% | 7353MB
366, gpu_percent:   57% | 7353MB
367, gpu_percent:   53% | 7353MB
368, gpu_percent:   63% | 7353MB
369, gpu_percent:   62% | 7353MB
370, gpu_percent:   60% | 7353MB
371, gpu_percent:   54% | 7353MB
372, gpu_percent:   62% | 7353MB
373, gpu_percent:   62% | 7353MB
374, gpu_percent:   57% | 7353MB
375, gpu_percent:   55% | 7353MB
376, gpu_percent:   63% | 7353MB
377, gpu_percent:   61% | 7353MB
378, gpu_percent:   55% | 7353MB
379, gpu_percent:   57% | 7353MB
380, gpu_percent:   61% | 7353MB
381, gpu_percent:   61% | 7353MB
382, gpu_percent:   58% | 7353MB
383, gpu_percent:   55% | 7353MB
384, gpu_percent:   55% | 7353MB
385, gpu_percent:   63% | 7353MB
386, gpu_percent:   61% | 7353MB
387, gpu_percent:   61% | 7353MB
388, gpu_percent:   53% | 7353MB
389, gpu_percent:   63% | 7353MB
390, gpu_percent:   62% | 7353MB
391, gpu_percent:   56% | 7353MB
392, gpu_percent:   57% | 7353MB
393, gpu_percent:   63% | 7353MB
394, gpu_percent:   61% | 7353MB
395, gpu_percent:   60% | 7353MB
396, gpu_percent:   54% | 7353MB
397, gpu_percent:   63% | 7353MB
398, gpu_percent:   61% | 7353MB
399, gpu_percent:   54% | 7353MB
400, gpu_percent:   59% | 7353MB
401, gpu_percent:   62% | 7353MB
402, gpu_percent:   60% | 7353MB
403, gpu_percent:   58% | 7353MB
404, gpu_percent:   56% | 7353MB
405, gpu_percent:   60% | 7353MB
406, gpu_percent:   63% | 7353MB
407, gpu_percent:   61% | 7353MB
408, gpu_percent:   57% | 7353MB
409, gpu_percent:   61% | 7353MB
410, gpu_percent:   56% | 7353MB
411, gpu_percent:   54% | 7353MB
412, gpu_percent:   63% | 7353MB
413, gpu_percent:   61% | 7353MB
414, gpu_percent:   57% | 7353MB
415, gpu_percent:   55% | 7353MB
416, gpu_percent:   61% | 7353MB
417, gpu_percent:   61% | 7353MB
418, gpu_percent:   61% | 7353MB
419, gpu_percent:   55% | 7353MB
420, gpu_percent:   57% | 7353MB
421, gpu_percent:   63% | 7353MB
422, gpu_percent:   63% | 7353MB
423, gpu_percent:   61% | 7353MB
424, gpu_percent:   60% | 7353MB
425, gpu_percent:   57% | 7353MB
426, gpu_percent:   63% | 7353MB
427, gpu_percent:   61% | 7353MB
428, gpu_percent:   61% | 7353MB
429, gpu_percent:   57% | 7353MB
430, gpu_percent:   54% | 7353MB
431, gpu_percent:   63% | 7353MB
432, gpu_percent:   61% | 7353MB
433, gpu_percent:   60% | 7353MB
434, gpu_percent:   54% | 7353MB
435, gpu_percent:   62% | 7353MB
436, gpu_percent:   63% | 7353MB
437, gpu_percent:   61% | 7353MB
438, gpu_percent:   55% | 7353MB
439, gpu_percent:   57% | 7353MB
440, gpu_percent:   63% | 7353MB
441, gpu_percent:   62% | 7353MB
442, gpu_percent:   55% | 7353MB
443, gpu_percent:   63% | 7353MB
444, gpu_percent:   61% | 7353MB
445, gpu_percent:   58% | 7353MB
446, gpu_percent:   52% | 7353MB
447, gpu_percent:   63% | 7353MB
448, gpu_percent:   61% | 7353MB
449, gpu_percent:   58% | 7353MB
450, gpu_percent:   55% | 7353MB
451, gpu_percent:   63% | 7353MB
452, gpu_percent:   62% | 7353MB
453, gpu_percent:   57% | 7353MB
454, gpu_percent:   61% | 7353MB
455, gpu_percent:   52% | 7353MB
456, gpu_percent:   56% | 7353MB
457, gpu_percent:   60% | 7353MB
458, gpu_percent:   54% | 7353MB
459, gpu_percent:   58% | 7353MB
460, gpu_percent:   59% | 7353MB
461, gpu_percent:   56% | 7353MB
462, gpu_percent:   58% | 7353MB
463, gpu_percent:   61% | 7353MB
464, gpu_percent:   61% | 7353MB
465, gpu_percent:   60% | 7353MB
466, gpu_percent:   55% | 7353MB
467, gpu_percent:   56% | 7353MB
468, gpu_percent:   57% | 7353MB
469, gpu_percent:   63% | 7353MB
470, gpu_percent:   63% | 7353MB
471, gpu_percent:   61% | 7353MB
472, gpu_percent:   62% | 7353MB
473, gpu_percent:   57% | 7353MB
474, gpu_percent:   55% | 7353MB
475, gpu_percent:   54% | 7353MB
476, gpu_percent:   62% | 7353MB
477, gpu_percent:   63% | 7353MB
478, gpu_percent:   62% | 7353MB
479, gpu_percent:   61% | 7353MB
480, gpu_percent:   55% | 7353MB
481, gpu_percent:   63% | 7353MB
482, gpu_percent:   61% | 7353MB
483, gpu_percent:   60% | 7353MB
484, gpu_percent:   56% | 7353MB
485, gpu_percent:   57% | 7353MB
486, gpu_percent:   61% | 7353MB
487, gpu_percent:   62% | 7353MB
488, gpu_percent:   63% | 7353MB
489, gpu_percent:   61% | 7353MB
490, gpu_percent:   59% | 7353MB
491, gpu_percent:   55% | 7353MB
492, gpu_percent:   56% | 7353MB
493, gpu_percent:   63% | 7353MB
494, gpu_percent:   63% | 7353MB
495, gpu_percent:   61% | 7353MB
496, gpu_percent:   61% | 7353MB
497, gpu_percent:   56% | 7353MB
498, gpu_percent:   57% | 7353MB
499, gpu_percent:   63% | 7353MB
500, gpu_percent:   61% | 7353MB
501, gpu_percent:   63% | 7353MB
502, gpu_percent:   58% | 7353MB
503, gpu_percent:   57% | 7353MB
504, gpu_percent:   56% | 7353MB
505, gpu_percent:   63% | 7353MB
506, gpu_percent:   61% | 7353MB
507, gpu_percent:   62% | 7353MB
508, gpu_percent:   58% | 7353MB
509, gpu_percent:   56% | 7353MB
510, gpu_percent:   61% | 7353MB
511, gpu_percent:   63% | 7353MB
512, gpu_percent:   61% | 7353MB
513, gpu_percent:   54% | 7353MB
514, gpu_percent:   63% | 7353MB
515, gpu_percent:   61% | 7353MB
516, gpu_percent:   56% | 7353MB
517, gpu_percent:   57% | 7353MB
518, gpu_percent:   60% | 7353MB
519, gpu_percent:   60% | 7353MB
520, gpu_percent:   55% | 7353MB
521, gpu_percent:   61% | 7353MB
522, gpu_percent:   61% | 7353MB
523, gpu_percent:   60% | 7353MB
524, gpu_percent:   56% | 7353MB
525, gpu_percent:   56% | 7353MB
526, gpu_percent:   63% | 7353MB
527, gpu_percent:   61% | 7353MB
528, gpu_percent:   62% | 7353MB
529, gpu_percent:   54% | 7353MB
530, gpu_percent:   55% | 7353MB
531, gpu_percent:   61% | 7353MB
532, gpu_percent:   57% | 7353MB
533, gpu_percent:   54% | 7353MB
534, gpu_percent:   62% | 7353MB
535, gpu_percent:   63% | 7353MB
536, gpu_percent:   61% | 7353MB
537, gpu_percent:   59% | 7353MB
538, gpu_percent:   54% | 7353MB
539, gpu_percent:   60% | 7353MB
540, gpu_percent:   60% | 7353MB
541, gpu_percent:   60% | 7353MB
542, gpu_percent:   53% | 7353MB
543, gpu_percent:   55% | 7353MB
544, gpu_percent:   60% | 7353MB
545, gpu_percent:   63% | 7353MB
546, gpu_percent:   61% | 7353MB
547, gpu_percent:   61% | 7353MB
548, gpu_percent:   54% | 7353MB
549, gpu_percent:   56% | 7353MB
550, gpu_percent:   62% | 7353MB
551, gpu_percent:   59% | 7353MB
552, gpu_percent:   56% | 7353MB
553, gpu_percent:   56% | 7353MB
554, gpu_percent:   61% | 7353MB
555, gpu_percent:   61% | 7353MB
556, gpu_percent:   61% | 7353MB
557, gpu_percent:   57% | 7353MB
558, gpu_percent:   55% | 7353MB
559, gpu_percent:   62% | 7353MB
560, gpu_percent:   61% | 7353MB
561, gpu_percent:   53% | 7353MB
562, gpu_percent:   58% | 7353MB
563, gpu_percent:   60% | 7353MB
564, gpu_percent:   53% | 7353MB
565, gpu_percent:   61% | 7353MB
566, gpu_percent:   52% | 7353MB
567, gpu_percent:   63% | 7353MB
568, gpu_percent:   61% | 7353MB
569, gpu_percent:   62% | 7353MB
570, gpu_percent:   55% | 7353MB
571, gpu_percent:   54% | 7353MB
572, gpu_percent:   62% | 7353MB
573, gpu_percent:   61% | 7353MB
574, gpu_percent:   62% | 7353MB
575, gpu_percent:   55% | 7353MB
576, gpu_percent:   63% | 7353MB
577, gpu_percent:   61% | 7353MB
578, gpu_percent:   56% | 7353MB
579, gpu_percent:   55% | 7353MB
580, gpu_percent:   62% | 7353MB
581, gpu_percent:   63% | 7353MB
582, gpu_percent:   61% | 7353MB
583, gpu_percent:   57% | 7353MB
584, gpu_percent:   61% | 7353MB
585, gpu_percent:   63% | 7353MB
586, gpu_percent:   62% | 7353MB
587, gpu_percent:   62% | 7353MB
588, gpu_percent:   58% | 7353MB
589, gpu_percent:   55% | 7353MB
590, gpu_percent:   61% | 7353MB
591, gpu_percent:   63% | 7353MB
592, gpu_percent:   61% | 7353MB
593, gpu_percent:   59% | 7353MB
594, gpu_percent:   55% | 7353MB
595, gpu_percent:   58% | 7353MB
596, gpu_percent:   63% | 7353MB
597, gpu_percent:   61% | 7353MB
598, gpu_percent:   56% | 7353MB
599, gpu_percent:   59% | 7353MB
600, gpu_percent:   63% | 7353MB
601, gpu_percent:   61% | 7353MB
602, gpu_percent:   61% | 7353MB
603, gpu_percent:   57% | 7353MB
604, gpu_percent:   61% | 7353MB
605, gpu_percent:   61% | 7353MB
606, gpu_percent:   62% | 7353MB
607, gpu_percent:   58% | 7353MB
608, gpu_percent:   55% | 7353MB
609, gpu_percent:   59% | 7353MB
610, gpu_percent:   61% | 7353MB
611, gpu_percent:   59% | 7353MB
612, gpu_percent:   54% | 7353MB
613, gpu_percent:   61% | 7353MB
614, gpu_percent:   60% | 7353MB
615, gpu_percent:   54% | 7353MB
616, gpu_percent:   62% | 7353MB
617, gpu_percent:   61% | 7353MB
618, gpu_percent:   57% | 7353MB
619, gpu_percent:   54% | 7353MB
620, gpu_percent:   60% | 7353MB
621, gpu_percent:   61% | 7353MB
622, gpu_percent:   57% | 7353MB
623, gpu_percent:   57% | 7353MB
624, gpu_percent:   63% | 7353MB
625, gpu_percent:   61% | 7353MB
626, gpu_percent:   58% | 7353MB
627, gpu_percent:   55% | 7353MB
628, gpu_percent:   59% | 7353MB
629, gpu_percent:   63% | 7353MB
630, gpu_percent:   61% | 7353MB
631, gpu_percent:   55% | 7353MB
632, gpu_percent:   63% | 7353MB
633, gpu_percent:   60% | 7353MB
634, gpu_percent:   55% | 7353MB
635, gpu_percent:   59% | 7353MB
636, gpu_percent:   61% | 7353MB
637, gpu_percent:   61% | 7353MB
638, gpu_percent:   55% | 7353MB
639, gpu_percent:   63% | 7353MB
640, gpu_percent:   61% | 7353MB
641, gpu_percent:   54% | 7353MB
642, gpu_percent:   59% | 7353MB
643, gpu_percent:   60% | 7353MB
644, gpu_percent:   57% | 7353MB
645, gpu_percent:   57% | 7353MB
646, gpu_percent:   63% | 7353MB
647, gpu_percent:   60% | 7353MB
648, gpu_percent:   53% | 7353MB
649, gpu_percent:   63% | 7353MB
650, gpu_percent:   61% | 7353MB
651, gpu_percent:   58% | 7353MB
652, gpu_percent:   54% | 7353MB
653, gpu_percent:   60% | 7353MB
654, gpu_percent:   61% | 7353MB
655, gpu_percent:   54% | 7353MB
656, gpu_percent:   59% | 7353MB
657, gpu_percent:   63% | 7353MB
658, gpu_percent:   61% | 7353MB
659, gpu_percent:   58% | 7353MB
660, gpu_percent:   55% | 7353MB
661, gpu_percent:   59% | 7353MB
662, gpu_percent:   61% | 7353MB
663, gpu_percent:   61% | 7353MB
664, gpu_percent:   56% | 7353MB
665, gpu_percent:   57% | 7353MB
666, gpu_percent:   63% | 7353MB
667, gpu_percent:   61% | 7353MB
668, gpu_percent:   62% | 7353MB
669, gpu_percent:   56% | 7353MB
670, gpu_percent:   54% | 7353MB
671, gpu_percent:   63% | 7353MB
672, gpu_percent:   62% | 7353MB
673, gpu_percent:   58% | 7353MB
674, gpu_percent:   55% | 7353MB
675, gpu_percent:   61% | 7353MB
676, gpu_percent:   61% | 7353MB
677, gpu_percent:   53% | 7353MB
678, gpu_percent:   60% | 7353MB
679, gpu_percent:   63% | 7353MB
680, gpu_percent:   60% | 7353MB
681, gpu_percent:   56% | 7353MB
682, gpu_percent:   57% | 7353MB
683, gpu_percent:   63% | 7353MB
684, gpu_percent:   61% | 7353MB
685, gpu_percent:   56% | 7353MB
686, gpu_percent:   55% | 7353MB
687, gpu_percent:   63% | 7353MB
688, gpu_percent:   61% | 7353MB
689, gpu_percent:   57% | 7353MB
690, gpu_percent:   55% | 7353MB
691, gpu_percent:   63% | 7353MB
692, gpu_percent:   55% | 7353MB
693, gpu_percent:   59% | 7353MB
694, gpu_percent:   60% | 7353MB
695, gpu_percent:   58% | 7353MB
696, gpu_percent:   54% | 7353MB
697, gpu_percent:   62% | 7353MB
698, gpu_percent:   60% | 7353MB
699, gpu_percent:   62% | 7353MB
700, gpu_percent:   53% | 7353MB
701, gpu_percent:   61% | 7353MB
702, gpu_percent:   61% | 7353MB
703, gpu_percent:   60% | 7353MB
704, gpu_percent:   52% | 7353MB
705, gpu_percent:   61% | 7353MB
706, gpu_percent:   60% | 7353MB
707, gpu_percent:   54% | 7353MB
708, gpu_percent:   60% | 7353MB
709, gpu_percent:   61% | 7353MB
710, gpu_percent:   55% | 7353MB
711, gpu_percent:   55% | 7353MB
712, gpu_percent:   63% | 7353MB
713, gpu_percent:   60% | 7353MB
714, gpu_percent:   56% | 7353MB
715, gpu_percent:   54% | 7353MB
716, gpu_percent:   63% | 7353MB
717, gpu_percent:   62% | 7353MB
718, gpu_percent:   61% | 7353MB
719, gpu_percent:   55% | 7353MB
720, gpu_percent:   55% | 7353MB
721, gpu_percent:   63% | 7353MB
722, gpu_percent:   62% | 7353MB
723, gpu_percent:   57% | 7353MB
724, gpu_percent:   55% | 7353MB
725, gpu_percent:   58% | 7353MB
726, gpu_percent:   61% | 7353MB
727, gpu_percent:   63% | 7353MB
728, gpu_percent:   54% | 7353MB
729, gpu_percent:   56% | 7353MB
730, gpu_percent:   57% | 7353MB
731, gpu_percent:   63% | 7353MB
732, gpu_percent:   61% | 7353MB
733, gpu_percent:   62% | 7353MB
734, gpu_percent:   60% | 7353MB
735, gpu_percent:   55% | 7353MB
736, gpu_percent:   58% | 7353MB
